datetime,day,price
2023-02-07T06:00:00Z,2023-02-07,178.29
2023-02-07T07:00:00Z,2023-02-07,201.93
2023-02-07T08:00:00Z,2023-02-07,211.94
2023-02-07T09:00:00Z,2023-02-07,193.19
2023-02-07T10:00:00Z,2023-02-07,175.7
2023-02-07T11:00:00Z,2023-02-07,172.84
2023-02-07T12:00:00Z,2023-02-07,159.3
2023-02-07T13:00:00Z,2023-02-07,156.83
2023-02-07T14:00:00Z,2023-02-07,160.53
2023-02-07T15:00:00Z,2023-02-07,168.62
2023-02-07T16:00:00Z,2023-02-07,185.88000000000002
2023-02-07T17:00:00Z,2023-02-07,210.62
2023-02-07T18:00:00Z,2023-02-07,236.26999999999998
2023-02-07T19:00:00Z,2023-02-07,221.03
2023-02-07T20:00:00Z,2023-02-07,194.75
2023-02-07T21:00:00Z,2023-02-07,176.51
2023-02-07T22:00:00Z,2023-02-07,170.31
2023-02-07T23:00:00Z,2023-02-07,161.28
2023-02-08T00:00:00Z,2023-02-08,157.58
2023-02-08T01:00:00Z,2023-02-08,154.73
2023-02-08T02:00:00Z,2023-02-08,152.72
2023-02-08T03:00:00Z,2023-02-08,150.45000000000002
2023-02-08T04:00:00Z,2023-02-08,151.52
2023-02-08T05:00:00Z,2023-02-08,156.99
2023-02-08T06:00:00Z,2023-02-08,176.46
2023-02-08T07:00:00Z,2023-02-08,201.93
2023-02-08T08:00:00Z,2023-02-08,216.65
2023-02-08T09:00:00Z,2023-02-08,186.09
2023-02-08T10:00:00Z,2023-02-08,169.52
2023-02-08T11:00:00Z,2023-02-08,162.46
2023-02-08T12:00:00Z,2023-02-08,154.31
2023-02-08T13:00:00Z,2023-02-08,153.67
2023-02-08T14:00:00Z,2023-02-08,159.36
2023-02-08T15:00:00Z,2023-02-08,165.04
2023-02-08T16:00:00Z,2023-02-08,173.57
2023-02-08T17:00:00Z,2023-02-08,195
2023-02-08T18:00:00Z,2023-02-08,201.39000000000001
2023-02-08T19:00:00Z,2023-02-08,198.98000000000002
2023-02-08T20:00:00Z,2023-02-08,189.66
2023-02-08T21:00:00Z,2023-02-08,175.01
2023-02-08T22:00:00Z,2023-02-08,165.59
2023-02-08T23:00:00Z,2023-02-08,159.45000000000002
2023-02-09T00:00:00Z,2023-02-09,151.93
2023-02-09T01:00:00Z,2023-02-09,149
2023-02-09T02:00:00Z,2023-02-09,144.93
2023-02-09T03:00:00Z,2023-02-09,141.97
2023-02-09T04:00:00Z,2023-02-09,141.72
2023-02-09T05:00:00Z,2023-02-09,145.02
2023-02-09T06:00:00Z,2023-02-09,165.05
2023-02-09T07:00:00Z,2023-02-09,181.65
2023-02-09T08:00:00Z,2023-02-09,192.41
2023-02-09T09:00:00Z,2023-02-09,187.02
2023-02-09T10:00:00Z,2023-02-09,170.09
2023-02-09T11:00:00Z,2023-02-09,157.22
2023-02-09T12:00:00Z,2023-02-09,145.96
2023-02-09T13:00:00Z,2023-02-09,144.64
2023-02-09T14:00:00Z,2023-02-09,151.26
2023-02-09T15:00:00Z,2023-02-09,156.81
2023-02-09T16:00:00Z,2023-02-09,162.52
2023-02-09T17:00:00Z,2023-02-09,178.39000000000001
2023-02-09T18:00:00Z,2023-02-09,187.96
2023-02-09T19:00:00Z,2023-02-09,187.98000000000002
2023-02-09T20:00:00Z,2023-02-09,176.9
2023-02-09T21:00:00Z,2023-02-09,165.70999999999998
2023-02-09T22:00:00Z,2023-02-09,159.72
2023-02-09T23:00:00Z,2023-02-09,155.89000000000001
2023-02-10T00:00:00Z,2023-02-10,155.6
2023-02-10T01:00:00Z,2023-02-10,152.17
2023-02-10T02:00:00Z,2023-02-10,148.2
2023-02-10T03:00:00Z,2023-02-10,142.58
2023-02-10T04:00:00Z,2023-02-10,138.36
2023-02-10T05:00:00Z,2023-02-10,145.06
2023-02-10T06:00:00Z,2023-02-10,166.53
2023-02-10T07:00:00Z,2023-02-10,180.28
2023-02-10T08:00:00Z,2023-02-10,194.91
2023-02-10T09:00:00Z,2023-02-10,185.2
2023-02-10T10:00:00Z,2023-02-10,174.25
2023-02-10T11:00:00Z,2023-02-10,158.08
2023-02-10T12:00:00Z,2023-02-10,148.02
2023-02-10T13:00:00Z,2023-02-10,144
2023-02-10T14:00:00Z,2023-02-10,151.32000000000002
2023-02-10T15:00:00Z,2023-02-10,157.19
2023-02-10T16:00:00Z,2023-02-10,160.45000000000002
2023-02-10T17:00:00Z,2023-02-10,169.99
2023-02-10T18:00:00Z,2023-02-10,178.82000000000002
2023-02-10T19:00:00Z,2023-02-10,180.05
2023-02-10T20:00:00Z,2023-02-10,169.89000000000001
2023-02-10T21:00:00Z,2023-02-10,161.6
2023-02-10T22:00:00Z,2023-02-10,158.82000000000002
2023-02-10T23:00:00Z,2023-02-10,153.06
2023-02-11T00:00:00Z,2023-02-11,158.95000000000002
2023-02-11T01:00:00Z,2023-02-11,152.76
2023-02-11T02:00:00Z,2023-02-11,149.09
2023-02-11T03:00:00Z,2023-02-11,144.81
2023-02-11T04:00:00Z,2023-02-11,143.09
2023-02-11T05:00:00Z,2023-02-11,144.97
2023-02-11T06:00:00Z,2023-02-11,151.75
2023-02-11T07:00:00Z,2023-02-11,160.03
2023-02-11T08:00:00Z,2023-02-11,167.82000000000002
2023-02-11T09:00:00Z,2023-02-11,166.81
2023-02-11T10:00:00Z,2023-02-11,154.91
2023-02-11T11:00:00Z,2023-02-11,150
2023-02-11T12:00:00Z,2023-02-11,142.1
2023-02-11T13:00:00Z,2023-02-11,136.23
2023-02-11T14:00:00Z,2023-02-11,141.95000000000002
2023-02-11T15:00:00Z,2023-02-11,145.72
2023-02-11T16:00:00Z,2023-02-11,154.72
2023-02-11T17:00:00Z,2023-02-11,159.99
2023-02-11T18:00:00Z,2023-02-11,169.8
2023-02-11T19:00:00Z,2023-02-11,176.23999999999998
2023-02-11T20:00:00Z,2023-02-11,167.87
2023-02-11T21:00:00Z,2023-02-11,165.35000000000002
2023-02-11T22:00:00Z,2023-02-11,162.55
2023-02-11T23:00:00Z,2023-02-11,157.06
2023-02-12T00:00:00Z,2023-02-12,150.17
2023-02-12T01:00:00Z,2023-02-12,145.29
2023-02-12T02:00:00Z,2023-02-12,141.99
2023-02-12T03:00:00Z,2023-02-12,139.26999999999998
2023-02-12T04:00:00Z,2023-02-12,139.38000000000002
2023-02-12T05:00:00Z,2023-02-12,140.07
2023-02-12T06:00:00Z,2023-02-12,140.39000000000001
2023-02-12T07:00:00Z,2023-02-12,143.05
2023-02-12T08:00:00Z,2023-02-12,147.87
2023-02-12T09:00:00Z,2023-02-12,148.16
2023-02-12T10:00:00Z,2023-02-12,141.14
2023-02-12T11:00:00Z,2023-02-12,137.23
2023-02-12T12:00:00Z,2023-02-12,130.73
2023-02-12T13:00:00Z,2023-02-12,122.55
2023-02-12T14:00:00Z,2023-02-12,124.61999999999999
2023-02-12T15:00:00Z,2023-02-12,132.09
2023-02-12T16:00:00Z,2023-02-12,139.93
2023-02-12T17:00:00Z,2023-02-12,157.19
2023-02-12T18:00:00Z,2023-02-12,174.97
2023-02-12T19:00:00Z,2023-02-12,172.86
2023-02-12T20:00:00Z,2023-02-12,169.19
2023-02-12T21:00:00Z,2023-02-12,160.56
2023-02-12T22:00:00Z,2023-02-12,154.39000000000001
2023-02-12T23:00:00Z,2023-02-12,144.28
2023-02-13T00:00:00Z,2023-02-13,139.42000000000002
2023-02-13T01:00:00Z,2023-02-13,138.16
2023-02-13T02:00:00Z,2023-02-13,136.08
2023-02-13T03:00:00Z,2023-02-13,131.94
2023-02-13T04:00:00Z,2023-02-13,134.63
2023-02-13T05:00:00Z,2023-02-13,141.49
2023-02-13T06:00:00Z,2023-02-13,167.03
2023-02-13T07:00:00Z,2023-02-13,190.46
2023-02-13T08:00:00Z,2023-02-13,197.41
2023-02-13T09:00:00Z,2023-02-13,191.55
2023-02-13T10:00:00Z,2023-02-13,173.18
2023-02-13T11:00:00Z,2023-02-13,162.53
2023-02-13T12:00:00Z,2023-02-13,145
2023-02-13T13:00:00Z,2023-02-13,143.88000000000002
2023-02-13T14:00:00Z,2023-02-13,147.5
2023-02-13T15:00:00Z,2023-02-13,155.59
2023-02-13T16:00:00Z,2023-02-13,168.70999999999998
2023-02-13T17:00:00Z,2023-02-13,186.20999999999998
2023-02-13T18:00:00Z,2023-02-13,197.07
2023-02-13T19:00:00Z,2023-02-13,198.89000000000001
2023-02-13T20:00:00Z,2023-02-13,187.78
2023-02-13T21:00:00Z,2023-02-13,172.9
2023-02-13T22:00:00Z,2023-02-13,164.63
2023-02-13T23:00:00Z,2023-02-13,157.20999999999998
2023-02-14T00:00:00Z,2023-02-14,148.26
2023-02-14T01:00:00Z,2023-02-14,141.78
2023-02-14T02:00:00Z,2023-02-14,139.15
2023-02-14T03:00:00Z,2023-02-14,139.35000000000002
2023-02-14T04:00:00Z,2023-02-14,140.32000000000002
2023-02-14T05:00:00Z,2023-02-14,144.3
2023-02-14T06:00:00Z,2023-02-14,173
2023-02-14T07:00:00Z,2023-02-14,197.44
2023-02-14T08:00:00Z,2023-02-14,210.91
2023-02-14T09:00:00Z,2023-02-14,189.94
2023-02-14T10:00:00Z,2023-02-14,166.02
2023-02-14T11:00:00Z,2023-02-14,149.4
2023-02-14T12:00:00Z,2023-02-14,137.4
2023-02-14T13:00:00Z,2023-02-14,137.56
2023-02-14T14:00:00Z,2023-02-14,140.17
2023-02-14T15:00:00Z,2023-02-14,148.45000000000002
2023-02-14T16:00:00Z,2023-02-14,161.02
2023-02-14T17:00:00Z,2023-02-14,187.02
2023-02-14T18:00:00Z,2023-02-14,206.98000000000002
2023-02-14T19:00:00Z,2023-02-14,199.98000000000002
2023-02-14T20:00:00Z,2023-02-14,180.44
2023-02-14T21:00:00Z,2023-02-14,162.7
2023-02-14T22:00:00Z,2023-02-14,152.7
2023-02-14T23:00:00Z,2023-02-14,144.97
2023-02-15T00:00:00Z,2023-02-15,138.7
2023-02-15T01:00:00Z,2023-02-15,135.69
2023-02-15T02:00:00Z,2023-02-15,133.14
2023-02-15T03:00:00Z,2023-02-15,132.5
2023-02-15T04:00:00Z,2023-02-15,133.38000000000002
2023-02-15T05:00:00Z,2023-02-15,139.23999999999998
2023-02-15T06:00:00Z,2023-02-15,161.07
2023-02-15T07:00:00Z,2023-02-15,187.78
2023-02-15T08:00:00Z,2023-02-15,194.49
2023-02-15T09:00:00Z,2023-02-15,176.10999999999999
2023-02-15T10:00:00Z,2023-02-15,154.68
2023-02-15T11:00:00Z,2023-02-15,144.35000000000002
2023-02-15T12:00:00Z,2023-02-15,136.91
2023-02-15T13:00:00Z,2023-02-15,135.82000000000002
2023-02-15T14:00:00Z,2023-02-15,139.63
2023-02-15T15:00:00Z,2023-02-15,152.95000000000002
2023-02-15T16:00:00Z,2023-02-15,164.96
2023-02-15T17:00:00Z,2023-02-15,173.51
2023-02-15T18:00:00Z,2023-02-15,180.58
2023-02-15T19:00:00Z,2023-02-15,179.60999999999999
2023-02-15T20:00:00Z,2023-02-15,172.34
2023-02-15T21:00:00Z,2023-02-15,164.44
2023-02-15T22:00:00Z,2023-02-15,156.79
2023-02-15T23:00:00Z,2023-02-15,152.15
2023-02-16T00:00:00Z,2023-02-16,150.07
2023-02-16T01:00:00Z,2023-02-16,141.68
2023-02-16T02:00:00Z,2023-02-16,142.23999999999998
2023-02-16T03:00:00Z,2023-02-16,141.8
2023-02-16T04:00:00Z,2023-02-16,141.39000000000001
2023-02-16T05:00:00Z,2023-02-16,150.13
2023-02-16T06:00:00Z,2023-02-16,163.57
2023-02-16T07:00:00Z,2023-02-16,173.5
2023-02-16T08:00:00Z,2023-02-16,176.10999999999999
2023-02-16T09:00:00Z,2023-02-16,171.86
2023-02-16T10:00:00Z,2023-02-16,162.39000000000001
2023-02-16T11:00:00Z,2023-02-16,155.06
2023-02-16T12:00:00Z,2023-02-16,148.67
2023-02-16T13:00:00Z,2023-02-16,148
2023-02-16T14:00:00Z,2023-02-16,151.95000000000002
2023-02-16T15:00:00Z,2023-02-16,157.48000000000002
2023-02-16T16:00:00Z,2023-02-16,162.55
2023-02-16T17:00:00Z,2023-02-16,167.92000000000002
2023-02-16T18:00:00Z,2023-02-16,169.46
2023-02-16T19:00:00Z,2023-02-16,169.5
2023-02-16T20:00:00Z,2023-02-16,165.76999999999998
2023-02-16T21:00:00Z,2023-02-16,156.06
2023-02-16T22:00:00Z,2023-02-16,155.79
2023-02-16T23:00:00Z,2023-02-16,149.4
2023-02-17T00:00:00Z,2023-02-17,145.49
2023-02-17T01:00:00Z,2023-02-17,138.62
2023-02-17T02:00:00Z,2023-02-17,136.3
2023-02-17T03:00:00Z,2023-02-17,132.37
2023-02-17T04:00:00Z,2023-02-17,132.9
2023-02-17T05:00:00Z,2023-02-17,139.16
2023-02-17T06:00:00Z,2023-02-17,161.92000000000002
2023-02-17T07:00:00Z,2023-02-17,168.5
2023-02-17T08:00:00Z,2023-02-17,169.58
2023-02-17T09:00:00Z,2023-02-17,168.58
2023-02-17T10:00:00Z,2023-02-17,159.60999999999999
2023-02-17T11:00:00Z,2023-02-17,154.35000000000002
2023-02-17T12:00:00Z,2023-02-17,145.15
2023-02-17T13:00:00Z,2023-02-17,144.07
2023-02-17T14:00:00Z,2023-02-17,146.34
2023-02-17T15:00:00Z,2023-02-17,155.56
2023-02-17T16:00:00Z,2023-02-17,162.96
2023-02-17T17:00:00Z,2023-02-17,161.15
2023-02-17T18:00:00Z,2023-02-17,160.78
2023-02-17T19:00:00Z,2023-02-17,166.13
2023-02-17T20:00:00Z,2023-02-17,165.13
2023-02-17T21:00:00Z,2023-02-17,159.65
2023-02-17T22:00:00Z,2023-02-17,158.91
2023-02-17T23:00:00Z,2023-02-17,148.02
2023-02-18T00:00:00Z,2023-02-18,147.92000000000002
2023-02-18T01:00:00Z,2023-02-18,140.22
2023-02-18T02:00:00Z,2023-02-18,131.67
2023-02-18T03:00:00Z,2023-02-18,137.26999999999998
2023-02-18T04:00:00Z,2023-02-18,132.48000000000002
2023-02-18T05:00:00Z,2023-02-18,132.16
2023-02-18T06:00:00Z,2023-02-18,132.5
2023-02-18T07:00:00Z,2023-02-18,149.5
2023-02-18T08:00:00Z,2023-02-18,150.01
2023-02-18T09:00:00Z,2023-02-18,148.65
2023-02-18T10:00:00Z,2023-02-18,131.08
2023-02-18T11:00:00Z,2023-02-18,127.56
2023-02-18T12:00:00Z,2023-02-18,125.83
2023-02-18T13:00:00Z,2023-02-18,123.4
2023-02-18T14:00:00Z,2023-02-18,124.84
2023-02-18T15:00:00Z,2023-02-18,130.72
2023-02-18T16:00:00Z,2023-02-18,135.68
2023-02-18T17:00:00Z,2023-02-18,150.09
2023-02-18T18:00:00Z,2023-02-18,153.86
2023-02-18T19:00:00Z,2023-02-18,152.83
2023-02-18T20:00:00Z,2023-02-18,150.09
2023-02-18T21:00:00Z,2023-02-18,150.02
2023-02-18T22:00:00Z,2023-02-18,146.05
2023-02-18T23:00:00Z,2023-02-18,131.18
2023-02-19T00:00:00Z,2023-02-19,131.51
2023-02-19T01:00:00Z,2023-02-19,131.20999999999998
2023-02-19T02:00:00Z,2023-02-19,130.2
2023-02-19T03:00:00Z,2023-02-19,126.22
2023-02-19T04:00:00Z,2023-02-19,123.06
2023-02-19T05:00:00Z,2023-02-19,122.45
2023-02-19T06:00:00Z,2023-02-19,128.06
2023-02-19T07:00:00Z,2023-02-19,129.46
2023-02-19T08:00:00Z,2023-02-19,125.9
2023-02-19T09:00:00Z,2023-02-19,127.09
2023-02-19T10:00:00Z,2023-02-19,126.11999999999999
2023-02-19T11:00:00Z,2023-02-19,123.28
2023-02-19T12:00:00Z,2023-02-19,115.48
2023-02-19T13:00:00Z,2023-02-19,101.91000000000001
2023-02-19T14:00:00Z,2023-02-19,104.81
2023-02-19T15:00:00Z,2023-02-19,107.6
2023-02-19T16:00:00Z,2023-02-19,123.92
2023-02-19T17:00:00Z,2023-02-19,153.12
2023-02-19T18:00:00Z,2023-02-19,158.03
2023-02-19T19:00:00Z,2023-02-19,161.6
2023-02-19T20:00:00Z,2023-02-19,158.08
2023-02-19T21:00:00Z,2023-02-19,153.38000000000002
2023-02-19T22:00:00Z,2023-02-19,150.13
2023-02-19T23:00:00Z,2023-02-19,141.99
2023-02-20T00:00:00Z,2023-02-20,124.95
2023-02-20T01:00:00Z,2023-02-20,117.85
2023-02-20T02:00:00Z,2023-02-20,120.83
2023-02-20T03:00:00Z,2023-02-20,124.06
2023-02-20T04:00:00Z,2023-02-20,124.52
2023-02-20T05:00:00Z,2023-02-20,128.23
2023-02-20T06:00:00Z,2023-02-20,155.5
2023-02-20T07:00:00Z,2023-02-20,157.78
2023-02-20T08:00:00Z,2023-02-20,161.42000000000002
2023-02-20T09:00:00Z,2023-02-20,159.02
2023-02-20T10:00:00Z,2023-02-20,153.59
2023-02-20T11:00:00Z,2023-02-20,146.1
2023-02-20T12:00:00Z,2023-02-20,129.7
2023-02-20T13:00:00Z,2023-02-20,128.99
2023-02-20T14:00:00Z,2023-02-20,129.92000000000002
2023-02-20T15:00:00Z,2023-02-20,136.73
2023-02-20T16:00:00Z,2023-02-20,149.14
2023-02-20T17:00:00Z,2023-02-20,151.2
2023-02-20T18:00:00Z,2023-02-20,160.98000000000002
2023-02-20T19:00:00Z,2023-02-20,162.22
2023-02-20T20:00:00Z,2023-02-20,161.46
2023-02-20T21:00:00Z,2023-02-20,149
2023-02-20T22:00:00Z,2023-02-20,148.79
2023-02-20T23:00:00Z,2023-02-20,137.9
2023-02-21T00:00:00Z,2023-02-21,138.05
2023-02-21T01:00:00Z,2023-02-21,133.64
2023-02-21T02:00:00Z,2023-02-21,129.84
2023-02-21T03:00:00Z,2023-02-21,128.85000000000002
2023-02-21T04:00:00Z,2023-02-21,129.01
2023-02-21T05:00:00Z,2023-02-21,134.35000000000002
2023-02-21T06:00:00Z,2023-02-21,151.33
2023-02-21T07:00:00Z,2023-02-21,165.86
2023-02-21T08:00:00Z,2023-02-21,167.43
2023-02-21T09:00:00Z,2023-02-21,167.42000000000002
2023-02-21T10:00:00Z,2023-02-21,162.82000000000002
2023-02-21T11:00:00Z,2023-02-21,152.79
2023-02-21T12:00:00Z,2023-02-21,136.48000000000002
2023-02-21T13:00:00Z,2023-02-21,132.63
2023-02-21T14:00:00Z,2023-02-21,129.49
2023-02-21T15:00:00Z,2023-02-21,134.6
2023-02-21T16:00:00Z,2023-02-21,141.36
2023-02-21T17:00:00Z,2023-02-21,159
2023-02-21T18:00:00Z,2023-02-21,172.04
2023-02-21T19:00:00Z,2023-02-21,172.73
2023-02-21T20:00:00Z,2023-02-21,169.05
2023-02-21T21:00:00Z,2023-02-21,158.20999999999998
2023-02-21T22:00:00Z,2023-02-21,153.16
2023-02-21T23:00:00Z,2023-02-21,141.9
2023-02-22T00:00:00Z,2023-02-22,140.15
2023-02-22T01:00:00Z,2023-02-22,135.33
2023-02-22T02:00:00Z,2023-02-22,131.43
2023-02-22T03:00:00Z,2023-02-22,127.56
2023-02-22T04:00:00Z,2023-02-22,130.36
2023-02-22T05:00:00Z,2023-02-22,141.4
2023-02-22T06:00:00Z,2023-02-22,155.60999999999999
2023-02-22T07:00:00Z,2023-02-22,166.95000000000002
2023-02-22T08:00:00Z,2023-02-22,172.96
2023-02-22T09:00:00Z,2023-02-22,167.06
2023-02-22T10:00:00Z,2023-02-22,160.37
2023-02-22T11:00:00Z,2023-02-22,153.94
2023-02-22T12:00:00Z,2023-02-22,139.04
2023-02-22T13:00:00Z,2023-02-22,136.97
2023-02-22T14:00:00Z,2023-02-22,138.91
2023-02-22T15:00:00Z,2023-02-22,148.42000000000002
2023-02-22T16:00:00Z,2023-02-22,157.92000000000002
2023-02-22T17:00:00Z,2023-02-22,164.01
2023-02-22T18:00:00Z,2023-02-22,172.09
2023-02-22T19:00:00Z,2023-02-22,169.49
2023-02-22T20:00:00Z,2023-02-22,163.38000000000002
2023-02-22T21:00:00Z,2023-02-22,151.01
2023-02-22T22:00:00Z,2023-02-22,146.04
2023-02-22T23:00:00Z,2023-02-22,137.16
2023-02-23T00:00:00Z,2023-02-23,130.7
2023-02-23T01:00:00Z,2023-02-23,124.25
2023-02-23T02:00:00Z,2023-02-23,123.01
2023-02-23T03:00:00Z,2023-02-23,124.54
2023-02-23T04:00:00Z,2023-02-23,125.84
2023-02-23T05:00:00Z,2023-02-23,130.02
2023-02-23T06:00:00Z,2023-02-23,148.64
2023-02-23T07:00:00Z,2023-02-23,168.43
2023-02-23T08:00:00Z,2023-02-23,174.94
2023-02-23T09:00:00Z,2023-02-23,169.01
2023-02-23T10:00:00Z,2023-02-23,163.06
2023-02-23T11:00:00Z,2023-02-23,159.04
2023-02-23T12:00:00Z,2023-02-23,149.85000000000002
2023-02-23T13:00:00Z,2023-02-23,142.7
2023-02-23T14:00:00Z,2023-02-23,139.52
2023-02-23T15:00:00Z,2023-02-23,144.9
2023-02-23T16:00:00Z,2023-02-23,148.18
2023-02-23T17:00:00Z,2023-02-23,154.07
2023-02-23T18:00:00Z,2023-02-23,164.58
2023-02-23T19:00:00Z,2023-02-23,164.56
2023-02-23T20:00:00Z,2023-02-23,158.03
2023-02-23T21:00:00Z,2023-02-23,146.73
2023-02-23T22:00:00Z,2023-02-23,140.86
2023-02-23T23:00:00Z,2023-02-23,128.58
2023-02-24T00:00:00Z,2023-02-24,132.05
2023-02-24T01:00:00Z,2023-02-24,134.07
2023-02-24T02:00:00Z,2023-02-24,130.93
2023-02-24T03:00:00Z,2023-02-24,131.43
2023-02-24T04:00:00Z,2023-02-24,136
2023-02-24T05:00:00Z,2023-02-24,132.38000000000002
2023-02-24T06:00:00Z,2023-02-24,148.97
2023-02-24T07:00:00Z,2023-02-24,162.8
2023-02-24T08:00:00Z,2023-02-24,164.69
2023-02-24T09:00:00Z,2023-02-24,161.87
2023-02-24T10:00:00Z,2023-02-24,158.97
2023-02-24T11:00:00Z,2023-02-24,151.05
2023-02-24T12:00:00Z,2023-02-24,144.34
2023-02-24T13:00:00Z,2023-02-24,135.01
2023-02-24T14:00:00Z,2023-02-24,134.04
2023-02-24T15:00:00Z,2023-02-24,131.76999999999998
2023-02-24T16:00:00Z,2023-02-24,133.88000000000002
2023-02-24T17:00:00Z,2023-02-24,148.48000000000002
2023-02-24T18:00:00Z,2023-02-24,161.43
2023-02-24T19:00:00Z,2023-02-24,161.1
2023-02-24T20:00:00Z,2023-02-24,159.95000000000002
2023-02-24T21:00:00Z,2023-02-24,148.86
2023-02-24T22:00:00Z,2023-02-24,145.60999999999999
2023-02-24T23:00:00Z,2023-02-24,136.23999999999998
2023-02-25T00:00:00Z,2023-02-25,149.93
2023-02-25T01:00:00Z,2023-02-25,145.64
2023-02-25T02:00:00Z,2023-02-25,140.63
2023-02-25T03:00:00Z,2023-02-25,134.18
2023-02-25T04:00:00Z,2023-02-25,133.32000000000002
2023-02-25T05:00:00Z,2023-02-25,133.51
2023-02-25T06:00:00Z,2023-02-25,135.10999999999999
2023-02-25T07:00:00Z,2023-02-25,139.85000000000002
2023-02-25T08:00:00Z,2023-02-25,144.48000000000002
2023-02-25T09:00:00Z,2023-02-25,147.95000000000002
2023-02-25T10:00:00Z,2023-02-25,144.04
2023-02-25T11:00:00Z,2023-02-25,139.04
2023-02-25T12:00:00Z,2023-02-25,132.66
2023-02-25T13:00:00Z,2023-02-25,125.75
2023-02-25T14:00:00Z,2023-02-25,123.19
2023-02-25T15:00:00Z,2023-02-25,129.47
2023-02-25T16:00:00Z,2023-02-25,134.72
2023-02-25T17:00:00Z,2023-02-25,134.76999999999998
2023-02-25T18:00:00Z,2023-02-25,155.65
2023-02-25T19:00:00Z,2023-02-25,162.29
2023-02-25T20:00:00Z,2023-02-25,158.63
2023-02-25T21:00:00Z,2023-02-25,150.06
2023-02-25T22:00:00Z,2023-02-25,144.08
2023-02-25T23:00:00Z,2023-02-25,136.55
2023-02-26T00:00:00Z,2023-02-26,146.73
2023-02-26T01:00:00Z,2023-02-26,140.25
2023-02-26T02:00:00Z,2023-02-26,134.98000000000002
2023-02-26T03:00:00Z,2023-02-26,129.03
2023-02-26T04:00:00Z,2023-02-26,126.06
2023-02-26T05:00:00Z,2023-02-26,126
2023-02-26T06:00:00Z,2023-02-26,127.9
2023-02-26T07:00:00Z,2023-02-26,127.77
2023-02-26T08:00:00Z,2023-02-26,130.08
2023-02-26T09:00:00Z,2023-02-26,126.93
2023-02-26T10:00:00Z,2023-02-26,115.59
2023-02-26T11:00:00Z,2023-02-26,107.17999999999999
2023-02-26T12:00:00Z,2023-02-26,100.05
2023-02-26T13:00:00Z,2023-02-26,83.22
2023-02-26T14:00:00Z,2023-02-26,70.36999999999999
2023-02-26T15:00:00Z,2023-02-26,99.96000000000001
2023-02-26T16:00:00Z,2023-02-26,122.97
2023-02-26T17:00:00Z,2023-02-26,136.85000000000002
2023-02-26T18:00:00Z,2023-02-26,155.05
2023-02-26T19:00:00Z,2023-02-26,160.91
2023-02-26T20:00:00Z,2023-02-26,155.09
2023-02-26T21:00:00Z,2023-02-26,152.05
2023-02-26T22:00:00Z,2023-02-26,151.9
2023-02-26T23:00:00Z,2023-02-26,144.19
2023-02-27T00:00:00Z,2023-02-27,133.67
2023-02-27T01:00:00Z,2023-02-27,128.07
2023-02-27T02:00:00Z,2023-02-27,124.92
2023-02-27T03:00:00Z,2023-02-27,124.95
2023-02-27T04:00:00Z,2023-02-27,128.68
2023-02-27T05:00:00Z,2023-02-27,137.10999999999999
2023-02-27T06:00:00Z,2023-02-27,161.94
2023-02-27T07:00:00Z,2023-02-27,178.36
2023-02-27T08:00:00Z,2023-02-27,183.28
2023-02-27T09:00:00Z,2023-02-27,172.59
2023-02-27T10:00:00Z,2023-02-27,162.03
2023-02-27T11:00:00Z,2023-02-27,155.15
2023-02-27T12:00:00Z,2023-02-27,144.75
2023-02-27T13:00:00Z,2023-02-27,139.07
2023-02-27T14:00:00Z,2023-02-27,141.58
2023-02-27T15:00:00Z,2023-02-27,148.28
2023-02-27T16:00:00Z,2023-02-27,157.94
2023-02-27T17:00:00Z,2023-02-27,169.2
2023-02-27T18:00:00Z,2023-02-27,182.85000000000002
2023-02-27T19:00:00Z,2023-02-27,182.5
2023-02-27T20:00:00Z,2023-02-27,172.32000000000002
2023-02-27T21:00:00Z,2023-02-27,161.86
2023-02-27T22:00:00Z,2023-02-27,155.1
2023-02-27T23:00:00Z,2023-02-27,144.39000000000001
2023-02-28T00:00:00Z,2023-02-28,147.26999999999998
2023-02-28T01:00:00Z,2023-02-28,137.62
2023-02-28T02:00:00Z,2023-02-28,136.98000000000002
2023-02-28T03:00:00Z,2023-02-28,134.93
2023-02-28T04:00:00Z,2023-02-28,135.88000000000002
2023-02-28T05:00:00Z,2023-02-28,141.25
2023-02-28T06:00:00Z,2023-02-28,164.95000000000002
2023-02-28T07:00:00Z,2023-02-28,188.73
2023-02-28T08:00:00Z,2023-02-28,187.26
2023-02-28T09:00:00Z,2023-02-28,171.42000000000002
2023-02-28T10:00:00Z,2023-02-28,170.54
2023-02-28T11:00:00Z,2023-02-28,160.95000000000002
2023-02-28T12:00:00Z,2023-02-28,149.59
2023-02-28T13:00:00Z,2023-02-28,142.85000000000002
2023-02-28T14:00:00Z,2023-02-28,142.45000000000002
2023-02-28T15:00:00Z,2023-02-28,147.37
2023-02-28T16:00:00Z,2023-02-28,154.36
2023-02-28T17:00:00Z,2023-02-28,173.25
2023-02-28T18:00:00Z,2023-02-28,196.8
2023-02-28T19:00:00Z,2023-02-28,194.62
2023-02-28T20:00:00Z,2023-02-28,177.82000000000002
2023-02-28T21:00:00Z,2023-02-28,165.57
2023-02-28T22:00:00Z,2023-02-28,159.60999999999999
2023-02-28T23:00:00Z,2023-02-28,154.04
