Age;Sexe;Nationalite;Quartier
38;F;E;LIMPERTSBERG
38;F;F;MERL
38;F;P;GASPERICH
38;F;F;ROLLINGERGRUND/BELAIR-NORD
38;F;P;BONNEVOIE-SUD
38;M;TJ;MUEHLENBACH
38;M;F;VILLE-HAUTE
38;M;H;KIRCHBERG
38;M;F;LIMPERTSBERG
38;M;F;KIRCHBERG
38;F;SVN;GASPERICH
38;F;TJ;EICH
38;M;P;GASPERICH
38;F;L;CENTS
38;M;F;HOLLERICH
38;F;NL;GARE
38;F;B;PULVERMUEHL
38;M;L;NEUDORF/WEIMERSHOF
38;F;L;BONNEVOIE-NORD/VERLORENKOST
38;M;L;ROLLINGERGRUND/BELAIR-NORD
49;F;L;BONNEVOIE-SUD
49;M;D;DOMMELDANGE
49;F;L;BEGGEN
49;M;CV;HOLLERICH
49;M;E;BONNEVOIE-NORD/VERLORENKOST
49;M;D;BELAIR
49;F;I;BELAIR
49;F;P;BONNEVOIE-SUD
49;M;L;CESSANGE
49;M;F;GARE
49;F;F;CESSANGE
49;M;P;EICH
49;M;IRL;GASPERICH
49;F;L;CENTS
49;M;L;BONNEVOIE-SUD
49;F;I;GASPERICH
49;M;DK;VILLE-HAUTE
49;M;L;LIMPERTSBERG
49;M;F;EICH
49;M;GB;LIMPERTSBERG
49;M;P;BONNEVOIE-SUD
49;F;P;CESSANGE
49;F;J;ROLLINGERGRUND/BELAIR-NORD
49;F;P;EICH
49;M;B;BEGGEN
49;M;F;BONNEVOIE-SUD
49;M;P;GASPERICH
48;M;B;HOLLERICH
48;F;F;LIMPERTSBERG
48;M;F;LIMPERTSBERG
48;M;L;MERL
48;F;H,R;GARE
48;M;F;BONNEVOIE-NORD/VERLORENKOST
48;M;F;BONNEVOIE-SUD
48;F;P;GASPERICH
48;F;USA;BONNEVOIE-SUD
48;F;P;BONNEVOIE-SUD
48;M;F;BELAIR
48;M;P;BONNEVOIE-SUD
48;M;NL;VILLE-HAUTE
48;F;P;MUEHLENBACH
48;M;IRQ;BONNEVOIE-SUD
48;F;GB;WEIMERSKIRCH
48;F;SN;MERL
48;F;RUS;BELAIR
48;M;NL;ROLLINGERGRUND/BELAIR-NORD
48;M;GB;BEGGEN
48;F;F;MERL
48;F;D;CENTS
48;M;F;BELAIR
48;F;B;BEGGEN
48;M;L;GARE
46;F;P;KIRCHBERG
46;F;I;BONNEVOIE-SUD
46;F;I;HOLLERICH
46;F;L;GASPERICH
46;M;B;DOMMELDANGE
46;F;F;BEGGEN
46;F;PL;EICH
46;F;BG;KIRCHBERG
46;M;L;LIMPERTSBERG
46;M;D;MERL
46;M;P;BONNEVOIE-SUD
46;F;RUS;HOLLERICH
46;M;GB;LIMPERTSBERG
46;M;GB;GARE
46;M;L;BONNEVOIE-SUD
46;M;I;EICH
46;F;I;BONNEVOIE-NORD/VERLORENKOST
46;F;I;BONNEVOIE-SUD
46;F;P;BONNEVOIE-NORD/VERLORENKOST
46;M;B;VILLE-HAUTE
46;M;R;KIRCHBERG
46;F;H;BELAIR
46;M;P;GASPERICH
46;M;P;BELAIR
46;F;F;LIMPERTSBERG
46;M;F;BELAIR
46;M;M;KIRCHBERG
46;M;L;NEUDORF/WEIMERSHOF
46;M;F;KIRCHBERG
46;M;L;CENTS
46;F;L;BONNEVOIE-NORD/VERLORENKOST
46;F;DK;BELAIR
38;M;CO;GARE
38;M;D;HOLLERICH
38;M;I;BONNEVOIE-SUD
38;M;B;BELAIR
38;M;L;BEGGEN
38;M;P;LIMPERTSBERG
38;F;L;BEGGEN
38;M;P;MUEHLENBACH
38;F;F,PL;NEUDORF/WEIMERSHOF
38;F;F;GASPERICH
38;F;BG;HAMM
38;F;SN;GRUND
38;F;F;NEUDORF/WEIMERSHOF
38;F;E;LIMPERTSBERG
38;M;P;BONNEVOIE-NORD/VERLORENKOST
38;F;F;BONNEVOIE-SUD
38;M;L;GRUND
38;M;D;BONNEVOIE-NORD/VERLORENKOST
38;F;F;BONNEVOIE-SUD
38;F;L;MERL
38;F;SVN;BELAIR
38;F;P;BONNEVOIE-SUD
38;M;R;CENTS
38;F;R;NEUDORF/WEIMERSHOF
38;F;L,P;GARE
38;M;RL;BEGGEN
49;F;I;ROLLINGERGRUND/BELAIR-NORD
49;M;P;BONNEVOIE-SUD
49;F;P;BONNEVOIE-SUD
49;M;E;GARE
49;M;I;KIRCHBERG
49;F;L,LVA;GARE
49;M;I;GARE
49;F;IND;GASPERICH
49;M;F;BEGGEN
49;M;L;MERL
49;M;F;BELAIR
49;F;GB;BELAIR
49;F;P;GASPERICH
49;F;P;MUEHLENBACH
49;M;D;NEUDORF/WEIMERSHOF
49;F;L,B;CLAUSEN
49;M;I;CESSANGE
49;M;P;GARE
49;M;L;DOMMELDANGE
49;M;DK;BELAIR
49;F;L;NEUDORF/WEIMERSHOF
49;F;F;CESSANGE
49;M;F;BONNEVOIE-SUD
49;M;P;HOLLERICH
49;M;B;NEUDORF/WEIMERSHOF
49;M;P;KIRCHBERG
49;F;L;HAMM
49;M;I;BELAIR
49;M;GB;MERL
49;F;P;GARE
49;F;L;EICH
49;M;P;GARE
49;F;B;DOMMELDANGE
49;M;L;CENTS
48;F;P;BONNEVOIE-SUD
48;M;P;MUEHLENBACH
48;M;L;LIMPERTSBERG
48;F;P;ROLLINGERGRUND/BELAIR-NORD
48;F;L;MERL
48;M;B;HOLLERICH
48;M;B;ROLLINGERGRUND/BELAIR-NORD
48;M;P;BONNEVOIE-NORD/VERLORENKOST
48;F;IL;BELAIR
48;M;P;BONNEVOIE-NORD/VERLORENKOST
48;M;L;KIRCHBERG
48;F;F;BEGGEN
48;F;LVA;KIRCHBERG
48;F;USA;BONNEVOIE-SUD
48;M;R;GARE
48;M;L;BEGGEN
48;F;MNE;BONNEVOIE-SUD
48;F;TJ;GARE
48;M;USA;LIMPERTSBERG
48;F;GR;BELAIR
48;F;L;LIMPERTSBERG
48;F;BR;GARE
46;F;F;GASPERICH
46;M;BR;MERL
46;M;L;KIRCHBERG
46;M;B;LIMPERTSBERG
46;M;P;MUEHLENBACH
46;M;L;CENTS
46;M;L;HOLLERICH
46;F;P;GARE
46;M;F;NEUDORF/WEIMERSHOF
46;M;F;KIRCHBERG
46;F;GB;BELAIR
46;F;PL;BONNEVOIE-NORD/VERLORENKOST
46;F;L;BELAIR
46;M;L;DOMMELDANGE
46;F;P;BONNEVOIE-SUD
46;M;B;MERL
46;M;L;GARE
46;F;L;BELAIR
46;F;E;KIRCHBERG
46;F;L;BELAIR
46;M;L;BONNEVOIE-NORD/VERLORENKOST
46;F;D;BELAIR
46;M;L;BELAIR
46;F;L;NEUDORF/WEIMERSHOF
38;M;F;GASPERICH
38;F;GR;GARE
38;F;P;BELAIR
38;M;F;CESSANGE
38;F;L;GASPERICH
38;F;L;BELAIR
38;F;VN;BONNEVOIE-SUD
38;F;S;BELAIR
38;F;PL;NEUDORF/WEIMERSHOF
38;F;HRV;BEGGEN
38;M;L;BELAIR
38;M;L;MERL
38;F;P;BELAIR
38;M;SVN;HOLLERICH
38;F;TR;ROLLINGERGRUND/BELAIR-NORD
38;M;CY;LIMPERTSBERG
38;F;GR;LIMPERTSBERG
38;M;IND;HOLLERICH
38;F;P;GARE
38;M;L;EICH
38;M;P;BELAIR
38;M;P;HAMM
38;F;P;GARE
49;M;L;NEUDORF/WEIMERSHOF
49;F;IRL;CENTS
49;F;N;HOLLERICH
49;F;L;BONNEVOIE-SUD
49;M;D;GARE
49;M;P;EICH
49;M;F;GASPERICH
49;M;IRL;WEIMERSKIRCH
49;M;D;GARE
49;F;L;PFAFFENTHAL
49;M;L;LIMPERTSBERG
49;F;L;BELAIR
49;F;F;HAMM
48;F;FIN;VILLE-HAUTE
48;M;NEP;MERL
48;M;P;GARE
48;M;P;BONNEVOIE-NORD/VERLORENKOST
48;M;F;CESSANGE
48;M;F;BELAIR
48;M;E;LIMPERTSBERG
48;F;NEP;BONNEVOIE-NORD/VERLORENKOST
48;M;CH;VILLE-HAUTE
48;M;B;CESSANGE
48;M;PL;HOLLERICH
48;F;P;GASPERICH
48;F;P;BELAIR
48;M;P;GARE
48;F;B;GASPERICH
48;M;NL;BEGGEN
48;M;L;BELAIR
48;M;L;CESSANGE
48;M;L;CENTS
48;F;F;GASPERICH
48;M;R;GASPERICH
48;F;L,F;BELAIR
48;M;P;BONNEVOIE-SUD
48;M;D;CESSANGE
48;F;GR;LIMPERTSBERG
48;M;GB;ROLLINGERGRUND/BELAIR-NORD
48;M;L;ROLLINGERGRUND/BELAIR-NORD
48;F;L;BONNEVOIE-SUD
48;F;F;LIMPERTSBERG
48;F;PL;EICH
48;M;P;WEIMERSKIRCH
48;F;P;BEGGEN
48;M;F;BONNEVOIE-SUD
48;F;P;BONNEVOIE-NORD/VERLORENKOST
48;M;P;LIMPERTSBERG
48;F;TJ;BONNEVOIE-SUD
48;F;P;ROLLINGERGRUND/BELAIR-NORD
48;M;L;HAMM
48;F;P;GARE
48;M;D;MERL
48;M;D;BELAIR
48;M;L;WEIMERSKIRCH
48;F;P;CLAUSEN
48;F;CV;GARE
48;F;CI;GARE
48;F;L;KIRCHBERG
48;F;L;HOLLERICH
46;F;F;EICH
46;M;F;BELAIR
46;M;LVA;GARE
46;M;BIH;CENTS
46;F;F;CESSANGE
46;M;L;BONNEVOIE-SUD
46;M;F;ROLLINGERGRUND/BELAIR-NORD
46;M;P;BONNEVOIE-NORD/VERLORENKOST
46;F;P;BONNEVOIE-SUD
46;F;F;PFAFFENTHAL
46;F;E;BELAIR
46;F;I;BONNEVOIE-SUD
46;F;L;CENTS
46;F;BR;ROLLINGERGRUND/BELAIR-NORD
46;M;L;HAMM
46;M;I;HAMM
46;M;P;BONNEVOIE-SUD
46;F;BIH;BEGGEN
46;M;P;BONNEVOIE-SUD
46;F;P;BONNEVOIE-SUD
46;M;F;NEUDORF/WEIMERSHOF
46;F;E;GRUND
46;M;P;BONNEVOIE-SUD
46;F;F;MERL
46;M;L;BONNEVOIE-SUD
46;F;I;CESSANGE
46;M;P;BONNEVOIE-SUD
38;M;L;MERL
38;M;N;NEUDORF/WEIMERSHOF
38;F;CV;BONNEVOIE-SUD
38;M;H;KIRCHBERG
38;M;F;HOLLERICH
38;F;L;NEUDORF/WEIMERSHOF
38;F;B;BELAIR
38;M;GB;GASPERICH
38;M;E;LIMPERTSBERG
38;M;L;BONNEVOIE-SUD
38;M;F;KIRCHBERG
38;M;J;BELAIR
38;F;F,IRL;BELAIR
38;M;S;GASPERICH
38;M;RUS;MERL
38;M;IRQ;LIMPERTSBERG
38;M;F;MUEHLENBACH
38;M;B;BELAIR
38;F;F;CENTS
38;M;L;NEUDORF/WEIMERSHOF
38;M;TR;LIMPERTSBERG
38;M;E;BONNEVOIE-NORD/VERLORENKOST
38;M;R;CESSANGE
38;M;L;BONNEVOIE-SUD
38;F;D,CZ;BELAIR
38;M;F;EICH
38;M;R;NEUDORF/WEIMERSHOF
48;F;LTU;GARE
48;F;D,S;CENTS
48;F;UKR;GARE
48;M;L;KIRCHBERG
48;F;TJ;HOLLERICH
48;F;P;MERL
48;F;P;WEIMERSKIRCH
48;M;L;BELAIR
48;F;P;GARE
48;M;L;BONNEVOIE-NORD/VERLORENKOST
48;M;L;ROLLINGERGRUND/BELAIR-NORD
48;F;E;GARE
48;M;D;VILLE-HAUTE
48;M;B;BONNEVOIE-NORD/VERLORENKOST
48;M;E;KIRCHBERG
48;M;F;MUEHLENBACH
48;F;L;DOMMELDANGE
48;M;XXK;GARE
48;M;EST;NEUDORF/WEIMERSHOF
48;M;RL;GARE
48;F;I;NEUDORF/WEIMERSHOF
48;M;I;GARE
48;M;F;HOLLERICH
48;M;D;CESSANGE
48;M;L;BEGGEN
48;M;L;WEIMERSKIRCH
48;M;L;ROLLINGERGRUND/BELAIR-NORD
48;F;LVA;MERL
48;M;F;BONNEVOIE-NORD/VERLORENKOST
48;F;L;BONNEVOIE-SUD
48;M;P;GARE
48;M;F;LIMPERTSBERG
48;F;RSR;BELAIR
48;M;FIN;BEGGEN
48;F;D;HOLLERICH
48;M;CH;GARE
48;M;F;MERL
48;F;P;BONNEVOIE-NORD/VERLORENKOST
48;F;P;LIMPERTSBERG
48;F;F;BEGGEN
48;M;S;LIMPERTSBERG
48;F;GB;BEGGEN
48;F;L;BONNEVOIE-SUD
48;M;P;GASPERICH
48;M;GR;KIRCHBERG
48;M;P;GASPERICH
48;F;I;WEIMERSKIRCH
48;M;FIN;BELAIR
48;M;D;MERL
48;M;F;GARE
48;F;GB;EICH
48;F;BG;GARE
48;F;FIN;HOLLERICH
48;M;NL;GRUND
48;F;CV;BONNEVOIE-SUD
48;M;PL;HOLLERICH
48;F;L;BELAIR
48;M;GB;LIMPERTSBERG
48;F;USA;CESSANGE
48;M;GB;CLAUSEN
46;M;F;LIMPERTSBERG
46;F;PL;LIMPERTSBERG
46;F;I;NEUDORF/WEIMERSHOF
46;F;D;LIMPERTSBERG
46;M;L;KIRCHBERG
46;F;L;BELAIR
46;M;E;HOLLERICH
46;M;L;BONNEVOIE-SUD
46;F;P,UKR;GASPERICH
46;F;L;BEGGEN
46;M;F;ROLLINGERGRUND/BELAIR-NORD
46;M;L;BELAIR
46;M;MA;BONNEVOIE-SUD
46;M;I;LIMPERTSBERG
46;M;F;KIRCHBERG
46;F;I;GARE
46;M;I;CESSANGE
46;F;L;BONNEVOIE-SUD
46;M;L;LIMPERTSBERG
46;F;S;KIRCHBERG
46;M;F;BONNEVOIE-SUD
46;F;TJ;KIRCHBERG
46;M;F;CESSANGE
46;F;GB;BELAIR
46;M;NL;WEIMERSKIRCH
46;F;P;GARE
46;F;P;HOLLERICH
46;F;R;NEUDORF/WEIMERSHOF
46;F;L;CESSANGE
46;M;D;BELAIR
38;M;I;HOLLERICH
37;F;F;GARE
37;F;F;LIMPERTSBERG
37;F;I;CLAUSEN
37;M;IS;CESSANGE
37;M;D;VILLE-HAUTE
37;F;L;EICH
37;M;L;ROLLINGERGRUND/BELAIR-NORD
37;F;EST;BELAIR
37;F;L;CESSANGE
37;M;F;BELAIR
37;M;L;LIMPERTSBERG
37;F;GR;BELAIR
37;F;L;LIMPERTSBERG
37;F;P;HAMM
37;F;CZ;GASPERICH
37;F;P;ROLLINGERGRUND/BELAIR-NORD
37;M;IRL;WEIMERSKIRCH
37;M;CV;BONNEVOIE-NORD/VERLORENKOST
37;F;CZ;CESSANGE
37;M;TC;BONNEVOIE-SUD
37;M;HRV;NEUDORF/WEIMERSHOF
37;F;L;BEGGEN
37;M;P;VILLE-HAUTE
37;M;B;BONNEVOIE-SUD
37;M;BD;BONNEVOIE-NORD/VERLORENKOST
37;M;L;MERL
37;F;L;NEUDORF/WEIMERSHOF
48;F;L;LIMPERTSBERG
48;F;CH;LIMPERTSBERG
48;M;F;BELAIR
48;F;B;LIMPERTSBERG
48;M;L,D;CENTS
48;M;P;WEIMERSKIRCH
48;F;P;NEUDORF/WEIMERSHOF
48;M;F;EICH
48;M;TR;BELAIR
48;M;L;BELAIR
48;M;F;CLAUSEN
48;F;I;KIRCHBERG
48;M;F;BONNEVOIE-NORD/VERLORENKOST
48;F;F;NEUDORF/WEIMERSHOF
48;F;F;BELAIR
48;M;I;NEUDORF/WEIMERSHOF
48;F;L;BELAIR
48;F;P;GASPERICH
48;M;I;BONNEVOIE-SUD
48;F;I;CENTS
48;F;E;CESSANGE
48;M;D;BONNEVOIE-SUD
48;M;L;HOLLERICH
48;F;L;GARE
48;F;L;DOMMELDANGE
48;F;USA;NEUDORF/WEIMERSHOF
48;F;PHL;WEIMERSKIRCH
48;F;L;PFAFFENTHAL
48;M;F;BONNEVOIE-NORD/VERLORENKOST
48;M;L;VILLE-HAUTE
48;F;L;CESSANGE
48;M;L;BONNEVOIE-SUD
48;F;F;HOLLERICH
48;M;E;KIRCHBERG
48;M;USA;LIMPERTSBERG
48;M;E;BEGGEN
48;M;FIN;WEIMERSKIRCH
48;M;L;BELAIR
48;M;GB;GARE
48;F;P;GARE
48;M;P;ROLLINGERGRUND/BELAIR-NORD
48;F;L;BONNEVOIE-SUD
48;M;L;GARE
48;M;L;MERL
48;F;D;CENTS
48;M;B;LIMPERTSBERG
48;F;TJ;DOMMELDANGE
48;M;E;MERL
48;M;I;ROLLINGERGRUND/BELAIR-NORD
48;F;SK;KIRCHBERG
46;F;I;GASPERICH
46;F;L;HAMM
46;M;RUS;MERL
46;M;MEX;BELAIR
46;M;D;GARE
46;M;L;WEIMERSKIRCH
46;F;L;BELAIR
46;F;B;BONNEVOIE-NORD/VERLORENKOST
46;F;GB;KIRCHBERG
46;M;F;GARE
46;M;E;ROLLINGERGRUND/BELAIR-NORD
46;M;LVA;LIMPERTSBERG
46;M;L;BELAIR
46;F;I;MERL
46;F;P;BONNEVOIE-SUD
46;F;P;HOLLERICH
46;F;H;VILLE-HAUTE
46;F;S;BELAIR
46;M;F;BONNEVOIE-NORD/VERLORENKOST
46;F;F;LIMPERTSBERG
37;F;P;KIRCHBERG
37;M;I;BEGGEN
37;M;B;BONNEVOIE-SUD
37;M;BR;DOMMELDANGE
37;M;UKR;GARE
37;F;R;HOLLERICH
37;M;I;LIMPERTSBERG
37;M;I;KIRCHBERG
37;F;L;BONNEVOIE-SUD
37;M;L,F;BONNEVOIE-SUD
37;F;F;BONNEVOIE-SUD
37;F;I;LIMPERTSBERG
37;F;GR;BONNEVOIE-SUD
37;M;I;HOLLERICH
37;F;L;CENTS
37;F;JA;BELAIR
37;F;F;BONNEVOIE-SUD
37;M;D;LIMPERTSBERG
37;M;MS;CESSANGE
37;M;I;BEGGEN
37;M;E;LIMPERTSBERG
37;F;L;HAMM
37;F;PL;KIRCHBERG
37;M;HRV;ROLLINGERGRUND/BELAIR-NORD
37;M;I;BEGGEN
37;M;SK;BELAIR
37;F;I,DOM;CENTS
48;F;P;GASPERICH
48;M;I;BELAIR
48;M;B;HOLLERICH
48;M;I;LIMPERTSBERG
48;F;F;NEUDORF/WEIMERSHOF
48;M;BD;CLAUSEN
48;F;DOM;BELAIR
48;F;F;BELAIR
48;F;P;BONNEVOIE-NORD/VERLORENKOST
48;F;TJ;BONNEVOIE-SUD
48;M;F;BELAIR
48;F;E;LIMPERTSBERG
48;M;CDN;LIMPERTSBERG
48;M;L;NEUDORF/WEIMERSHOF
48;M;I;CESSANGE
48;F;F,PL;GASPERICH
48;M;GB;LIMPERTSBERG
48;F;L;CENTS
48;F;A;BONNEVOIE-NORD/VERLORENKOST
48;M;F;EICH
48;M;RUS;BELAIR
48;M;P;BEGGEN
48;M;P;HAMM
48;F;F;GASPERICH
48;M;P;BONNEVOIE-NORD/VERLORENKOST
48;M;L;GASPERICH
48;M;P;KIRCHBERG
48;M;B,CH;CLAUSEN
48;F;D;CENTS
48;M;PL;PFAFFENTHAL
48;F;P;BEGGEN
48;F;I;KIRCHBERG
48;F;GB;VILLE-HAUTE
48;F;USA;HOLLERICH
48;M;B;ROLLINGERGRUND/BELAIR-NORD
48;M;L;ROLLINGERGRUND/BELAIR-NORD
48;M;B;CESSANGE
48;M;I;HAMM
48;M;L;GASPERICH
48;F;FIN;WEIMERSKIRCH
48;M;P;CLAUSEN
48;F;NZ;BELAIR
48;F;L;MERL
48;F;L;BONNEVOIE-SUD
48;F;I;MERL
48;F;SK;BONNEVOIE-SUD
48;M;B;GARE
48;M;L;BONNEVOIE-SUD
48;F;P;BONNEVOIE-SUD
48;F;S;NEUDORF/WEIMERSHOF
48;M;CDN;HOLLERICH
46;F;L;HAMM
46;M;L;CENTS
46;F;F;LIMPERTSBERG
46;M;F;NEUDORF/WEIMERSHOF
46;M;NL;LIMPERTSBERG
46;M;HRV;BONNEVOIE-SUD
46;F;P;HOLLERICH
46;M;L;CENTS
46;M;P;KIRCHBERG
46;M;D;CENTS
46;M;L;CESSANGE
46;M;CH;CESSANGE
46;M;F;NEUDORF/WEIMERSHOF
46;F;I;BONNEVOIE-SUD
46;F;L;BONNEVOIE-SUD
46;M;WAN;GARE
46;M;E;NEUDORF/WEIMERSHOF
46;M;P;NEUDORF/WEIMERSHOF
46;F;L;CENTS
46;F;PL;CENTS
46;F;CV;BELAIR
46;F;GB;NEUDORF/WEIMERSHOF
46;F;L;CESSANGE
46;F;P;HAMM
46;F;F;ROLLINGERGRUND/BELAIR-NORD
46;F;D;CESSANGE
46;F;J;NEUDORF/WEIMERSHOF
46;F;USA;LIMPERTSBERG
46;F;P;BONNEVOIE-SUD
46;F;F;HOLLERICH
37;M;D;EICH
37;M;RL;VILLE-HAUTE
37;F;R;GASPERICH
37;M;GB;GARE
37;M;L;BONNEVOIE-SUD
37;F;I;BELAIR
37;M;L;CENTS
37;F;F;BONNEVOIE-SUD
37;F;R;BEGGEN
37;M;E;DOMMELDANGE
37;M;L;BELAIR
37;M;RL;HOLLERICH
37;M;F;BONNEVOIE-SUD
37;M;I;GASPERICH
37;M;PL;BEGGEN
37;F;GR;BONNEVOIE-SUD
37;F;F;VILLE-HAUTE
37;F;F;HOLLERICH
37;F;P;GARE
37;F;L;HOLLERICH
37;M;L;DOMMELDANGE
37;F;P;BONNEVOIE-SUD
37;M;F;HOLLERICH
37;F;D;LIMPERTSBERG
37;M;L;BONNEVOIE-SUD
37;F;PL;BELAIR
37;M;B;LIMPERTSBERG
48;M;F;LIMPERTSBERG
48;M;GR;CENTS
48;M;I,SVN;KIRCHBERG
48;M;L;GASPERICH
48;F;L;EICH
48;M;P;NEUDORF/WEIMERSHOF
48;M;P;HAMM
48;M;I;BEGGEN
48;M;P;GARE
48;M;F;EICH
48;F;P;LIMPERTSBERG
48;M;B;LIMPERTSBERG
48;F;F;CESSANGE
48;M;USA;LIMPERTSBERG
48;F;P;EICH
48;F;L;GARE
48;M;L;CESSANGE
48;F;F;VILLE-HAUTE
48;F;L;HOLLERICH
48;M;E;CENTS
48;M;IS;LIMPERTSBERG
48;F;BIH;GASPERICH
48;M;B;GARE
48;F;TN;NEUDORF/WEIMERSHOF
48;F;USA;LIMPERTSBERG
48;F;S;CENTS
48;F;FIN;VILLE-HAUTE
48;M;F;BELAIR
48;F;L;CESSANGE
48;F;D;BONNEVOIE-SUD
48;M;D;NEUDORF/WEIMERSHOF
48;F;F;CENTS
48;F;L;GARE
48;M;F;GARE
48;M;MA;GARE
48;F;P;ROLLINGERGRUND/BELAIR-NORD
48;F;F;HOLLERICH
48;F;L;PFAFFENTHAL
48;F;B;MERL
48;F;L;BONNEVOIE-NORD/VERLORENKOST
48;M;L;BONNEVOIE-SUD
48;F;P;MERL
48;F;L;BONNEVOIE-SUD
48;F;L;CENTS
48;F;L;BELAIR
48;M;L;HOLLERICH
48;F;F;BELAIR
48;M;I;BONNEVOIE-SUD
48;M;L;MUEHLENBACH
48;M;F;GARE
48;F;F;GASPERICH
48;M;B;BONNEVOIE-SUD
48;F;UKR;HOLLERICH
48;M;P;BONNEVOIE-SUD
48;M;GR;BONNEVOIE-NORD/VERLORENKOST
48;M;F;LIMPERTSBERG
48;F;USA;CESSANGE
46;M;I;GRUND
46;M;F;BELAIR
46;M;D;BELAIR
46;F;F;ROLLINGERGRUND/BELAIR-NORD
46;F;BIH;BONNEVOIE-SUD
46;F;L;DOMMELDANGE
46;M;BIH;GASPERICH
46;F;USA;LIMPERTSBERG
46;F;P;BONNEVOIE-SUD
46;F;L;CENTS
46;M;P;DOMMELDANGE
46;M;P;LIMPERTSBERG
46;M;R;BONNEVOIE-SUD
46;M;F;GARE
46;F;L;EICH
46;M;P;NEUDORF/WEIMERSHOF
46;M;F;CENTS
46;M;F;CENTS
46;M;I;HOLLERICH
46;M;ET;MERL
46;F;F;BONNEVOIE-SUD
46;M;B;MERL
46;M;I;ROLLINGERGRUND/BELAIR-NORD
46;F;L;MERL
46;F;MNE;BONNEVOIE-SUD
46;M;F;LIMPERTSBERG
46;M;P;HOLLERICH
46;F;I;GASPERICH
46;M;L;HAMM
37;M;F;ROLLINGERGRUND/BELAIR-NORD
37;F;F;CENTS
37;M;D;LIMPERTSBERG
37;M;I;BONNEVOIE-SUD
37;M;PAK;NEUDORF/WEIMERSHOF
37;F;L;WEIMERSKIRCH
37;F;B;LIMPERTSBERG
37;F;S;KIRCHBERG
37;F;L;HOLLERICH
37;M;F;NEUDORF/WEIMERSHOF
37;F;CZ;LIMPERTSBERG
37;M;I;GARE
37;F;I,TG;HOLLERICH
37;F;E;CENTS
37;F;L;CENTS
37;F;L;BELAIR
37;M;M;BONNEVOIE-SUD
37;M;P;BEGGEN
37;M;F;GARE
37;M;F;BELAIR
37;M;RUS;BELAIR
37;F;F;KIRCHBERG
37;F;F;GARE
48;F;I;BONNEVOIE-SUD
48;F;L;GARE
48;M;L;DOMMELDANGE
48;F;P;HOLLERICH
48;M;L;GASPERICH
48;M;P;NEUDORF/WEIMERSHOF
48;F;FIN;LIMPERTSBERG
48;M;L;BELAIR
48;F;P;BELAIR
48;M;L;MERL
48;F;B;BELAIR
48;F;B;MERL
48;M;F;CLAUSEN
48;M;D;LIMPERTSBERG
48;M;P;BEGGEN
48;F;P;GASPERICH
48;M;P;NEUDORF/WEIMERSHOF
48;F;F;MERL
48;F;S;NEUDORF/WEIMERSHOF
48;F;F;VILLE-HAUTE
48;M;P;ROLLINGERGRUND/BELAIR-NORD
48;F;P;HOLLERICH
48;M;E;BELAIR
48;M;F;BONNEVOIE-NORD/VERLORENKOST
48;F;F;MERL
48;M;F;HOLLERICH
48;F;B;CENTS
48;F;P;BONNEVOIE-SUD
48;F;P;GARE
48;F;P;BONNEVOIE-SUD
48;M;B;CESSANGE
48;F;USA;BELAIR
48;M;L;CENTS
48;F;PL;CENTS
48;F;CV;PFAFFENTHAL
48;F;L;ROLLINGERGRUND/BELAIR-NORD
48;F;TJ;BONNEVOIE-SUD
48;M;L;BONNEVOIE-SUD
48;M;RUS;MERL
48;M;F;LIMPERTSBERG
48;F;GR;BEGGEN
48;F;GB;GARE
48;F;I;CENTS
48;M;P;BONNEVOIE-NORD/VERLORENKOST
48;M;KOR;CESSANGE
48;F;L;CENTS
48;F;GB;GARE
48;M;B;BEGGEN
48;F;P;GARE
48;M;DK;GARE
48;F;S;VILLE-HAUTE
48;F;P;BONNEVOIE-SUD
48;M;B;WEIMERSKIRCH
46;F;F;LIMPERTSBERG
46;M;P;GARE
46;M;L;CESSANGE
46;M;NL;NEUDORF/WEIMERSHOF
46;F;F;GARE
46;M;NL;ROLLINGERGRUND/BELAIR-NORD
46;M;P;HOLLERICH
46;M;P;CENTS
46;M;F,RL;ROLLINGERGRUND/BELAIR-NORD
46;M;E;BONNEVOIE-SUD
46;M;D;CESSANGE
46;M;B;MERL
46;F;L;ROLLINGERGRUND/BELAIR-NORD
46;F;BG;NEUDORF/WEIMERSHOF
46;M;L;BELAIR
46;M;F;GARE
46;F;L;DOMMELDANGE
46;M;F;GARE
46;F;P;BEGGEN
46;F;E;BONNEVOIE-SUD
46;M;GR;BELAIR
46;M;D;HOLLERICH
46;M;B;KIRCHBERG
46;M;P;HOLLERICH
46;M;F;GARE
46;F;L;MERL
46;M;P;BEGGEN
46;M;L;LIMPERTSBERG
46;F;L;HAMM
46;M;P;ROLLINGERGRUND/BELAIR-NORD
37;M;F;BEGGEN
37;M;F;HOLLERICH
37;F;F;MERL
37;F;F,BLR;ROLLINGERGRUND/BELAIR-NORD
37;F;I;GARE
37;F;D;LIMPERTSBERG
37;F;BG;VILLE-HAUTE
37;F;P;HAMM
37;M;L;WEIMERSKIRCH
37;M;L;BONNEVOIE-SUD
37;M;L;NEUDORF/WEIMERSHOF
37;F;LTU;BEGGEN
37;F;IRL;CENTS
37;F;UKR;BONNEVOIE-SUD
37;F;NL;CENTS
37;M;F;GRUND
37;M;LVA;KIRCHBERG
37;F;PE;HOLLERICH
