Age;Sexe;Nationalite;Quartier
0;M;F;GASPERICH
0;M;L;LIMPERTSBERG
0;M;E;BONNEVOIE-SUD
0;M;GB,IRL;NEUDORF/WEIMERSHOF
0;M;L;HAMM
0;F;L;BONNEVOIE-SUD
0;F;F;BELAIR
0;F;F;MERL
0;M;E;LIMPERTSBERG
0;M;MAL;NEUDORF/WEIMERSHOF
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;M;F;LIMPERTSBERG
0;F;B,F;BELAIR
0;M;AFG;GARE
0;F;E;LIMPERTSBERG
0;F;E;LIMPERTSBERG
0;M;XXX;BONNEVOIE-NORD/VERLORENKOST
0;F;F;LIMPERTSBERG
0;F;L;EICH
0;F;R;NEUDORF/WEIMERSHOF
0;F;PL;MERL
0;M;D,RUS;BEGGEN
0;F;F;LIMPERTSBERG
0;M;P;ROLLINGERGRUND/BELAIR-NORD
0;F;F;BONNEVOIE-NORD/VERLORENKOST
0;F;P;HOLLERICH
0;M;L,D,F;GASPERICH
0;M;GB,F;BONNEVOIE-SUD
0;F;P;BONNEVOIE-SUD
0;M;PL,S;MUEHLENBACH
0;F;F;CENTS
0;M;PL;HOLLERICH
0;F;L;CESSANGE
0;F;H;KIRCHBERG
0;F;D,A;PFAFFENTHAL
0;F;IRL;CENTS
0;M;D,F;HOLLERICH
0;M;F,LVA;HOLLERICH
0;F;L;BEGGEN
0;M;B,S;BONNEVOIE-SUD
0;M;F;NEUDORF/WEIMERSHOF
0;F;L;NEUDORF/WEIMERSHOF
0;F;F,CH;KIRCHBERG
0;M;NEP;BONNEVOIE-NORD/VERLORENKOST
0;F;F;HAMM
0;M;F;MERL
0;F;F;GARE
0;M;L;CENTS
0;M;L,MA;BONNEVOIE-NORD/VERLORENKOST
0;M;E;NEUDORF/WEIMERSHOF
0;F;IRL,I;PFAFFENTHAL
0;M;IRL,I;PFAFFENTHAL
0;F;GR;DOMMELDANGE
0;F;L;MERL
0;M;D,F;GARE
0;M;L;CENTS
0;F;EST;KIRCHBERG
0;M;F;CESSANGE
0;F;R,MNE;HOLLERICH
0;M;F;CESSANGE
0;F;R;BONNEVOIE-SUD
0;M;D;CENTS
0;F;XXX;GARE
0;M;PL;CESSANGE
0;M;P;CENTS
0;F;PL;CESSANGE
0;M;I;CENTS
0;F;SP;EICH
0;F;SVN;BEGGEN
0;M;L;WEIMERSKIRCH
0;F;D;MUEHLENBACH
0;M;L;BONNEVOIE-SUD
0;M;L;BONNEVOIE-SUD
0;F;F;HOLLERICH
0;F;E,F;BONNEVOIE-NORD/VERLORENKOST
0;F;E,F;BONNEVOIE-NORD/VERLORENKOST
0;M;BD;GARE
0;F;F;BONNEVOIE-NORD/VERLORENKOST
0;M;BG,MK;BONNEVOIE-SUD
0;M;E;BONNEVOIE-SUD
0;M;I;CENTS
0;M;B;HOLLERICH
0;M;J;BELAIR
0;F;F;MERL
0;M;L;BEGGEN
0;M;D,F;EICH
0;F;F;MERL
0;M;L;CESSANGE
0;F;F;BONNEVOIE-NORD/VERLORENKOST
0;F;L;BONNEVOIE-SUD
0;F;D,F,LTU;MERL
0;F;F;BELAIR
0;M;USA;LIMPERTSBERG
0;M;L;BONNEVOIE-SUD
0;F;F;HOLLERICH
0;M;D,A;HOLLERICH
0;M;D;HOLLERICH
0;M;F;KIRCHBERG
0;F;P;BONNEVOIE-SUD
0;F;L;BELAIR
0;M;BR;NEUDORF/WEIMERSHOF
0;M;F,I;GASPERICH
0;M;L;GASPERICH
0;F;L;GASPERICH
0;F;F;MERL
0;M;B,F;MERL
0;F;XXX;GARE
0;F;D,F;GARE
0;F;R;WEIMERSKIRCH
0;M;GB,F;CENTS
0;M;F;BONNEVOIE-SUD
0;F;F;HOLLERICH
0;F;L;CENTS
0;M;GR;BONNEVOIE-SUD
0;M;B;BELAIR
0;F;E;BONNEVOIE-NORD/VERLORENKOST
0;M;P;LIMPERTSBERG
0;F;F;NEUDORF/WEIMERSHOF
0;F;TJ;EICH
0;M;P;GARE
0;F;P;BONNEVOIE-SUD
0;M;B;MERL
0;F;GB;NEUDORF/WEIMERSHOF
0;F;L;BONNEVOIE-SUD
0;M;H;NEUDORF/WEIMERSHOF
0;M;GB,AUS;NEUDORF/WEIMERSHOF
0;F;B;BELAIR
0;F;F;BONNEVOIE-SUD
0;F;L;HOLLERICH
0;F;L,P;BEGGEN
0;F;L;BEGGEN
0;F;R;BEGGEN
0;F;F;GARE
0;M;GB,F;HOLLERICH
0;M;L;GRUND
0;M;F;BONNEVOIE-SUD
0;M;L;LIMPERTSBERG
0;F;PL;NEUDORF/WEIMERSHOF
0;F;F;BONNEVOIE-SUD
0;M;L;BEGGEN
0;M;L;CLAUSEN
0;F;BG;LIMPERTSBERG
0;F;E;BELAIR
0;F;L;CESSANGE
0;M;F;NEUDORF/WEIMERSHOF
0;F;S;BELAIR
0;F;L;CENTS
0;F;L;CENTS
0;M;I;MERL
0;F;D;LIMPERTSBERG
0;M;F;HOLLERICH
0;F;L;BONNEVOIE-SUD
0;F;GB;GARE
0;M;PL;LIMPERTSBERG
0;F;F;BELAIR
0;F;P;HOLLERICH
0;M;LTU;BELAIR
0;F;ZA;BONNEVOIE-SUD
0;F;L;BONNEVOIE-SUD
0;F;D;NEUDORF/WEIMERSHOF
0;F;P;BONNEVOIE-SUD
0;F;L;CESSANGE
0;F;L;CESSANGE
0;F;H;HOLLERICH
0;M;L;MERL
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;M;F;BEGGEN
0;M;L;NEUDORF/WEIMERSHOF
0;F;P;PFAFFENTHAL
0;M;L;LIMPERTSBERG
0;F;XXK;BELAIR
0;M;F;BELAIR
0;M;F;BELAIR
0;M;B,IRL;LIMPERTSBERG
0;F;F;MERL
0;M;B,F;BEGGEN
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;M;IRL;EICH
0;F;DK,F;LIMPERTSBERG
0;F;L;PULVERMUEHL
0;F;F;BONNEVOIE-SUD
0;F;L;BEGGEN
0;M;D;CENTS
0;M;L;BONNEVOIE-SUD
0;F;H;MUEHLENBACH
0;F;F;GARE
0;M;F;MERL
0;F;F;GARE
0;M;F;BONNEVOIE-SUD
0;F;PL;KIRCHBERG
0;M;L;WEIMERSKIRCH
0;F;APA;GASPERICH
0;F;L;CENTS
0;F;L;LIMPERTSBERG
0;M;L;MERL
0;F;F;ROLLINGERGRUND/BELAIR-NORD
0;F;L;BELAIR
0;M;L;MUEHLENBACH
0;M;F;MERL
0;M;F;GARE
0;F;L;CENTS
0;F;CV;BONNEVOIE-SUD
0;M;B;BELAIR
0;M;L;BONNEVOIE-SUD
0;M;L;BELAIR
0;F;D,USA;LIMPERTSBERG
0;M;I;PFAFFENTHAL
0;F;F;GARE
0;F;F;HOLLERICH
0;F;F;NEUDORF/WEIMERSHOF
0;F;B,F;GARE
0;M;B,F;GARE
0;F;I;BELAIR
0;F;L;CENTS
0;M;I;LIMPERTSBERG
0;M;L;DOMMELDANGE
0;F;L;BELAIR
0;M;B,TJ;BONNEVOIE-SUD
0;M;P;BONNEVOIE-SUD
0;F;F;VILLE-HAUTE
0;F;I;CESSANGE
0;F;I;CLAUSEN
0;M;L,P;GASPERICH
0;F;F;NEUDORF/WEIMERSHOF
0;M;F;WEIMERSKIRCH
0;M;L;BONNEVOIE-SUD
0;M;IND;GARE
0;M;CZ;GARE
0;F;F;GARE
0;F;NL;BELAIR
0;F;B,F;BONNEVOIE-NORD/VERLORENKOST
0;F;USA;GARE
0;F;L;GARE
0;F;FIN;HOLLERICH
0;M;B,F;NEUDORF/WEIMERSHOF
0;M;I;CENTS
0;M;CDN;BELAIR
0;F;P;GARE
0;F;B;LIMPERTSBERG
0;F;D;LIMPERTSBERG
0;F;F,P;WEIMERSKIRCH
0;F;L;MERL
0;F;P;NEUDORF/WEIMERSHOF
0;F;L;DOMMELDANGE
0;F;I;HOLLERICH
0;M;L;PULVERMUEHL
0;M;B,LVA;WEIMERSKIRCH
0;M;PAK;GASPERICH
0;M;FIN;NEUDORF/WEIMERSHOF
0;F;L;BELAIR
0;F;GR;BONNEVOIE-SUD
0;M;F;BEGGEN
0;F;TJ;EICH
0;F;P;BONNEVOIE-SUD
0;M;L,B;HAMM
0;M;E,F;GARE
0;M;L;GARE
0;M;E;BELAIR
0;M;CZ;BONNEVOIE-SUD
0;F;F;BELAIR
0;M;F;BONNEVOIE-SUD
0;M;BG;KIRCHBERG
0;M;PL;KIRCHBERG
0;M;E;VILLE-HAUTE
0;F;I;BONNEVOIE-SUD
0;M;R;NEUDORF/WEIMERSHOF
0;F;F;BONNEVOIE-SUD
0;F;P;ROLLINGERGRUND/BELAIR-NORD
0;F;F;LIMPERTSBERG
0;F;L;WEIMERSKIRCH
0;F;F;WEIMERSKIRCH
0;F;L;VILLE-HAUTE
0;F;L;BEGGEN
0;F;GR;BELAIR
0;M;PL;HOLLERICH
0;M;P;BONNEVOIE-NORD/VERLORENKOST
0;M;I;CESSANGE
0;M;EST;BELAIR
0;F;L;CESSANGE
0;M;AL;ROLLINGERGRUND/BELAIR-NORD
0;F;B;BONNEVOIE-SUD
0;M;E;CENTS
0;M;R;ROLLINGERGRUND/BELAIR-NORD
0;F;F;DOMMELDANGE
0;M;L,F;MERL
0;F;L;WEIMERSKIRCH
0;F;L;MERL
0;F;P;GARE
0;M;P;GARE
0;F;BG;KIRCHBERG
0;M;FIN,S;CESSANGE
0;F;L,I;BONNEVOIE-SUD
0;M;BG;GARE
0;M;USA;PFAFFENTHAL
0;M;B;BONNEVOIE-NORD/VERLORENKOST
0;F;L,LTU,TN;BONNEVOIE-SUD
0;F;L;BONNEVOIE-SUD
0;M;GR;WEIMERSKIRCH
0;F;I;PFAFFENTHAL
0;F;BHO,NEP;GASPERICH
0;F;F;GARE
0;F;S;HOLLERICH
0;F;D,I;KIRCHBERG
0;M;D;GASPERICH
0;M;L;CENTS
0;F;L;BELAIR
0;F;I;MERL
0;M;L;NEUDORF/WEIMERSHOF
0;F;I;MERL
0;F;D;GARE
0;F;S;LIMPERTSBERG
0;M;DK;LIMPERTSBERG
0;F;R;ROLLINGERGRUND/BELAIR-NORD
0;F;BG;ROLLINGERGRUND/BELAIR-NORD
0;M;DZ;GASPERICH
0;F;L;GRUND
0;F;F;CENTS
0;F;L;BELAIR
0;F;L;BELAIR
0;M;A,F;BELAIR
0;M;L;BONNEVOIE-SUD
0;M;P;NEUDORF/WEIMERSHOF
0;M;CDN;DOMMELDANGE
0;M;I,LTU;BEGGEN
0;M;NL;BEGGEN
0;F;F;VILLE-HAUTE
0;M;BG;GARE
0;M;L;BONNEVOIE-SUD
0;M;L;GARE
0;M;L;KIRCHBERG
0;M;XXX;GARE
0;M;I;BEGGEN
0;M;GB,SVN;HOLLERICH
0;M;L;BONNEVOIE-SUD
0;F;D;LIMPERTSBERG
0;M;GR;NEUDORF/WEIMERSHOF
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;F;L;BONNEVOIE-SUD
0;M;L;DOMMELDANGE
0;F;F;BONNEVOIE-SUD
0;M;L;DOMMELDANGE
0;F;L;GASPERICH
0;F;F;LIMPERTSBERG
0;M;L;MERL
0;F;TC;GARE
0;M;CZ;KIRCHBERG
0;M;P;DOMMELDANGE
0;F;M;BONNEVOIE-SUD
0;M;L,I;EICH
0;F;B;LIMPERTSBERG
0;M;BR;GARE
0;M;XXK;NEUDORF/WEIMERSHOF
0;M;D;BEGGEN
0;M;P;BONNEVOIE-SUD
0;M;I;LIMPERTSBERG
0;M;F,SK;BEGGEN
0;M;P;BONNEVOIE-SUD
0;M;GR;CESSANGE
0;M;E;KIRCHBERG
0;M;PL;DOMMELDANGE
0;M;D;NEUDORF/WEIMERSHOF
0;M;L;NEUDORF/WEIMERSHOF
0;M;PL;BONNEVOIE-SUD
0;F;SVN;MUEHLENBACH
0;M;CV;BONNEVOIE-SUD
0;M;L;LIMPERTSBERG
0;F;F;MERL
0;M;PA;NEUDORF/WEIMERSHOF
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;P;LIMPERTSBERG
0;F;L;HOLLERICH
0;M;L;CENTS
0;M;GB;MERL
0;M;L;CESSANGE
0;M;F,I;NEUDORF/WEIMERSHOF
0;F;NEP;BONNEVOIE-SUD
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;F;F;HOLLERICH
0;M;L;BONNEVOIE-SUD
0;M;L;BEGGEN
0;F;L;VILLE-HAUTE
0;M;XXK;PFAFFENTHAL
0;F;F;GRUND
0;F;I;GASPERICH
0;M;BG;KIRCHBERG
0;M;F;HOLLERICH
0;F;I;GASPERICH
0;M;L;MERL
0;F;GB,F;LIMPERTSBERG
0;F;L;LIMPERTSBERG
0;F;F;LIMPERTSBERG
0;M;L;BONNEVOIE-SUD
0;F;APA;GARE
0;M;F;NEUDORF/WEIMERSHOF
0;F;P;WEIMERSKIRCH
0;M;MA;GARE
0;F;R;VILLE-HAUTE
0;M;L;BELAIR
0;F;A;BELAIR
0;F;L;BONNEVOIE-SUD
0;M;B,LVA;GARE
0;M;GB;CESSANGE
0;F;CV,DOM;BONNEVOIE-SUD
0;F;F;NEUDORF/WEIMERSHOF
0;M;F;BONNEVOIE-SUD
0;F;I;GASPERICH
0;F;E,I;LIMPERTSBERG
0;M;F;BELAIR
0;M;L;BONNEVOIE-SUD
0;F;F;LIMPERTSBERG
0;M;F;WEIMERSKIRCH
0;F;DK;MERL
0;M;F;LIMPERTSBERG
0;F;IS;CENTS
0;F;BG;BONNEVOIE-NORD/VERLORENKOST
0;F;F,SK;BELAIR
0;F;A,F;KIRCHBERG
0;M;L;GASPERICH
0;F;B;CESSANGE
0;F;F;MUEHLENBACH
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;M;L;BONNEVOIE-SUD
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;F;PL,SVN;CENTS
0;F;NL;HOLLERICH
0;F;E;LIMPERTSBERG
0;M;EST;KIRCHBERG
0;M;F,TR;BEGGEN
0;M;L;BEGGEN
0;M;P;BONNEVOIE-NORD/VERLORENKOST
0;M;F;MUEHLENBACH
0;F;B;GARE
0;M;XXX;HOLLERICH
0;M;R;MERL
0;F;L;CLAUSEN
0;M;P;BONNEVOIE-SUD
0;M;F;GASPERICH
0;F;I;ROLLINGERGRUND/BELAIR-NORD
0;F;L;NEUDORF/WEIMERSHOF
0;F;L;NEUDORF/WEIMERSHOF
0;F;F;WEIMERSKIRCH
0;M;PL;CENTS
0;M;D,B;LIMPERTSBERG
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;F;TJ;BONNEVOIE-SUD
0;F;P;GARE
0;F;L;GASPERICH
0;F;BG;ROLLINGERGRUND/BELAIR-NORD
0;F;F;BELAIR
0;F;XXK;LIMPERTSBERG
0;M;P;BONNEVOIE-SUD
0;M;F,I;NEUDORF/WEIMERSHOF
0;M;B;NEUDORF/WEIMERSHOF
0;F;F;BONNEVOIE-SUD
0;F;P;WEIMERSKIRCH
0;M;L;CENTS
0;F;F;CESSANGE
0;M;P;LIMPERTSBERG
0;M;I;BONNEVOIE-SUD
0;M;L,F;BONNEVOIE-NORD/VERLORENKOST
0;M;AL;HOLLERICH
0;F;I;BONNEVOIE-SUD
0;F;B;KIRCHBERG
0;M;L;GASPERICH
0;F;P;EICH
0;M;F;GASPERICH
0;M;H;KIRCHBERG
0;M;R,CZ;KIRCHBERG
0;M;L;MERL
0;F;F;BELAIR
0;M;F;NEUDORF/WEIMERSHOF
0;M;B,F;BONNEVOIE-NORD/VERLORENKOST
0;M;D;HOLLERICH
0;F;F;MERL
0;F;E,I;MUEHLENBACH
0;M;D;BONNEVOIE-SUD
0;M;IRL;GASPERICH
0;M;D;LIMPERTSBERG
0;M;P;GARE
0;M;F;BELAIR
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;P;BONNEVOIE-SUD
0;M;ET;NEUDORF/WEIMERSHOF
0;M;IND;NEUDORF/WEIMERSHOF
0;M;L;BONNEVOIE-SUD
0;F;L;CENTS
0;F;L,F;CENTS
0;M;B;MERL
0;M;NIN;MERL
0;F;P,CV;BONNEVOIE-SUD
0;M;F;MUEHLENBACH
0;F;L;BONNEVOIE-SUD
0;M;L;BONNEVOIE-SUD
0;F;R;HOLLERICH
0;F;E;VILLE-HAUTE
0;M;D,I;CESSANGE
0;M;L;KIRCHBERG
0;F;L;LIMPERTSBERG
0;F;D;CLAUSEN
0;F;L;WEIMERSKIRCH
0;M;MNE;BONNEVOIE-SUD
0;F;CI;GARE
0;M;F;LIMPERTSBERG
0;F;F;CESSANGE
0;M;E,F;BONNEVOIE-NORD/VERLORENKOST
0;F;D;NEUDORF/WEIMERSHOF
0;F;SRB;LIMPERTSBERG
0;F;F;CESSANGE
0;M;P;BONNEVOIE-SUD
0;F;L;BELAIR
0;M;TJ;GARE
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;M;F;GASPERICH
0;M;P;WEIMERSKIRCH
0;F;P,BR;GARE
0;M;F;CENTS
0;F;F;BONNEVOIE-NORD/VERLORENKOST
0;F;L;MUEHLENBACH
0;F;D,BG;HOLLERICH
0;F;XXK;EICH
0;M;CV;GARE
0;M;L;WEIMERSKIRCH
0;F;S;BELAIR
0;M;D,I;LIMPERTSBERG
0;M;I;MUEHLENBACH
0;M;L;LIMPERTSBERG
0;F;PL,R;LIMPERTSBERG
0;M;P;MERL
0;M;E;BONNEVOIE-SUD
0;F;F;HOLLERICH
0;M;S,RA;WEIMERSKIRCH
0;F;I,IND;BELAIR
0;F;LTU;HOLLERICH
0;M;L;MERL
0;M;L;BONNEVOIE-SUD
0;M;L;CESSANGE
0;F;IRL,RUS;BONNEVOIE-NORD/VERLORENKOST
0;F;E;NEUDORF/WEIMERSHOF
0;F;F;LIMPERTSBERG
0;F;I,MA;HOLLERICH
0;M;L;MERL
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;M;F;HOLLERICH
0;F;P;BONNEVOIE-SUD
0;M;LVA;BELAIR
0;F;F;BEGGEN
0;M;L;WEIMERSKIRCH
0;M;L;CESSANGE
0;M;E,CH;BONNEVOIE-SUD
0;M;I;EICH
0;M;L;DOMMELDANGE
0;F;E;BONNEVOIE-SUD
0;M;I;CENTS
0;F;L;HAMM
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;F;I;WEIMERSKIRCH
0;M;PL,SK;EICH
0;F;L;CESSANGE
0;M;NL;BELAIR
0;M;F;CENTS
0;F;P;BONNEVOIE-SUD
0;F;TJ;KIRCHBERG
0;F;F,I;BONNEVOIE-SUD
0;M;CZ,IR;BEGGEN
0;F;P;DOMMELDANGE
0;F;P;DOMMELDANGE
0;M;L;KIRCHBERG
0;F;XXX;BONNEVOIE-SUD
0;F;GB,F;NEUDORF/WEIMERSHOF
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;M;F;BELAIR
0;M;L;HOLLERICH
0;M;TG;BELAIR
0;M;IND;GARE
0;M;F;BELAIR
0;F;E,F;MUEHLENBACH
0;M;MS;CESSANGE
0;M;L;BONNEVOIE-SUD
0;F;TJ;HAMM
0;F;L;NEUDORF/WEIMERSHOF
0;M;L;GARE
0;F;USA;GARE
0;F;D,H;CENTS
0;M;P;BONNEVOIE-NORD/VERLORENKOST
0;M;XXX;GARE
0;F;P;BONNEVOIE-SUD
0;F;D;GASPERICH
0;F;PL,CH;ROLLINGERGRUND/BELAIR-NORD
0;F;B;GARE
0;M;L;MERL
0;F;BR;BONNEVOIE-SUD
0;F;L,RUS;MUEHLENBACH
0;F;F;CESSANGE
0;M;GR;BONNEVOIE-NORD/VERLORENKOST
0;F;F;VILLE-HAUTE
0;F;L;GRUND
0;F;E;BELAIR
0;F;L;BONNEVOIE-SUD
0;M;XXK;KIRCHBERG
0;M;D;NEUDORF/WEIMERSHOF
0;M;B,F;HOLLERICH
0;F;F;KIRCHBERG
0;M;FIN,NL;EICH
0;M;PL;KIRCHBERG
0;F;L;CENTS
0;M;B,LTU;CESSANGE
0;M;IRL;GARE
0;F;L,F;BELAIR
0;F;BG;WEIMERSKIRCH
0;M;GR,IRL;BONNEVOIE-NORD/VERLORENKOST
0;M;L;GASPERICH
0;M;D;DOMMELDANGE
0;M;SK;LIMPERTSBERG
0;F;F,R;BONNEVOIE-SUD
0;F;L;
0;M;D,B;HOLLERICH
0;F;L;BELAIR
0;F;F,I;MERL
0;M;L;MERL
0;M;L;VILLE-HAUTE
0;M;L;CENTS
0;F;BG,F;HOLLERICH
0;F;R;VILLE-HAUTE
0;F;E;BONNEVOIE-SUD
0;M;HRV;LIMPERTSBERG
0;M;F,BR;GARE
0;M;F,I;BONNEVOIE-SUD
0;F;S;VILLE-HAUTE
0;F;D,VN;GARE
0;F;L;EICH
0;M;F;MERL
0;F;BG,I;KIRCHBERG
0;F;F;HOLLERICH
0;F;TR;BELAIR
0;F;L;GASPERICH
0;M;FIN;CESSANGE
0;F;B,F;BONNEVOIE-SUD
0;F;L;LIMPERTSBERG
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;F;F,R;ROLLINGERGRUND/BELAIR-NORD
0;F;F;BONNEVOIE-SUD
0;M;F;MERL
0;M;E,F;BONNEVOIE-SUD
0;F;F;LIMPERTSBERG
0;M;L;HOLLERICH
0;M;GB,F;BELAIR
0;M;P;MERL
0;F;L;EICH
0;F;L;EICH
0;M;D,I;BELAIR
0;F;MNE;MERL
0;M;HRV;LIMPERTSBERG
0;M;F;WEIMERSKIRCH
0;F;GR;BONNEVOIE-SUD
0;F;L;BONNEVOIE-SUD
0;F;L;CENTS
0;F;F;WEIMERSKIRCH
0;M;B;BEGGEN
0;M;B;BELAIR
0;M;F;GARE
0;M;L;GARE
0;F;F;HOLLERICH
0;F;H;KIRCHBERG
0;F;N;BONNEVOIE-SUD
0;M;L;GARE
0;M;E;LIMPERTSBERG
0;F;L;NEUDORF/WEIMERSHOF
0;M;B;BELAIR
0;F;P;BONNEVOIE-SUD
0;F;P;BONNEVOIE-SUD
0;M;SK;BONNEVOIE-SUD
0;F;F;GARE
0;F;P;GRUND
0;M;S;CESSANGE
0;M;L,D;BELAIR
0;F;F,IRL;HOLLERICH
0;F;F;BONNEVOIE-SUD
