Age;Sexe;Nationalite;Quartier
64;F;P;BONNEVOIE-NORD/VERLORENKOST
23;M;F;LIMPERTSBERG
30;F;IND;GARE
7;M;F;CLAUSEN
30;M;IND;CENTS
64;M;P;MERL
64;M;F;BONNEVOIE-SUD
64;F;D;DOMMELDANGE
46;F;GB;NEUDORF/WEIMERSHOF
31;M;PAK;NEUDORF/WEIMERSHOF
64;M;I;GARE
24;M;F;BELAIR
65;F;P;MERL
28;F;E;HOLLERICH
21;M;L,IR;BONNEVOIE-SUD
23;F;BG;ROLLINGERGRUND/BELAIR-NORD
80;F;F;GARE
1;F;AZE;MERL
65;F;ZA;MUEHLENBACH
2;M;D;LIMPERTSBERG
27;F;I;VILLE-HAUTE
28;F;GB;BELAIR
44;M;F;GARE
35;M;I;GARE
35;F;IND;GARE
44;M;L,MNE;GARE
26;F;TJ;BONNEVOIE-SUD
27;F;F;BONNEVOIE-SUD
41;F;J;GARE
39;M;BR;LIMPERTSBERG
28;M;F;NEUDORF/WEIMERSHOF
31;F;B;BONNEVOIE-SUD
58;M;B;NEUDORF/WEIMERSHOF
39;M;F;GASPERICH
29;F;PL;GARE
91;F;L;VILLE-HAUTE
90;F;L;GASPERICH
90;F;L;GARE
64;M;S;VILLE-HAUTE
90;F;L;HAMM
90;F;L;VILLE-HAUTE
89;F;L;BELAIR
64;F;F;BELAIR
64;M;F;NEUDORF/WEIMERSHOF
89;F;L;PFAFFENTHAL
89;F;L;KIRCHBERG
89;M;L;HAMM
89;F;L;PFAFFENTHAL
89;F;L;PFAFFENTHAL
88;M;L;VILLE-HAUTE
88;F;L;GRUND
88;F;L;PFAFFENTHAL
88;F;L;GARE
88;F;L;PFAFFENTHAL
64;M;F;GASPERICH
88;F;L;NEUDORF/WEIMERSHOF
64;M;P;HOLLERICH
88;F;L;HAMM
88;F;L;PFAFFENTHAL
87;F;L;NEUDORF/WEIMERSHOF
64;F;P;BONNEVOIE-NORD/VERLORENKOST
64;F;P;GASPERICH
86;F;L;BELAIR
44;M;RUS,IL;EICH
94;F;D;BELAIR
43;F;F;KIRCHBERG
49;M;RUS;MERL
27;F;COD;GASPERICH
8;F;RUS;KIRCHBERG
24;M;P;GRUND
38;F;R;HOLLERICH
37;M;F;CESSANGE
38;F;BG;KIRCHBERG
22;F;F;BELAIR
10;F;L,IND;NEUDORF/WEIMERSHOF
19;F;P;PULVERMUEHL
24;M;ERY;LIMPERTSBERG
37;F;L,R;LIMPERTSBERG
2;M;L,IND;NEUDORF/WEIMERSHOF
53;F;L,H;HOLLERICH
64;M;L,F;LIMPERTSBERG
14;F;L,F;LIMPERTSBERG
64;M;DK;CENTS
64;F;D;DOMMELDANGE
60;F;L,GB;KIRCHBERG
43;M;L,GB;HOLLERICH
37;F;L,RUS;BEGGEN
4;M;L,I;BEGGEN
1;F;L,I;BEGGEN
51;M;L,IR;HAMM
43;F;L,F;HOLLERICH
14;M;L,F;HOLLERICH
11;M;L,F;HOLLERICH
9;M;L,F;HOLLERICH
33;M;L,RA;LIMPERTSBERG
15;M;L,AZE;LIMPERTSBERG
8;F;L,AZE;LIMPERTSBERG
38;F;L,B;BONNEVOIE-SUD
29;M;L;HOLLERICH
64;M;GB;GARE
65;M;IS;LIMPERTSBERG
29;F;CZ;GASPERICH
24;F;F;BELAIR
65;M;I;HOLLERICH
30;F;IND;VILLE-HAUTE
65;M;I;EICH
44;M;I;BEGGEN
65;F;F;GASPERICH
65;F;F;GARE
65;M;F;KIRCHBERG
65;F;I;LIMPERTSBERG
38;M;E;GARE
56;F;BR;BELAIR
50;M;P;GASPERICH
65;F;P;VILLE-HAUTE
28;F;L,P;GASPERICH
51;F;P;GASPERICH
24;F;L,P;GASPERICH
86;F;L;GRUND
86;F;L;BELAIR
65;F;B;LIMPERTSBERG
65;F;E;GARE
85;F;L;CESSANGE
65;M;P;BONNEVOIE-SUD
85;F;L;BONNEVOIE-SUD
85;M;L;GARE
85;F;L;HAMM
85;M;L,I;PFAFFENTHAL
85;M;L;BONNEVOIE-SUD
84;F;L;MERL
83;F;L;HAMM
83;F;L;HAMM
83;F;L;BONNEVOIE-SUD
82;F;L;PFAFFENTHAL
82;F;L;VILLE-HAUTE
82;F;L;WEIMERSKIRCH
82;M;I;GASPERICH
82;F;L;HAMM
82;M;L;GRUND
65;F;F;GARE
64;F;F;CENTS
64;F;L;GASPERICH
64;F;D,ZA;BONNEVOIE-NORD/VERLORENKOST
64;F;L;BONNEVOIE-SUD
64;M;L;CENTS
64;F;P;NEUDORF/WEIMERSHOF
64;F;L;WEIMERSKIRCH
64;F;L;LIMPERTSBERG
64;M;L;BONNEVOIE-SUD
64;M;L;MERL
64;F;L;BONNEVOIE-SUD
64;F;L;CENTS
64;M;L;BONNEVOIE-SUD
64;F;P;EICH
64;M;L;BEGGEN
64;F;F;HOLLERICH
64;F;F;MUEHLENBACH
64;F;L;BONNEVOIE-SUD
64;M;I;BONNEVOIE-SUD
64;F;L;LIMPERTSBERG
64;F;L;CENTS
64;F;L;CENTS
64;M;L;NEUDORF/WEIMERSHOF
64;M;L;BONNEVOIE-SUD
64;F;L;KIRCHBERG
64;F;L;BELAIR
17;M;F;GASPERICH
43;F;BG;NEUDORF/WEIMERSHOF
57;M;BG;NEUDORF/WEIMERSHOF
10;M;BG;NEUDORF/WEIMERSHOF
8;F;BG;NEUDORF/WEIMERSHOF
1;M;I,PL;EICH
31;M;GB;GARE
29;F;R;EICH
65;M;FIN;KIRCHBERG
65;M;P;GARE
29;M;USA;LIMPERTSBERG
65;F;P;MERL
38;M;I;LIMPERTSBERG
29;F;L;VILLE-HAUTE
65;F;F;LIMPERTSBERG
65;F;BG;NEUDORF/WEIMERSHOF
32;M;USA;CESSANGE
0;F;L;BONNEVOIE-SUD
34;M;RUS;BEGGEN
47;M;I;BONNEVOIE-SUD
65;F;P;NEUDORF/WEIMERSHOF
6;M;E;KIRCHBERG
2;M;PL;CESSANGE
32;M;HKJ;NEUDORF/WEIMERSHOF
28;F;ET;NEUDORF/WEIMERSHOF
31;M;I;EICH
65;F;GR;MERL
28;M;F;LIMPERTSBERG
65;M;GB;VILLE-HAUTE
65;M;D;DOMMELDANGE
8;F;F;BELAIR
64;M;P;MERL
64;M;L;BEGGEN
64;M;L;MUEHLENBACH
64;F;L;CESSANGE
64;F;L;BONNEVOIE-SUD
64;F;L;LIMPERTSBERG
64;F;L;LIMPERTSBERG
64;F;L;KIRCHBERG
64;M;L;CENTS
64;F;P;BONNEVOIE-NORD/VERLORENKOST
64;F;L;CENTS
64;F;GR;MUEHLENBACH
64;M;L;MUEHLENBACH
64;F;L,P;BONNEVOIE-NORD/VERLORENKOST
64;F;L;GASPERICH
64;M;L;GARE
64;F;L;BELAIR
64;F;L;GARE
64;F;BG;HOLLERICH
64;M;L,F;GASPERICH
64;M;L,F;MERL
64;M;L;BONNEVOIE-NORD/VERLORENKOST
64;M;L;BELAIR
64;F;D;KIRCHBERG
64;F;L;CENTS
64;F;L;CENTS
64;M;L;GARE
64;M;P;BONNEVOIE-SUD
64;M;D;LIMPERTSBERG
64;F;E;GARE
63;F;L;CENTS
63;F;L;KIRCHBERG
63;F;L;CENTS
63;M;L;MERL
64;F;B;BELAIR
63;F;L;MUEHLENBACH
63;M;L;GARE
63;F;L;BONNEVOIE-NORD/VERLORENKOST
63;F;L;KIRCHBERG
64;F;P;HOLLERICH
63;F;L;MUEHLENBACH
63;F;L;HOLLERICH
64;M;P;ROLLINGERGRUND/BELAIR-NORD
63;M;I;NEUDORF/WEIMERSHOF
63;F;L;LIMPERTSBERG
64;M;P;HOLLERICH
64;F;GB;PULVERMUEHL
63;F;L;BONNEVOIE-SUD
64;M;P;GARE
63;M;L;BONNEVOIE-SUD
63;F;L;GARE
64;M;I;CENTS
63;M;L;VILLE-HAUTE
63;F;L;MERL
63;F;L;EICH
63;M;L;HOLLERICH
63;M;L;BONNEVOIE-SUD
63;M;L;BELAIR
64;F;P;BONNEVOIE-SUD
63;F;L;BELAIR
63;F;I;BONNEVOIE-SUD
64;F;F;LIMPERTSBERG
63;M;L,D;BELAIR
63;F;L;NEUDORF/WEIMERSHOF
63;F;L;CENTS
65;M;MA;NEUDORF/WEIMERSHOF
65;F;NL;KIRCHBERG
65;M;F;CESSANGE
65;M;E;KIRCHBERG
64;M;MA;GASPERICH
65;M;E;BELAIR
64;F;L;BELAIR
64;F;L;KIRCHBERG
64;F;L;BONNEVOIE-SUD
64;M;P;GASPERICH
64;M;L;BONNEVOIE-SUD
64;F;L;MUEHLENBACH
64;M;P;BEGGEN
64;F;F,I;BONNEVOIE-SUD
64;M;L;BELAIR
65;M;GR;ROLLINGERGRUND/BELAIR-NORD
64;M;L;PULVERMUEHL
64;M;L;KIRCHBERG
65;F;P;BONNEVOIE-SUD
64;M;I;GASPERICH
65;M;P;BONNEVOIE-SUD
64;F;L;BONNEVOIE-SUD
65;M;BIH;GRUND
64;M;L;HAMM
64;F;L;CENTS
64;F;L;MERL
64;F;L;BONNEVOIE-SUD
65;M;B;HOLLERICH
65;M;B;VILLE-HAUTE
64;M;L;CENTS
64;F;L;WEIMERSKIRCH
64;F;L;NEUDORF/WEIMERSHOF
64;F;F;KIRCHBERG
64;M;L;GASPERICH
64;M;F;VILLE-HAUTE
17;M;F;ROLLINGERGRUND/BELAIR-NORD
44;M;P;ROLLINGERGRUND/BELAIR-NORD
11;M;F;CESSANGE
63;M;L;CESSANGE
63;M;L;BONNEVOIE-SUD
63;F;L;GRUND
63;M;L;GASPERICH
63;F;L;BONNEVOIE-SUD
63;M;L;GASPERICH
63;F;L;HOLLERICH
63;F;L;MERL
64;F;SRB;EICH
63;F;L;CESSANGE
64;M;F;GARE
63;F;L;ROLLINGERGRUND/BELAIR-NORD
63;M;I;LIMPERTSBERG
63;F;L;CENTS
63;M;L;CENTS
63;F;F;BEGGEN
63;F;L;LIMPERTSBERG
64;F;P;BONNEVOIE-SUD
63;M;P;BONNEVOIE-SUD
63;F;L;CENTS
63;F;L;GARE
63;F;P;BONNEVOIE-SUD
63;F;F;BELAIR
63;F;I;HOLLERICH
64;F;P;ROLLINGERGRUND/BELAIR-NORD
63;M;L;MERL
64;M;I;KIRCHBERG
63;F;P;HOLLERICH
63;F;L;MUEHLENBACH
63;F;L;DOMMELDANGE
65;M;D;LIMPERTSBERG
65;F;F;BONNEVOIE-NORD/VERLORENKOST
65;M;P;HAMM
65;F;P;GARE
65;F;GB;HOLLERICH
65;M;D;GARE
65;M;P;BEGGEN
65;F;P;CENTS
65;F;P;ROLLINGERGRUND/BELAIR-NORD
81;F;L;HAMM
81;M;L;HAMM
81;F;L;PFAFFENTHAL
80;F;L;VILLE-HAUTE
80;M;L;GARE
65;F;P;ROLLINGERGRUND/BELAIR-NORD
80;F;L;VILLE-HAUTE
79;F;L;GRUND
79;M;L;GRUND
65;M;E;MERL
65;F;F;BELAIR
78;F;L;HAMM
78;F;L;NEUDORF/WEIMERSHOF
78;M;L;HOLLERICH
78;F;L;GRUND
77;F;L;MERL
65;M;I;ROLLINGERGRUND/BELAIR-NORD
65;F;F;WEIMERSKIRCH
77;M;L;MERL
65;M;GB;NEUDORF/WEIMERSHOF
76;M;L;MERL
76;F;L;GRUND
76;M;L;PFAFFENTHAL
64;F;P;HAMM
64;F;B;DOMMELDANGE
64;F;L;ROLLINGERGRUND/BELAIR-NORD
38;M;CV;CENTS
64;M;F;HOLLERICH
64;F;L;CESSANGE
37;F;F;LIMPERTSBERG
36;F;LVA;KIRCHBERG
19;F;E;NEUDORF/WEIMERSHOF
64;M;L;BONNEVOIE-SUD
64;F;P;BONNEVOIE-SUD
64;F;B;LIMPERTSBERG
3;M;LVA;KIRCHBERG
64;M;B;KIRCHBERG
64;M;GR;CESSANGE
64;F;L;CENTS
64;M;L,GB;BONNEVOIE-SUD
64;F;L;BELAIR
64;M;L;GASPERICH
64;F;L;NEUDORF/WEIMERSHOF
64;F;L;HOLLERICH
39;M;F;BONNEVOIE-SUD
64;F;L;GRUND
64;F;L;LIMPERTSBERG
64;F;L;WEIMERSKIRCH
64;F;L;PFAFFENTHAL
64;F;L;KIRCHBERG
64;M;P;NEUDORF/WEIMERSHOF
64;M;P;BONNEVOIE-SUD
64;F;IRL;CENTS
64;M;TJ;EICH
64;M;L;CESSANGE
64;F;L,GR;NEUDORF/WEIMERSHOF
64;F;I;BONNEVOIE-SUD
64;F;L;PULVERMUEHL
64;M;F;GARE
30;F;F;BONNEVOIE-NORD/VERLORENKOST
23;F;GB;BELAIR
36;F;RUS;GRUND
64;M;PL;CENTS
64;F;DK;LIMPERTSBERG
64;M;F;BELAIR
31;M;P;KIRCHBERG
38;F;P;DOMMELDANGE
44;F;NL;CENTS
38;F;L;LIMPERTSBERG
64;F;P;BEGGEN
64;F;F;DOMMELDANGE
29;F;L,DK;BONNEVOIE-SUD
64;F;D;HOLLERICH
31;M;P;BONNEVOIE-SUD
2;F;SRB;GARE
64;M;GR;BONNEVOIE-SUD
30;F;P;GARE
9;F;P;GARE
64;F;D;LIMPERTSBERG
40;F;TR;BEGGEN
64;M;P;NEUDORF/WEIMERSHOF
64;F;PL;WEIMERSKIRCH
36;M;F;ROLLINGERGRUND/BELAIR-NORD
66;M;L,E;HOLLERICH
30;M;L,F;LIMPERTSBERG
27;M;L,F;GARE
65;F;L;BELAIR
65;M;D;DOMMELDANGE
65;F;L;LIMPERTSBERG
65;M;GB;HOLLERICH
65;M;L;VILLE-HAUTE
65;M;P;EICH
65;M;I;BELAIR
65;F;F;BONNEVOIE-SUD
65;F;L;DOMMELDANGE
65;M;F;BEGGEN
65;F;L,I;CENTS
65;M;P;BONNEVOIE-SUD
65;F;L;GASPERICH
74;M;L;HAMM
74;F;L;LIMPERTSBERG
73;M;L;HAMM
73;F;L;LIMPERTSBERG
72;F;L;BONNEVOIE-SUD
72;M;L;HAMM
71;M;L;GARE
71;M;L;GASPERICH
65;M;I;BELAIR
71;F;L;PFAFFENTHAL
65;M;I;NEUDORF/WEIMERSHOF
70;M;L;HAMM
70;M;L;MUEHLENBACH
69;M;L;PFAFFENTHAL
68;M;L;GRUND
67;M;L;GRUND
65;M;P;CENTS
67;M;L;LIMPERTSBERG
65;F;L;CENTS
65;F;L,GR;CENTS
65;F;L;BEGGEN
65;M;L;BONNEVOIE-SUD
65;F;L;LIMPERTSBERG
65;M;L,P;BONNEVOIE-SUD
65;M;L;BELAIR
65;M;L;BONNEVOIE-SUD
65;F;L;BONNEVOIE-SUD
65;M;B;LIMPERTSBERG
65;M;L;BEGGEN
65;M;L,COG;GARE
65;F;L;ROLLINGERGRUND/BELAIR-NORD
65;M;L;ROLLINGERGRUND/BELAIR-NORD
65;F;L;NEUDORF/WEIMERSHOF
65;M;P;HAMM
65;M;P;PULVERMUEHL
65;M;B;BONNEVOIE-SUD
65;F;L;HAMM
65;M;B;GARE
65;M;L;BONNEVOIE-SUD
65;M;L;MERL
65;F;F;HOLLERICH
65;F;L,P;PFAFFENTHAL
65;M;P;EICH
65;F;P;BONNEVOIE-SUD
65;F;L;CESSANGE
65;F;L;CENTS
65;M;L;LIMPERTSBERG
65;F;P;PFAFFENTHAL
65;F;L,F;CENTS
65;M;PHL;GARE
65;M;L;BONNEVOIE-SUD
65;M;L,F;BELAIR
65;F;L;NEUDORF/WEIMERSHOF
65;M;L;BONNEVOIE-SUD
65;M;IRL;MERL
64;M;F,D;ROLLINGERGRUND/BELAIR-NORD
64;M;L;ROLLINGERGRUND/BELAIR-NORD
64;F;P;GASPERICH
64;F;D;BELAIR
64;M;L;HOLLERICH
64;M;L;NEUDORF/WEIMERSHOF
64;F;L;GASPERICH
64;F;P;BONNEVOIE-SUD
64;M;L;BONNEVOIE-NORD/VERLORENKOST
64;M;DK;LIMPERTSBERG
64;F;L;BELAIR
64;M;L;GASPERICH
64;M;P;LIMPERTSBERG
64;M;L;BONNEVOIE-SUD
64;M;F;HOLLERICH
64;M;D;GARE
64;F;L;LIMPERTSBERG
64;F;L;LIMPERTSBERG
64;M;L;HOLLERICH
64;F;L;CENTS
64;M;L;ROLLINGERGRUND/BELAIR-NORD
64;F;L;MERL
64;M;L;BELAIR
64;F;L;GARE
64;F;L;CENTS
64;F;L;HOLLERICH
64;M;L;CENTS
64;M;L;KIRCHBERG
64;M;L;EICH
64;M;GB;GARE
64;M;L,F;KIRCHBERG
64;F;L;ROLLINGERGRUND/BELAIR-NORD
63;F;L;NEUDORF/WEIMERSHOF
64;F;I;LIMPERTSBERG
63;F;L;CENTS
63;F;L;LIMPERTSBERG
63;M;L;HOLLERICH
64;F;P;BELAIR
64;F;LVA;BELAIR
63;F;L;MUEHLENBACH
62;M;P;MERL
62;F;L;BONNEVOIE-SUD
62;F;L;CESSANGE
62;M;L;CESSANGE
64;M;P;CLAUSEN
64;F;D;BELAIR
62;F;L;CENTS
64;F;D;ROLLINGERGRUND/BELAIR-NORD
62;F;L;HAMM
62;F;L;BONNEVOIE-SUD
62;F;L;HAMM
62;M;L;BONNEVOIE-NORD/VERLORENKOST
62;F;L;BONNEVOIE-NORD/VERLORENKOST
62;F;P;BONNEVOIE-SUD
62;M;E;KIRCHBERG
62;M;I;GARE
62;F;L;ROLLINGERGRUND/BELAIR-NORD
64;F;F;GARE
62;M;L;CESSANGE
62;F;E;MERL
64;F;P;GARE
62;F;L;BONNEVOIE-SUD
62;F;L,C;LIMPERTSBERG
62;F;L;BONNEVOIE-SUD
64;M;P;HOLLERICH
62;M;L;BONNEVOIE-NORD/VERLORENKOST
62;F;F;CENTS
64;M;L;CESSANGE
64;M;L;CENTS
64;F;L;CENTS
65;F;GR;BONNEVOIE-NORD/VERLORENKOST
64;F;L;CENTS
64;M;L;CENTS
65;M;F;MERL
64;M;L;MERL
65;F;TN;BELAIR
64;F;L;MERL
64;F;L,F;GRUND
64;F;P;BONNEVOIE-SUD
64;F;L;BONNEVOIE-SUD
64;F;L;GASPERICH
64;M;L;BELAIR
64;M;L;KIRCHBERG
64;M;L;VILLE-HAUTE
64;F;CO;BONNEVOIE-NORD/VERLORENKOST
64;M;L;ROLLINGERGRUND/BELAIR-NORD
65;M;F;KIRCHBERG
65;F;F;CESSANGE
64;F;L;EICH
65;M;B;BELAIR
65;M;F;DOMMELDANGE
64;F;F;GARE
64;F;L;HOLLERICH
65;F;D;LIMPERTSBERG
64;M;L;LIMPERTSBERG
64;M;L;BONNEVOIE-SUD
65;F;P;BONNEVOIE-SUD
64;F;L;PFAFFENTHAL
64;F;EST;GARE
64;M;L;BELAIR
64;F;L;PULVERMUEHL
65;F;P;EICH
64;M;L;DOMMELDANGE
65;F;IRL;DOMMELDANGE
64;F;L;KIRCHBERG
64;F;L;MERL
32;F;IND;BEGGEN
65;M;D;KIRCHBERG
21;F;P;BEGGEN
81;F;I;NEUDORF/WEIMERSHOF
30;M;NEP;DOMMELDANGE
8;M;R;GARE
79;F;I;LIMPERTSBERG
65;M;D;LIMPERTSBERG
40;M;F;NEUDORF/WEIMERSHOF
40;F;I;BELAIR
29;M;AL;BONNEVOIE-SUD
65;F;F;BONNEVOIE-SUD
65;M;P;LIMPERTSBERG
32;M;TJ;DOMMELDANGE
31;F;TJ;DOMMELDANGE
65;M;L;BONNEVOIE-SUD
65;F;L;MUEHLENBACH
65;F;L;LIMPERTSBERG
65;M;L;HAMM
64;M;L;EICH
64;M;L;GARE
64;F;P;EICH
64;F;TJ;BONNEVOIE-SUD
64;M;I;GRUND
64;M;L;HAMM
63;M;L;CLAUSEN
63;F;L;GARE
62;M;L;GASPERICH
62;M;L;HAMM
62;M;L;HAMM
64;F;I;MERL
61;F;L;PFAFFENTHAL
61;F;L;GASPERICH
64;M;P;GARE
61;M;L;HAMM
60;M;L;HAMM
64;M;GR;DOMMELDANGE
60;M;L;BONNEVOIE-SUD
60;F;L;MUEHLENBACH
60;M;L;HOLLERICH
59;M;L;HAMM
64;F;DK;KIRCHBERG
59;M;L;BONNEVOIE-SUD
59;F;L;NEUDORF/WEIMERSHOF
59;M;L;LIMPERTSBERG
58;M;L;HOLLERICH
58;F;L;BELAIR
64;F;R;NEUDORF/WEIMERSHOF
63;F;L;DOMMELDANGE
63;F;L;CENTS
63;M;L;GASPERICH
63;M;P;GASPERICH
63;M;L;CENTS
63;F;L;CESSANGE
63;F;L;CLAUSEN
63;F;L;MUEHLENBACH
63;M;L;KIRCHBERG
63;F;L;CLAUSEN
63;F;L;CENTS
63;M;L;BONNEVOIE-SUD
64;M;B;BONNEVOIE-NORD/VERLORENKOST
63;M;L,D;CESSANGE
64;F;SVN;LIMPERTSBERG
63;F;L;CENTS
63;F;A;CESSANGE
63;F;B;KIRCHBERG
63;M;L;LIMPERTSBERG
64;M;P;HOLLERICH
63;F;L;BONNEVOIE-SUD
63;M;F;LIMPERTSBERG
63;M;L;BONNEVOIE-SUD
65;F;P;BONNEVOIE-NORD/VERLORENKOST
65;F;RUS;HOLLERICH
65;F;B;VILLE-HAUTE
29;M;ERY;LIMPERTSBERG
65;M;F;BONNEVOIE-SUD
65;F;F;CESSANGE
38;M;F;MUEHLENBACH
35;F;PAK;BEGGEN
15;M;PAK;BEGGEN
46;M;DOM;GARE
65;M;P;BONNEVOIE-SUD
67;M;I;MERL
36;M;I;HAMM
65;F;P;BONNEVOIE-SUD
26;F;I;HAMM
65;F;F;GARE
65;M;P;GARE
18;M;L,I;HOLLERICH
65;F;B;LIMPERTSBERG
46;M;J;LIMPERTSBERG
21;F;F;GARE
18;M;L,F,NL;ROLLINGERGRUND/BELAIR-NORD
18;F;L,F;GASPERICH
18;F;L,PL;WEIMERSKIRCH
18;M;L,P;MERL
35;F;GAB;GASPERICH
61;F;L;CESSANGE
65;F;B;LIMPERTSBERG
61;M;L;BONNEVOIE-SUD
61;M;L;GASPERICH
61;F;L,GB;MERL
61;M;L,E;GARE
61;F;L;MERL
61;F;L;LIMPERTSBERG
61;M;L;HOLLERICH
61;M;L;BONNEVOIE-SUD
61;M;L;MERL
61;F;L;CESSANGE
61;F;L;EICH
61;M;L;NEUDORF/WEIMERSHOF
61;M;L;CENTS
61;M;L;MUEHLENBACH
61;F;L;GRUND
64;F;D;BELAIR
61;M;P;LIMPERTSBERG
64;M;F;ROLLINGERGRUND/BELAIR-NORD
61;F;L;PFAFFENTHAL
61;F;L;VILLE-HAUTE
64;F;P;HAMM
61;M;L;EICH
61;F;L;BONNEVOIE-SUD
61;F;P;NEUDORF/WEIMERSHOF
61;M;L;LIMPERTSBERG
61;F;L,NL;DOMMELDANGE
61;M;L;HOLLERICH
61;M;P;BONNEVOIE-NORD/VERLORENKOST
64;F;L;CESSANGE
64;M;P;MERL
64;F;L;BONNEVOIE-SUD
64;F;L;LIMPERTSBERG
64;M;D;CESSANGE
64;M;I;KIRCHBERG
64;F;B;GARE
64;F;L;BELAIR
64;M;L;DOMMELDANGE
64;F;L;BONNEVOIE-NORD/VERLORENKOST
64;M;L;BONNEVOIE-SUD
64;F;P;BELAIR
64;M;L;GRUND
64;M;L;BONNEVOIE-NORD/VERLORENKOST
64;M;L;BONNEVOIE-SUD
64;F;I;BONNEVOIE-SUD
64;M;P;BONNEVOIE-SUD
64;M;L;BONNEVOIE-SUD
64;F;B;NEUDORF/WEIMERSHOF
64;M;L;HAMM
64;F;L;BELAIR
64;F;B;HAMM
64;F;L;BELAIR
64;F;L;VILLE-HAUTE
64;M;L;MERL
64;F;MNE;BONNEVOIE-NORD/VERLORENKOST
64;M;L;GARE
64;M;L;MUEHLENBACH
64;M;L;VILLE-HAUTE
64;F;L;GARE
64;M;L;EICH
64;M;L;GASPERICH
64;F;L;MERL
64;F;L,F;CESSANGE
64;F;L;DOMMELDANGE
64;M;P;ROLLINGERGRUND/BELAIR-NORD
64;F;L,FIN;WEIMERSKIRCH
64;M;L;CENTS
64;M;L;BELAIR
64;F;L;DOMMELDANGE
64;M;L;CESSANGE
64;F;L;EICH
64;F;B;LIMPERTSBERG
64;M;I;BELAIR
64;F;L;KIRCHBERG
64;F;D;GARE
64;F;E;LIMPERTSBERG
28;M;PL;LIMPERTSBERG
64;F;I;GARE
64;M;P;HOLLERICH
23;F;IRL;GARE
46;M;F;HOLLERICH
64;M;F;NEUDORF/WEIMERSHOF
29;F;H;LIMPERTSBERG
64;M;P;GASPERICH
17;M;F;HOLLERICH
64;M;D;MERL
64;M;F;BONNEVOIE-SUD
64;M;SRB;CENTS
40;F;F;CLAUSEN
4;M;B,D,BR;CLAUSEN
2;M;D,B,F,BR;CLAUSEN
64;M;GB;NEUDORF/WEIMERSHOF
64;F;P;HAMM
65;F;P;HOLLERICH
65;M;S;BELAIR
65;M;L;BONNEVOIE-SUD
65;M;L;HAMM
65;M;L;BONNEVOIE-SUD
65;F;L;BONNEVOIE-NORD/VERLORENKOST
65;F;L,P;BONNEVOIE-SUD
65;M;B;VILLE-HAUTE
65;F;L;BELAIR
65;M;P;ROLLINGERGRUND/BELAIR-NORD
65;F;TJ;GASPERICH
65;F;L;BELAIR
65;F;NL;NEUDORF/WEIMERSHOF
65;F;F;MERL
65;M;L;BELAIR
65;M;L;CENTS
65;M;P;GASPERICH
65;M;L;MUEHLENBACH
65;F;L;BELAIR
65;M;L;EICH
65;M;L;LIMPERTSBERG
65;F;L;LIMPERTSBERG
65;F;F;BELAIR
65;M;L;BELAIR
65;M;B;LIMPERTSBERG
65;F;L;DOMMELDANGE
65;F;P;CESSANGE
65;M;L;KIRCHBERG
65;M;P;BONNEVOIE-SUD
65;M;L;NEUDORF/WEIMERSHOF
65;M;L;CLAUSEN
64;M;L;BONNEVOIE-SUD
64;F;B;BELAIR
64;M;F;BONNEVOIE-SUD
