Age;Sexe;Nationalite;Quartier
42;F;BG;NEUDORF/WEIMERSHOF
56;M;BG;NEUDORF/WEIMERSHOF
9;M;BG;NEUDORF/WEIMERSHOF
7;F;BG;NEUDORF/WEIMERSHOF
42;M;L;BONNEVOIE-SUD
0;M;I,PL;EICH
30;M;GB;GARE
5;M;PL,IRL;HOLLERICH
10;M;L;NEUDORF/WEIMERSHOF
52;M;IRL;BONNEVOIE-SUD
31;M;D;NEUDORF/WEIMERSHOF
1;F;L;NEUDORF/WEIMERSHOF
64;F;L;GASPERICH
64;M;FIN;KIRCHBERG
64;M;P;BONNEVOIE-SUD
64;M;L;KIRCHBERG
64;M;P;GARE
64;M;L;BONNEVOIE-SUD
64;M;L;LIMPERTSBERG
64;F;P;MERL
64;F;L;DOMMELDANGE
64;F;F;LIMPERTSBERG
64;F;L;BONNEVOIE-SUD
64;F;BG;NEUDORF/WEIMERSHOF
64;M;I;HOLLERICH
64;F;L;PFAFFENTHAL
64;F;P;HAMM
64;F;J;BONNEVOIE-NORD/VERLORENKOST
64;F;L;BELAIR
64;F;I;BELAIR
46;M;I;BONNEVOIE-SUD
64;M;P;CESSANGE
68;F;L;HOLLERICH
64;M;L;EICH
64;F;P;NEUDORF/WEIMERSHOF
28;F;LTU;MERL
5;M;E;KIRCHBERG
64;M;F;BELAIR
64;M;F;LIMPERTSBERG
67;M;L;HOLLERICH
64;F;L;PFAFFENTHAL
64;M;I;LIMPERTSBERG
1;M;PL;CESSANGE
31;M;HKJ;NEUDORF/WEIMERSHOF
27;F;ET;NEUDORF/WEIMERSHOF
30;M;I;EICH
64;F;GR;MERL
27;M;F;LIMPERTSBERG
38;M;F;GASPERICH
64;M;GB;VILLE-HAUTE
64;M;F;VILLE-HAUTE
25;M;MEX;CENTS
64;M;D;DOMMELDANGE
7;F;F;BELAIR
63;F;L;KIRCHBERG
63;F;L;GASPERICH
63;F;L;BONNEVOIE-SUD
63;F;P;BONNEVOIE-NORD/VERLORENKOST
63;M;L;BONNEVOIE-SUD
63;M;L;CENTS
63;F;P;NEUDORF/WEIMERSHOF
63;F;P;BONNEVOIE-SUD
63;F;L;WEIMERSKIRCH
63;F;BG;HOLLERICH
63;F;L;CENTS
63;F;P;EICH
63;M;L;BEGGEN
63;M;P;BONNEVOIE-SUD
63;F;F;HOLLERICH
63;F;E;GARE
63;M;L;CENTS
63;M;L;BONNEVOIE-SUD
63;F;B;BELAIR
63;F;L;KIRCHBERG
63;F;L;CENTS
63;M;L;DOMMELDANGE
63;F;P;HOLLERICH
63;M;L;ROLLINGERGRUND/BELAIR-NORD
63;F;L;HAMM
63;M;P;ROLLINGERGRUND/BELAIR-NORD
63;M;P;BEGGEN
63;M;P;HOLLERICH
63;F;GB;PULVERMUEHL
63;M;L;LIMPERTSBERG
63;M;P;GARE
63;M;I;CENTS
63;F;L;BEGGEN
63;M;I;BONNEVOIE-SUD
63;F;P;BONNEVOIE-SUD
63;F;F;LIMPERTSBERG
63;F;L;EICH
63;M;L;PFAFFENTHAL
63;M;L;BONNEVOIE-SUD
63;F;L;LIMPERTSBERG
64;M;B;MERL
64;M;MA;NEUDORF/WEIMERSHOF
64;M;F;LIMPERTSBERG
64;F;NL;KIRCHBERG
64;F;L;BONNEVOIE-SUD
64;M;L;CESSANGE
64;M;F;CESSANGE
64;M;E;KIRCHBERG
64;M;P;GASPERICH
64;F;L;BONNEVOIE-NORD/VERLORENKOST
64;M;P;BONNEVOIE-SUD
64;M;L;LIMPERTSBERG
64;M;P;GASPERICH
64;M;E;BELAIR
64;F;P;MERL
64;M;S;BELAIR
64;M;L;HAMM
64;M;GR;ROLLINGERGRUND/BELAIR-NORD
64;M;L;BONNEVOIE-SUD
64;F;L;BONNEVOIE-NORD/VERLORENKOST
64;F;P;BONNEVOIE-SUD
64;M;P;BONNEVOIE-SUD
64;M;BIH;GRUND
64;F;DK;CESSANGE
64;F;L,P;BONNEVOIE-SUD
64;M;B;HOLLERICH
64;M;B;VILLE-HAUTE
64;F;NL;NEUDORF/WEIMERSHOF
64;M;L;BELAIR
16;M;F;ROLLINGERGRUND/BELAIR-NORD
43;M;P;ROLLINGERGRUND/BELAIR-NORD
44;M;P;VILLE-HAUTE
79;M;L;BONNEVOIE-NORD/VERLORENKOST
10;M;F;CESSANGE
34;M;F;BONNEVOIE-SUD
3;F;F;BONNEVOIE-SUD
36;F;I;BONNEVOIE-SUD
63;M;P;BEGGEN
63;F;D;MUEHLENBACH
63;M;L;GARE
63;M;F;CESSANGE
63;F;L;BELAIR
63;M;L;CENTS
63;F;SRB;EICH
63;M;F;GARE
63;F;P;BONNEVOIE-SUD
63;F;L;HOLLERICH
63;F;L;NEUDORF/WEIMERSHOF
63;F;L;NEUDORF/WEIMERSHOF
63;F;P;ROLLINGERGRUND/BELAIR-NORD
63;M;I;KIRCHBERG
63;F;L;GARE
63;M;L;BONNEVOIE-SUD
64;F;L;HOLLERICH
64;M;D;LIMPERTSBERG
64;F;F;BONNEVOIE-NORD/VERLORENKOST
64;M;P;BEGGEN
64;M;P;HAMM
64;M;L;GASPERICH
64;F;L;BONNEVOIE-SUD
64;F;P;GARE
64;F;GB;HOLLERICH
64;M;D;GARE
64;F;D;CLAUSEN
64;M;L;MERL
64;M;P;BEGGEN
64;F;B;BELAIR
64;F;P;CENTS
64;F;GR;GARE
64;M;L;CENTS
64;F;P;ROLLINGERGRUND/BELAIR-NORD
64;M;P;GASPERICH
64;F;P;BELAIR
64;F;L;BELAIR
64;F;P;ROLLINGERGRUND/BELAIR-NORD
64;M;L;EICH
64;M;F;BONNEVOIE-NORD/VERLORENKOST
64;M;E;MERL
64;F;F;BELAIR
64;F;P;CLAUSEN
64;M;L;LIMPERTSBERG
64;F;F;BELAIR
64;M;L;BELAIR
64;M;I;ROLLINGERGRUND/BELAIR-NORD
64;F;F;WEIMERSKIRCH
64;M;GB;NEUDORF/WEIMERSHOF
64;F;L;DOMMELDANGE
64;F;P;CESSANGE
26;M;F;CLAUSEN
16;M;L;LIMPERTSBERG
63;F;B;DOMMELDANGE
63;M;P;BONNEVOIE-SUD
29;M;L;BONNEVOIE-NORD/VERLORENKOST
37;M;CV;CENTS
63;M;I;BONNEVOIE-SUD
36;F;F;LIMPERTSBERG
35;F;LVA;KIRCHBERG
18;F;E;NEUDORF/WEIMERSHOF
63;F;L;CENTS
63;F;B;LIMPERTSBERG
4;F;LVA;KIRCHBERG
2;M;LVA;KIRCHBERG
63;M;L;BONNEVOIE-SUD
63;F;L;KIRCHBERG
63;F;L;BELAIR
63;F;L;CENTS
63;M;P;MERL
48;M;TR;LIMPERTSBERG
34;F;TJ;LIMPERTSBERG
38;M;F;BONNEVOIE-SUD
25;M;P;GARE
6;F;P;GARE
63;F;L;BONNEVOIE-SUD
63;F;L;LIMPERTSBERG
63;F;L;LIMPERTSBERG
63;F;L;KIRCHBERG
63;M;TJ;EICH
63;M;L;CENTS
63;F;L;CENTS
63;F;I;BONNEVOIE-SUD
63;M;L;MUEHLENBACH
63;F;L;GASPERICH
25;M;SP;KIRCHBERG
63;F;F;BELAIR
63;M;PL;CENTS
63;F;DK;LIMPERTSBERG
63;M;F;BELAIR
63;F;L;LIMPERTSBERG
63;F;P;BEGGEN
63;F;F;DOMMELDANGE
63;F;D;HOLLERICH
63;F;L;BONNEVOIE-SUD
63;M;B;GARE
63;M;GR;BONNEVOIE-SUD
63;F;L;HAMM
63;F;P;PULVERMUEHL
63;F;L;ROLLINGERGRUND/BELAIR-NORD
63;F;D;LIMPERTSBERG
63;M;L;BONNEVOIE-SUD
63;M;P;NEUDORF/WEIMERSHOF
63;F;PL;WEIMERSKIRCH
64;M;D;DOMMELDANGE
64;M;GB;HOLLERICH
64;F;L;LIMPERTSBERG
64;F;L;CENTS
64;M;I;BELAIR
64;F;L;BONNEVOIE-SUD
64;M;B;CLAUSEN
64;F;T;ROLLINGERGRUND/BELAIR-NORD
64;F;L;DOMMELDANGE
64;M;P;KIRCHBERG
64;M;L;BELAIR
64;M;F;HOLLERICH
64;M;L;CENTS
64;M;I;BELAIR
64;M;F;GARE
64;M;I;NEUDORF/WEIMERSHOF
64;F;L;LIMPERTSBERG
64;F;L;BONNEVOIE-SUD
64;F;L;VILLE-HAUTE
64;M;L;HOLLERICH
64;M;P;CENTS
64;M;L;KIRCHBERG
64;M;P;BONNEVOIE-SUD
64;M;L;NEUDORF/WEIMERSHOF
64;F;L;BONNEVOIE-SUD
64;M;B;LIMPERTSBERG
64;M;L;WEIMERSKIRCH
64;F;L;CENTS
64;M;B;BONNEVOIE-SUD
64;F;L;BEGGEN
64;M;B;GARE
64;M;L;BONNEVOIE-SUD
64;F;L;LIMPERTSBERG
64;M;L,P;BONNEVOIE-SUD
64;F;F;HOLLERICH
64;F;P;PFAFFENTHAL
64;M;PHL;GARE
64;M;L,COG;GARE
64;M;IRL;MERL
63;F;P;GASPERICH
63;F;L;CESSANGE
63;M;L;BONNEVOIE-SUD
63;F;P;BONNEVOIE-SUD
63;M;B;KIRCHBERG
63;F;L;BELAIR
63;M;P;LIMPERTSBERG
63;M;F;HOLLERICH
63;M;D;GARE
63;F;L;HOLLERICH
63;F;D;BEGGEN
63;F;L;GRUND
63;F;L;WEIMERSKIRCH
63;F;L;PFAFFENTHAL
63;F;L;KIRCHBERG
63;M;P;NEUDORF/WEIMERSHOF
63;M;P;BONNEVOIE-SUD
63;F;I;LIMPERTSBERG
63;F;P;BELAIR
63;F;LVA;BELAIR
63;M;P;CLAUSEN
63;F;D;BELAIR
63;F;D;ROLLINGERGRUND/BELAIR-NORD
63;F;F;HOLLERICH
63;M;L;LIMPERTSBERG
63;F;F;BONNEVOIE-SUD
63;F;L;CENTS
63;F;F;GARE
63;F;P;GARE
63;F;L;GARE
63;M;P;HOLLERICH
63;M;I;BONNEVOIE-SUD
64;F;GR;BONNEVOIE-NORD/VERLORENKOST
64;M;F;MERL
64;F;TN;BELAIR
64;F;I;LIMPERTSBERG
64;F;I;CENTS
64;M;I;VILLE-HAUTE
64;M;L;LIMPERTSBERG
64;F;L;CESSANGE
64;M;F;KIRCHBERG
64;F;F;CESSANGE
64;M;B;BELAIR
64;M;F;DOMMELDANGE
64;M;P;MUEHLENBACH
64;M;AUS;MERL
64;F;D;LIMPERTSBERG
64;M;L;CENTS
64;F;P;BONNEVOIE-SUD
64;F;P;EICH
64;M;L;KIRCHBERG
64;F;IRL;DOMMELDANGE
64;F;I;BONNEVOIE-SUD
64;F;I;BONNEVOIE-SUD
64;F;L;CENTS
64;F;L;ROLLINGERGRUND/BELAIR-NORD
77;F;D;GARE
31;F;IND;BEGGEN
25;M;SRB;BEGGEN
64;M;D;KIRCHBERG
20;F;P;BEGGEN
80;F;I;NEUDORF/WEIMERSHOF
64;F;L;NEUDORF/WEIMERSHOF
29;M;NEP;DOMMELDANGE
7;M;R;GARE
78;F;I;LIMPERTSBERG
57;F;L,F;LIMPERTSBERG
64;M;D;LIMPERTSBERG
40;F;CY;CESSANGE
47;F;L;DOMMELDANGE
64;M;P;PFAFFENTHAL
39;M;F;NEUDORF/WEIMERSHOF
64;F;L;BONNEVOIE-SUD
26;F;UKR;CENTS
64;M;L;MERL
39;F;I;BELAIR
28;M;AL;BONNEVOIE-SUD
64;F;F;BONNEVOIE-SUD
63;F;P;BONNEVOIE-SUD
63;F;L;CESSANGE
63;M;P;LIMPERTSBERG
63;M;L;LIMPERTSBERG
31;M;TJ;DOMMELDANGE
30;F;TJ;DOMMELDANGE
27;F;P;GARE
63;F;F;BONNEVOIE-SUD
63;F;P;EICH
63;M;F;GARE
63;F;TJ;BONNEVOIE-SUD
63;M;I;GRUND
63;M;L;GARE
63;F;L;BELAIR
63;F;L;GARE
63;F;I;MERL
63;M;P;GARE
63;M;GR;DOMMELDANGE
63;M;L;BONNEVOIE-NORD/VERLORENKOST
63;F;DK;KIRCHBERG
63;F;L;CENTS
63;M;NL;KIRCHBERG
63;M;F;GARE
63;F;R;NEUDORF/WEIMERSHOF
63;F;L;BONNEVOIE-SUD
63;M;L;BELAIR
63;M;P;GASPERICH
63;F;L;DOMMELDANGE
63;M;L;CENTS
63;M;E;LIMPERTSBERG
63;F;L;WEIMERSKIRCH
63;M;L;BELAIR
63;M;B;BONNEVOIE-NORD/VERLORENKOST
63;F;SVN;LIMPERTSBERG
63;F;L;KIRCHBERG
63;M;L;BONNEVOIE-SUD
63;M;P;HOLLERICH
63;F;L;LIMPERTSBERG
64;F;P;BONNEVOIE-NORD/VERLORENKOST
64;F;RUS;HOLLERICH
64;M;B;BONNEVOIE-SUD
64;F;SVN;EICH
64;F;B;VILLE-HAUTE
64;F;DZ;GASPERICH
64;M;P;GASPERICH
64;M;L;CENTS
64;M;F;BONNEVOIE-SUD
64;F;F;CESSANGE
37;M;F;MUEHLENBACH
57;F;L;CENTS
64;F;L;ROLLINGERGRUND/BELAIR-NORD
64;M;P;BONNEVOIE-SUD
64;F;L;BONNEVOIE-SUD
4;F;F;GASPERICH
64;F;P;BONNEVOIE-SUD
64;F;L;LIMPERTSBERG
64;F;F;GARE
64;M;P;GARE
64;F;L;BELAIR
64;F;P;CLAUSEN
64;F;L;BELAIR
64;F;B;LIMPERTSBERG
64;F;L;HOLLERICH
64;M;L;LIMPERTSBERG
37;M;SUD;ROLLINGERGRUND/BELAIR-NORD
61;M;L;BELAIR
63;F;B;LIMPERTSBERG
61;M;L;GASPERICH
63;F;L;NEUDORF/WEIMERSHOF
61;F;L;NEUDORF/WEIMERSHOF
63;M;L;CESSANGE
63;M;L;CENTS
61;M;L;LIMPERTSBERG
63;F;L;CENTS
63;F;CV;GARE
60;F;L;HOLLERICH
60;F;L;WEIMERSKIRCH
60;M;L;GRUND
60;F;L;CENTS
60;F;L;BONNEVOIE-SUD
63;F;L;MERL
60;F;L;CESSANGE
63;F;P;BONNEVOIE-SUD
63;F;L;BONNEVOIE-SUD
63;F;D;BELAIR
63;F;L;GASPERICH
60;F;L;KIRCHBERG
60;F;L;NEUDORF/WEIMERSHOF
63;M;F;ROLLINGERGRUND/BELAIR-NORD
63;M;L;BELAIR
63;M;L;KIRCHBERG
60;F;L;NEUDORF/WEIMERSHOF
63;F;P;HAMM
63;M;L;VILLE-HAUTE
60;F;L;CESSANGE
60;F;L;CENTS
60;M;L;BONNEVOIE-SUD
63;M;L;ROLLINGERGRUND/BELAIR-NORD
60;F;L;HOLLERICH
60;F;L;HAMM
59;F;L;EICH
59;M;L;HOLLERICH
63;F;F;GARE
63;F;I;LIMPERTSBERG
63;F;L;HOLLERICH
63;M;L;LIMPERTSBERG
59;M;L;CENTS
59;F;L;CESSANGE
59;M;L;HAMM
59;F;L;BONNEVOIE-SUD
63;M;P;MERL
63;M;L;GARE
63;F;L;CESSANGE
63;F;L;BELAIR
63;F;F;GASPERICH
63;M;I;KIRCHBERG
63;F;B;GARE
63;F;L;BONNEVOIE-SUD
63;F;L;LIMPERTSBERG
63;M;L;DOMMELDANGE
63;F;L;BONNEVOIE-NORD/VERLORENKOST
63;M;P;GASPERICH
63;M;L;BONNEVOIE-NORD/VERLORENKOST
63;F;I;BONNEVOIE-SUD
63;M;B;MERL
63;M;L;BONNEVOIE-SUD
63;M;P;BONNEVOIE-SUD
63;F;B;NEUDORF/WEIMERSHOF
63;M;F;BELAIR
63;F;MNE;BONNEVOIE-NORD/VERLORENKOST
63;F;L;BELAIR
63;F;L;BELAIR
63;F;L;VILLE-HAUTE
63;M;L;MERL
63;M;P;ROLLINGERGRUND/BELAIR-NORD
63;M;L;GARE
63;F;B;LIMPERTSBERG
63;M;I;BELAIR
63;F;F;EICH
63;M;L;GASPERICH
63;F;E;LIMPERTSBERG
63;F;L;BONNEVOIE-SUD
27;M;PL;LIMPERTSBERG
63;M;L;DOMMELDANGE
63;F;I;GARE
63;M;I;BELAIR
63;M;P;HOLLERICH
22;F;IRL;GARE
45;M;F;HOLLERICH
72;M;L;ROLLINGERGRUND/BELAIR-NORD
63;M;F;NEUDORF/WEIMERSHOF
63;M;L;KIRCHBERG
28;F;H;LIMPERTSBERG
63;M;P;GASPERICH
16;M;F;HOLLERICH
63;M;D;MERL
63;M;F;BONNEVOIE-SUD
63;M;F;BELAIR
63;F;TJ;BONNEVOIE-SUD
63;M;SRB;CENTS
63;F;L;CENTS
43;M;B;CLAUSEN
39;F;F;CLAUSEN
3;M;B,D,BR;CLAUSEN
63;F;CH;LIMPERTSBERG
1;M;D,B,F,BR;CLAUSEN
63;F;L,D;HOLLERICH
63;M;GB;NEUDORF/WEIMERSHOF
63;F;L;CESSANGE
63;M;L;BONNEVOIE-SUD
63;F;P;HAMM
63;F;L;BONNEVOIE-SUD
64;F;L;BELAIR
64;F;L;BONNEVOIE-SUD
64;M;B;VILLE-HAUTE
64;F;L;BELAIR
64;M;P;ROLLINGERGRUND/BELAIR-NORD
64;F;TJ;GASPERICH
64;M;L;EICH
64;M;L;HOLLERICH
64;M;L;CENTS
64;F;L;BELAIR
64;F;L;BELAIR
64;M;L;BEGGEN
64;M;L;DOMMELDANGE
64;F;L;BELAIR
64;M;I;BONNEVOIE-NORD/VERLORENKOST
64;M;L;NEUDORF/WEIMERSHOF
63;F;B;BELAIR
63;F;L;PFAFFENTHAL
63;M;L;BONNEVOIE-SUD
63;F;F;VILLE-HAUTE
63;F;P;BONNEVOIE-SUD
63;F;EST;GARE
63;F;L;PULVERMUEHL
63;M;L;DOMMELDANGE
63;M;GB;BONNEVOIE-SUD
63;F;P;BONNEVOIE-SUD
63;F;L;KIRCHBERG
63;M;P;CESSANGE
63;M;F;HOLLERICH
63;F;L;MERL
63;M;D;BONNEVOIE-SUD
63;M;MA;GASPERICH
63;F;I;GARE
63;M;P;BONNEVOIE-SUD
63;F;L;BELAIR
63;F;B;EICH
63;M;GB;MERL
63;M;P;BONNEVOIE-SUD
63;M;L;KIRCHBERG
63;F;L,F;VILLE-HAUTE
63;M;L;KIRCHBERG
63;F;FIN;BONNEVOIE-SUD
4;F;L;CESSANGE
40;F;L;BONNEVOIE-SUD
63;M;P;MERL
8;M;L;CESSANGE
63;M;IRL;LIMPERTSBERG
63;M;L;HOLLERICH
32;F;L,BG;HOLLERICH
63;F;P;BONNEVOIE-SUD
44;F;IND;KIRCHBERG
63;M;L;BELAIR
63;F;BG;LIMPERTSBERG
63;F;L;DOMMELDANGE
63;M;L;CESSANGE
32;F;L;GARE
63;M;H;EICH
63;M;GB;BELAIR
63;F;P;BONNEVOIE-SUD
63;M;P;GARE
25;F;H;WEIMERSKIRCH
27;M;AUS;WEIMERSKIRCH
63;M;I;VILLE-HAUTE
0;M;HRV;BEGGEN
59;M;L;GARE
57;F;D;HOLLERICH
63;M;F;WEIMERSKIRCH
49;M;DK;CESSANGE
45;M;S;MERL
22;M;RUS;LIMPERTSBERG
63;F;MA;GARE
35;M;P;BELAIR
63;F;TJ;EICH
41;F;L;CENTS
63;M;L;ROLLINGERGRUND/BELAIR-NORD
57;F;F;BELAIR
54;F;GB;CESSANGE
24;F;F;LIMPERTSBERG
59;F;S;LIMPERTSBERG
50;F;B;BELAIR
63;F;F;MERL
63;F;L;CENTS
17;M;P;ROLLINGERGRUND/BELAIR-NORD
63;M;P;BEGGEN
32;M;R;BELAIR
56;F;R;BELAIR
63;F;I;ROLLINGERGRUND/BELAIR-NORD
63;M;P;CLAUSEN
63;M;L;NEUDORF/WEIMERSHOF
35;F;R;BONNEVOIE-NORD/VERLORENKOST
63;M;L;GASPERICH
63;M;P;EICH
59;M;L;GARE
63;F;B;MERL
63;M;DK;PFAFFENTHAL
63;M;I;ROLLINGERGRUND/BELAIR-NORD
63;M;L;BONNEVOIE-SUD
63;F;L;CENTS
20;F;P;LIMPERTSBERG
80;F;L;CENTS
63;F;D;GRUND
63;M;P;BONNEVOIE-SUD
63;M;F;NEUDORF/WEIMERSHOF
63;M;F;LIMPERTSBERG
63;F;F;BONNEVOIE-SUD
63;M;L;CENTS
63;M;L;BONNEVOIE-NORD/VERLORENKOST
63;M;TR;BELAIR
63;M;L;ROLLINGERGRUND/BELAIR-NORD
63;F;P;HOLLERICH
63;M;P;BEGGEN
30;M;D;ROLLINGERGRUND/BELAIR-NORD
0;F;IR;GARE
42;M;F;LIMPERTSBERG
64;M;I;GARE
64;M;L;NEUDORF/WEIMERSHOF
64;F;TJ;EICH
64;M;D;HAMM
64;M;P;BONNEVOIE-SUD
64;M;L;GARE
64;M;P;BONNEVOIE-SUD
64;F;L;CENTS
64;M;F;GARE
64;M;L;BONNEVOIE-SUD
64;F;L;LIMPERTSBERG
64;F;F;LIMPERTSBERG
64;F;L;BELAIR
64;F;L;DOMMELDANGE
64;M;IS;LIMPERTSBERG
64;F;P;BONNEVOIE-SUD
64;M;F;GARE
64;M;P;GARE
64;F;L;BONNEVOIE-SUD
64;M;P;BONNEVOIE-SUD
64;M;L;BELAIR
64;M;L;GASPERICH
63;F;GB;HOLLERICH
63;M;F;ROLLINGERGRUND/BELAIR-NORD
63;F;F;BONNEVOIE-NORD/VERLORENKOST
63;F;L;GASPERICH
63;F;E;BONNEVOIE-NORD/VERLORENKOST
63;F;L;ROLLINGERGRUND/BELAIR-NORD
63;F;I;BONNEVOIE-SUD
63;M;L;BELAIR
63;F;L;KIRCHBERG
63;M;L;MERL
63;F;F;BEGGEN
63;F;L;MERL
63;M;L;BONNEVOIE-SUD
63;F;I;WEIMERSKIRCH
63;M;D;VILLE-HAUTE
63;F;D;BELAIR
63;M;L;NEUDORF/WEIMERSHOF
63;F;L;GASPERICH
63;M;P;EICH
63;F;L;BELAIR
63;M;L;LIMPERTSBERG
63;M;L;GASPERICH
63;M;L;BONNEVOIE-SUD
63;F;L;BELAIR
63;F;L;LIMPERTSBERG
63;F;L;LIMPERTSBERG
63;M;DK;LIMPERTSBERG
63;F;S;LIMPERTSBERG
63;M;L;DOMMELDANGE
