Age;Sexe;Nationalite;Quartier
0;F;L;GASPERICH
0;F;D;NEUDORF/WEIMERSHOF
0;M;L;BONNEVOIE-SUD
0;M;LTU;KIRCHBERG
0;F;L;BEGGEN
0;F;I;HOLLERICH
0;M;GB;
0;M;IR;MERL
0;F;B;
0;M;F;HOLLERICH
0;F;XXK;LIMPERTSBERG
0;F;S;MERL
0;F;L;LIMPERTSBERG
0;M;P;HOLLERICH
0;M;B;HOLLERICH
0;M;L;BELAIR
0;F;E;NEUDORF/WEIMERSHOF
0;M;L;WEIMERSKIRCH
0;M;NEP;BONNEVOIE-NORD/VERLORENKOST
0;F;P;GASPERICH
0;M;F;ROLLINGERGRUND/BELAIR-NORD
0;M;NEP;BONNEVOIE-SUD
0;F;F;LIMPERTSBERG
0;F;L;CENTS
0;M;F;
0;M;PL;
0;M;B;GARE
0;F;GB;
0;M;P;PULVERMUEHL
0;M;TJ;NEUDORF/WEIMERSHOF
0;F;GR;MERL
0;F;R;NEUDORF/WEIMERSHOF
0;F;B;BONNEVOIE-NORD/VERLORENKOST
0;M;P;GARE
0;M;IND;GARE
0;F;B;
0;M;F;
0;M;NL;HOLLERICH
0;F;GB;
0;F;F;
0;F;L;BELAIR
0;F;I;CENTS
0;F;R;GARE
0;F;R;NEUDORF/WEIMERSHOF
0;M;TJ;BONNEVOIE-SUD
0;F;F;CENTS
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;M;L;CENTS
0;F;L;KIRCHBERG
0;M;L;BELAIR
0;M;I;BONNEVOIE-SUD
0;M;P;BONNEVOIE-SUD
0;M;I;
0;M;L;CESSANGE
0;M;F;LIMPERTSBERG
0;F;F;VILLE-HAUTE
0;F;MNE;MERL
0;M;GR;BONNEVOIE-SUD
0;F;L;BONNEVOIE-SUD
0;M;F;MERL
0;M;B;LIMPERTSBERG
0;F;L;BEGGEN
0;M;F;BONNEVOIE-SUD
0;F;L;CESSANGE
0;F;F;KIRCHBERG
0;M;L;GASPERICH
0;F;L;BELAIR
0;M;PL;WEIMERSKIRCH
0;F;BG;WEIMERSKIRCH
0;F;B;HAMM
0;M;F;GASPERICH
0;M;B;HOLLERICH
0;M;E;HOLLERICH
0;F;D;BELAIR
0;F;F;VILLE-HAUTE
0;M;A;
0;M;P;GASPERICH
0;F;F;NEUDORF/WEIMERSHOF
0;F;F;EICH
0;F;L;NEUDORF/WEIMERSHOF
0;F;B;CENTS
0;F;F;BEGGEN
0;M;L;GARE
0;F;D;LIMPERTSBERG
0;F;L;GARE
0;F;L;CESSANGE
0;F;F;
0;M;R;DOMMELDANGE
0;F;L;WEIMERSKIRCH
0;M;L;GASPERICH
0;F;L;BELAIR
0;F;BG;HOLLERICH
0;M;L;CENTS
0;F;F;GARE
0;M;F;
0;M;L;GARE
0;M;F;
0;M;E;
0;M;F;MUEHLENBACH
0;F;L;
0;F;L;BONNEVOIE-SUD
0;F;F;
0;F;CV;BELAIR
0;F;I;CESSANGE
0;M;D;LIMPERTSBERG
0;M;L;EICH
0;F;R;BONNEVOIE-SUD
0;M;F;GARE
0;M;F;LIMPERTSBERG
0;F;P;BONNEVOIE-NORD/VERLORENKOST
0;F;GB;HOLLERICH
0;M;IS;CENTS
0;M;XXX;CENTS
0;M;SK;KIRCHBERG
0;F;R;GARE
0;F;GR;DOMMELDANGE
0;M;L;BELAIR
0;M;I;GASPERICH
0;M;L;GARE
0;F;P;BEGGEN
0;F;D;
0;M;L;HOLLERICH
0;F;GB;
0;M;L;CLAUSEN
0;M;B;HOLLERICH
0;F;L;CESSANGE
0;M;IND;GASPERICH
0;F;PL;KIRCHBERG
0;F;F;ROLLINGERGRUND/BELAIR-NORD
0;M;L;
0;M;P;BONNEVOIE-SUD
0;F;L;LIMPERTSBERG
0;F;P;BONNEVOIE-SUD
0;F;H;GASPERICH
0;M;L;HAMM
0;F;L;GASPERICH
0;F;B;BONNEVOIE-NORD/VERLORENKOST
0;F;P;BONNEVOIE-NORD/VERLORENKOST
0;F;D;LIMPERTSBERG
0;F;F;GARE
0;M;BG;KIRCHBERG
0;M;F;LIMPERTSBERG
0;F;P;CESSANGE
0;F;B;GARE
0;M;L;GASPERICH
0;M;L;BELAIR
0;M;D;LIMPERTSBERG
0;F;F;NEUDORF/WEIMERSHOF
0;F;P;HOLLERICH
0;M;L;LIMPERTSBERG
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;M;L;LIMPERTSBERG
0;M;F;MERL
0;F;I;KIRCHBERG
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;F;F;BONNEVOIE-SUD
0;F;CH;CENTS
0;F;P;HOLLERICH
0;M;P;HOLLERICH
0;M;L;BONNEVOIE-SUD
0;F;F;PFAFFENTHAL
0;F;F;DOMMELDANGE
0;F;SN;BONNEVOIE-SUD
0;F;F;GRUND
0;M;R;NEUDORF/WEIMERSHOF
0;F;L;BONNEVOIE-SUD
0;F;DZ;BONNEVOIE-SUD
0;M;I;EICH
0;F;P;BONNEVOIE-NORD/VERLORENKOST
0;F;IND;BELAIR
0;F;BG;VILLE-HAUTE
0;F;LTU;
0;F;LTU;
0;M;E;KIRCHBERG
0;F;I;ROLLINGERGRUND/BELAIR-NORD
0;F;L;CENTS
0;M;F;BONNEVOIE-NORD/VERLORENKOST
0;M;F;EICH
0;M;L;CENTS
0;M;F;
0;M;F;GARE
0;F;ZA;LIMPERTSBERG
0;M;GB;KIRCHBERG
0;M;D;BEGGEN
0;F;MS;CESSANGE
0;F;P;BONNEVOIE-SUD
0;M;P;WEIMERSKIRCH
0;F;L;NEUDORF/WEIMERSHOF
0;M;E;KIRCHBERG
0;M;F;GARE
0;F;L;BONNEVOIE-SUD
0;F;DK;
0;F;F;KIRCHBERG
0;M;PL;GASPERICH
0;M;E;BONNEVOIE-NORD/VERLORENKOST
0;F;MNE;BELAIR
0;M;I;GARE
0;F;XXK;EICH
0;F;PL;
0;F;D;
0;F;L;NEUDORF/WEIMERSHOF
0;M;I;MERL
0;F;B;BONNEVOIE-SUD
0;F;B;BONNEVOIE-SUD
0;F;L;CENTS
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;F;P;GASPERICH
0;F;H;LIMPERTSBERG
0;M;L;VILLE-HAUTE
0;F;I;
0;M;P;BONNEVOIE-SUD
0;F;F;CESSANGE
0;F;L;KIRCHBERG
0;M;L;
0;F;F;BELAIR
0;F;CZ;BONNEVOIE-NORD/VERLORENKOST
0;M;P;BELAIR
0;M;L;BONNEVOIE-SUD
0;M;GR;KIRCHBERG
0;M;P;BONNEVOIE-NORD/VERLORENKOST
0;M;GB;LIMPERTSBERG
0;F;F;GARE
0;F;F;CESSANGE
0;F;F;ROLLINGERGRUND/BELAIR-NORD
0;M;B;
0;F;L;GASPERICH
0;F;LVA;GARE
0;F;L;LIMPERTSBERG
0;M;P;EICH
0;M;B;ROLLINGERGRUND/BELAIR-NORD
0;F;S;GASPERICH
0;F;E;CENTS
0;F;F;MERL
0;M;F;HOLLERICH
0;F;I;MERL
0;F;E;
0;M;GB;BONNEVOIE-SUD
0;F;D;NEUDORF/WEIMERSHOF
0;F;L;CESSANGE
0;F;WAN;HAMM
0;M;L;BELAIR
0;F;GR;BELAIR
0;F;B;GARE
0;F;IRL;BELAIR
0;M;L;GARE
0;M;L;
0;M;L;BONNEVOIE-SUD
0;M;F;
0;F;F;HOLLERICH
0;F;F;BONNEVOIE-SUD
0;M;B;
0;F;F;BEGGEN
0;M;F;BONNEVOIE-SUD
0;F;D;BONNEVOIE-SUD
0;F;P;HOLLERICH
0;F;GB;CENTS
0;F;L;CESSANGE
0;F;F;GARE
0;F;L;CESSANGE
0;M;E;LIMPERTSBERG
0;M;TG;ROLLINGERGRUND/BELAIR-NORD
0;F;PAK;EICH
0;M;L;
0;M;P;BONNEVOIE-SUD
0;M;L;BONNEVOIE-SUD
0;M;P;LIMPERTSBERG
0;M;HRV;GASPERICH
0;F;F;KIRCHBERG
0;M;F;BONNEVOIE-SUD
0;F;H;HOLLERICH
0;M;H;EICH
0;F;NL;KIRCHBERG
0;M;GB;
0;M;PL;BELAIR
0;F;F;ROLLINGERGRUND/BELAIR-NORD
0;M;GUB;GARE
0;M;I;
0;M;RC;BEGGEN
0;M;L;BELAIR
0;M;TJ;EICH
0;F;L;BELAIR
0;M;L;BONNEVOIE-SUD
0;M;L;
0;M;L;BONNEVOIE-SUD
0;F;MA;BELAIR
0;F;P;BONNEVOIE-SUD
0;F;E;MERL
0;M;L;GASPERICH
0;M;L;CESSANGE
0;F;I;GARE
0;M;L;CESSANGE
0;M;L;BELAIR
0;M;L;KIRCHBERG
0;F;GB;NEUDORF/WEIMERSHOF
0;F;GR;BONNEVOIE-SUD
0;F;B;MUEHLENBACH
0;F;P;EICH
0;M;COD;BELAIR
0;M;COD;BELAIR
0;F;L;BELAIR
0;M;L;BELAIR
0;F;L;MERL
0;F;L;DOMMELDANGE
0;M;L;KIRCHBERG
0;M;F;BELAIR
0;F;L;HOLLERICH
0;M;E;BEGGEN
0;M;L;LIMPERTSBERG
0;F;F;NEUDORF/WEIMERSHOF
0;M;PL;DOMMELDANGE
0;M;F;BONNEVOIE-SUD
0;M;L;BONNEVOIE-SUD
0;M;CZ;DOMMELDANGE
0;F;FIN;NEUDORF/WEIMERSHOF
0;M;L;BEGGEN
0;F;L;BEGGEN
0;F;EST;
0;M;RUS;BONNEVOIE-SUD
0;M;F;BONNEVOIE-SUD
0;F;I;BEGGEN
0;M;IND;GARE
0;M;F;GASPERICH
0;F;F;NEUDORF/WEIMERSHOF
0;M;L;BELAIR
0;M;L;KIRCHBERG
0;M;B;NEUDORF/WEIMERSHOF
0;M;MNE;LIMPERTSBERG
0;F;R;KIRCHBERG
0;M;L;HOLLERICH
0;M;L;HOLLERICH
0;F;L;HOLLERICH
0;F;L;NEUDORF/WEIMERSHOF
0;M;D;VILLE-HAUTE
