Age;Sexe;Nationalite;Quartier
32;M;I;GARE
66;F;I;HOLLERICH
46;F;DOM;ROLLINGERGRUND/BELAIR-NORD
0;M;F;GASPERICH
32;M;NEP;LIMPERTSBERG
41;F;P;EICH
51;F;DK;LIMPERTSBERG
78;F;NL;BELAIR
63;F;XXX;HOLLERICH
80;F;D;BELAIR
33;F;PL;GARE
0;M;L;ROLLINGERGRUND/BELAIR-NORD
25;F;LTU;GARE
32;M;P;VILLE-HAUTE
41;F;LTU;WEIMERSKIRCH
27;M;F;BONNEVOIE-SUD
59;M;L;NEUDORF/WEIMERSHOF
24;M;I;GARE
43;M;I;GARE
30;F;GR;GASPERICH
27;M;F;GARE
20;M;F;KIRCHBERG
53;F;TJ;DOMMELDANGE
64;M;I;KIRCHBERG
47;F;F;KIRCHBERG
39;F;D;ROLLINGERGRUND/BELAIR-NORD
34;F;P;MERL
37;M;P;LIMPERTSBERG
38;M;E;PFAFFENTHAL
39;F;E;PFAFFENTHAL
10;M;E;PFAFFENTHAL
7;F;E;PFAFFENTHAL
45;M;I;GARE
31;F;MS;GASPERICH
9;M;F;LIMPERTSBERG
9;F;P;BELAIR
23;M;F;LIMPERTSBERG
42;M;P;BONNEVOIE-SUD
36;F;SVN;BELAIR
72;M;L;BEGGEN
72;M;L;LIMPERTSBERG
31;M;I;NEUDORF/WEIMERSHOF
72;F;L;BONNEVOIE-NORD/VERLORENKOST
72;F;L;HOLLERICH
72;F;L;LIMPERTSBERG
72;M;L;BELAIR
72;F;L;EICH
72;M;L;GASPERICH
44;M;I;HOLLERICH
72;M;L;BONNEVOIE-SUD
72;F;L;GASPERICH
72;F;L;BONNEVOIE-SUD
72;F;L;CENTS
72;F;L;CESSANGE
72;F;L,I;BONNEVOIE-SUD
72;M;L;BONNEVOIE-SUD
72;F;L;BEGGEN
72;F;L;BELAIR
72;M;L;HOLLERICH
72;F;L;BELAIR
48;F;XXK;MERL
72;F;L;BONNEVOIE-SUD
72;F;L;KIRCHBERG
38;F;IND;BELAIR
57;F;L;BELAIR
57;F;L;BONNEVOIE-SUD
57;F;L;CESSANGE
53;M;P;GARE
57;M;L;GASPERICH
57;F;L;BELAIR
43;F;CV;BONNEVOIE-NORD/VERLORENKOST
33;M;F;GASPERICH
29;M;B;DOMMELDANGE
57;F;L;KIRCHBERG
57;F;L;HOLLERICH
57;F;L;MERL
57;F;L;GARE
57;M;L;GARE
57;F;L;BELAIR
57;F;L;BONNEVOIE-NORD/VERLORENKOST
57;F;L;ROLLINGERGRUND/BELAIR-NORD
24;F;R;BONNEVOIE-NORD/VERLORENKOST
23;F;P;PFAFFENTHAL
24;F;R;GARE
28;F;F;VILLE-HAUTE
23;M;F;KIRCHBERG
24;F;D;HOLLERICH
34;M;P;GASPERICH
40;F;CZ;CENTS
24;M;F;ROLLINGERGRUND/BELAIR-NORD
13;M;CZ;CENTS
0;F;IND;MERL
37;F;P;EICH
35;M;J;HOLLERICH
24;M;P;BONNEVOIE-SUD
25;M;RUS;GASPERICH
5;F;D;BELAIR
30;M;VN;GASPERICH
40;M;L;GASPERICH
24;F;P;BONNEVOIE-NORD/VERLORENKOST
38;F;I;BEGGEN
38;F;R;GASPERICH
39;F;F;MERL
31;F;PL;CESSANGE
66;F;L;BONNEVOIE-SUD
66;F;L;VILLE-HAUTE
38;M;P;ROLLINGERGRUND/BELAIR-NORD
35;F;P,CV;DOMMELDANGE
66;F;L;LIMPERTSBERG
30;F;P;BONNEVOIE-SUD
66;M;L;GARE
66;M;L;LIMPERTSBERG
66;F;L;CESSANGE
66;F;L;ROLLINGERGRUND/BELAIR-NORD
66;M;L;CENTS
3;F;FIN,NL;MUEHLENBACH
44;M;F;BONNEVOIE-NORD/VERLORENKOST
66;M;L;CENTS
66;F;L;CESSANGE
66;M;L;KIRCHBERG
66;F;L;CENTS
66;F;L;ROLLINGERGRUND/BELAIR-NORD
66;M;L;BONNEVOIE-SUD
66;M;L;LIMPERTSBERG
24;F;I;LIMPERTSBERG
32;F;F;CESSANGE
27;F;E;NEUDORF/WEIMERSHOF
29;M;L;LIMPERTSBERG
82;F;L;DOMMELDANGE
84;M;L;DOMMELDANGE
40;M;E;GASPERICH
57;M;L;VILLE-HAUTE
32;F;USA;GASPERICH
43;F;L;BONNEVOIE-SUD
39;M;IND;CENTS
38;M;I;GASPERICH
39;F;I;GASPERICH
8;M;I;GASPERICH
6;M;I;GASPERICH
27;M;L,GB;LIMPERTSBERG
6;M;TJ;DOMMELDANGE
60;F;D,F;MUEHLENBACH
39;M;B;ROLLINGERGRUND/BELAIR-NORD
30;M;L,GB;LIMPERTSBERG
47;F;L;BEGGEN
32;F;USA;LIMPERTSBERG
47;F;L;BONNEVOIE-SUD
47;M;L;EICH
47;M;L;KIRCHBERG
47;F;L;CENTS
47;F;L,BIH;CENTS
17;M;F;EICH
14;F;F;EICH
47;M;L;CENTS
47;M;L;BEGGEN
47;F;L;PFAFFENTHAL
47;M;L;KIRCHBERG
47;M;L;BONNEVOIE-SUD
47;F;L;BONNEVOIE-SUD
47;M;L;EICH
47;M;L;LIMPERTSBERG
47;F;L;CESSANGE
47;M;L;CENTS
5;M;P;GARE
72;F;L;BEGGEN
72;F;L;CENTS
72;M;L,D;KIRCHBERG
72;F;L;KIRCHBERG
72;M;L;NEUDORF/WEIMERSHOF
72;M;L;BONNEVOIE-NORD/VERLORENKOST
50;F;F;LIMPERTSBERG
72;M;L;CENTS
72;M;L;CENTS
72;M;L;BELAIR
72;F;L;HAMM
72;M;L;HOLLERICH
72;M;L;LIMPERTSBERG
72;M;L;NEUDORF/WEIMERSHOF
72;F;L;CENTS
29;M;NZ;BELAIR
72;F;L;BEGGEN
72;M;L;DOMMELDANGE
72;F;L;BELAIR
29;M;F;BONNEVOIE-NORD/VERLORENKOST
30;F;GB;BELAIR
72;F;L,F;BONNEVOIE-SUD
41;F;RUS;KIRCHBERG
36;F;P;BEGGEN
80;F;TJ;BONNEVOIE-SUD
16;F;F;ROLLINGERGRUND/BELAIR-NORD
16;M;D;LIMPERTSBERG
7;F;F;HAMM
19;F;L,NL;MUEHLENBACH
29;M;P;GARE
50;M;TJ;DOMMELDANGE
16;M;F;LIMPERTSBERG
42;M;I;GASPERICH
16;F;P;BONNEVOIE-SUD
59;M;I;DOMMELDANGE
30;F;F;BELAIR
16;M;S,B;KIRCHBERG
46;M;H;BELAIR
19;M;L,F;CENTS
29;F;DK;MERL
30;M;N;CESSANGE
10;F;F;NEUDORF/WEIMERSHOF
10;M;F;DOMMELDANGE
38;F;IND;BELAIR
40;M;DK;HOLLERICH
35;F;BR;BONNEVOIE-SUD
4;F;BR;BONNEVOIE-SUD
53;M;GB;BEGGEN
56;M;L;BONNEVOIE-NORD/VERLORENKOST
46;F;D;ROLLINGERGRUND/BELAIR-NORD
4;F;F;MERL
27;F;B;BONNEVOIE-SUD
84;M;H,USA;KIRCHBERG
71;M;L;BEGGEN
4;F;LTU,MEX;CESSANGE
2;M;F;CESSANGE
79;F;L;HOLLERICH
30;F;RUS;ROLLINGERGRUND/BELAIR-NORD
27;M;P;MERL
29;M;L;HOLLERICH
51;F;BR;BONNEVOIE-NORD/VERLORENKOST
48;F;L;BONNEVOIE-SUD
48;M;L;BONNEVOIE-SUD
48;F;L;CENTS
62;F;I;BELAIR
40;M;F;BONNEVOIE-NORD/VERLORENKOST
48;M;F;GARE
38;F;F;LIMPERTSBERG
31;M;L;VILLE-HAUTE
26;F;B;CENTS
27;F;IND;MERL
32;M;IND;MERL
48;M;L;VILLE-HAUTE
22;M;PL;WEIMERSKIRCH
3;M;D;CESSANGE
24;M;SRB;GARE
14;M;L;BELAIR
43;F;I;GARE
48;M;L;CENTS
47;M;CV;BONNEVOIE-SUD
48;M;L;CESSANGE
48;F;L;BONNEVOIE-SUD
33;M;IND;HOLLERICH
48;M;L;BONNEVOIE-SUD
48;F;L;BONNEVOIE-SUD
26;F;ERY;LIMPERTSBERG
48;F;L;GASPERICH
21;F;HRV;GARE
21;F;L,F;BELAIR
29;M;I;BEGGEN
36;M;L,GB;BELAIR
4;F;L,LTU,GB;BELAIR
34;F;USA;CENTS
34;M;F;BONNEVOIE-SUD
22;M;P;BONNEVOIE-SUD
22;F;F;WEIMERSKIRCH
39;M;F;GASPERICH
29;M;D;NEUDORF/WEIMERSHOF
53;F;RSR;LIMPERTSBERG
71;M;L;GRUND
74;M;L;EICH
10;M;S;BELAIR
40;M;F;MERL
10;F;F;HAMM
30;F;F;ROLLINGERGRUND/BELAIR-NORD
43;M;B;BONNEVOIE-SUD
1;F;F;ROLLINGERGRUND/BELAIR-NORD
2;F;BG;HOLLERICH
66;F;F;LIMPERTSBERG
39;M;F;BONNEVOIE-SUD
38;F;L,F;BONNEVOIE-SUD
28;M;F;BONNEVOIE-SUD
42;M;B;CLAUSEN
39;F;F;MERL
10;F;I;BONNEVOIE-SUD
6;M;CV;KIRCHBERG
10;F;F;MERL
8;M;F;MERL
2;M;P;GARE
35;F;P;GARE
46;M;P;BONNEVOIE-SUD
39;M;DZ;BONNEVOIE-SUD
50;F;B;MERL
15;F;F;GASPERICH
15;F;F;GASPERICH
32;M;F;BONNEVOIE-SUD
60;F;R;GARE
5;M;RUS;GARE
17;M;CH;BELAIR
31;F;RUS;NEUDORF/WEIMERSHOF
7;M;PL;BONNEVOIE-SUD
58;F;I;HOLLERICH
45;F;F;HOLLERICH
26;M;F;MERL
36;M;F;GARE
50;M;L;BELAIR
50;M;L;MERL
50;M;L;BELAIR
79;F;MA;BELAIR
50;F;L;EICH
50;F;L;MERL
50;F;L;MERL
50;M;L;GASPERICH
50;M;L;BONNEVOIE-NORD/VERLORENKOST
35;F;F;MERL
50;F;L;BONNEVOIE-SUD
22;M;BD;BONNEVOIE-NORD/VERLORENKOST
50;F;L;LIMPERTSBERG
50;M;L;HOLLERICH
29;F;IND;BONNEVOIE-SUD
22;F;TJ;BEGGEN
11;M;F;KIRCHBERG
61;M;L;NEUDORF/WEIMERSHOF
32;F;D;BELAIR
37;M;NL;NEUDORF/WEIMERSHOF
25;F;F;MERL
65;F;R;CESSANGE
1;F;LVA;DOMMELDANGE
7;M;LVA;DOMMELDANGE
39;F;LVA;DOMMELDANGE
10;F;F;BELAIR
32;M;SK;KIRCHBERG
44;F;CH;BELAIR
29;M;AFG;LIMPERTSBERG
47;M;F;MERL
1;F;E;KIRCHBERG
37;F;M;BONNEVOIE-SUD
33;F;SRB;BONNEVOIE-SUD
6;F;L,IR;BELAIR
33;M;HRV;BONNEVOIE-SUD
32;M;R;LIMPERTSBERG
10;M;EST;GASPERICH
10;M;I;BONNEVOIE-SUD
12;F;F;MERL
45;F;F;MERL
28;F;E;LIMPERTSBERG
11;F;F;NEUDORF/WEIMERSHOF
10;M;D;BELAIR
11;M;P;PULVERMUEHL
32;M;P;GARE
10;F;CZ;CESSANGE
34;M;D;LIMPERTSBERG
46;M;I;LIMPERTSBERG
16;F;L,CH;BONNEVOIE-SUD
34;F;IND;NEUDORF/WEIMERSHOF
45;M;CDN;CENTS
59;M;L;BONNEVOIE-SUD
45;F;DOM;GARE
57;M;P;BONNEVOIE-SUD
13;M;PL;GARE
8;F;PL;BELAIR
33;M;I;GARE
27;M;IRQ;GARE
69;F;I;HOLLERICH
67;M;B;MERL
30;F;TR;EICH
28;M;L;GARE
26;M;P;GARE
22;M;F;VILLE-HAUTE
33;M;IND;HAMM
58;F;B;MERL
20;F;USA;BONNEVOIE-SUD
20;F;USA;BONNEVOIE-SUD
32;M;F;GARE
83;F;L;PFAFFENTHAL
48;F;P;BONNEVOIE-SUD
20;F;F;BELAIR
26;F;L;MUEHLENBACH
59;M;I;BONNEVOIE-SUD
53;F;E;BONNEVOIE-SUD
27;M;F;BONNEVOIE-NORD/VERLORENKOST
47;M;D;MUEHLENBACH
56;M;L;BELAIR
53;F;L;CESSANGE
44;M;L,F;LIMPERTSBERG
36;M;FIN;BELAIR
46;M;GB;GASPERICH
16;M;L,B;KIRCHBERG
37;F;F;BELAIR
44;F;I;CESSANGE
43;F;S;NEUDORF/WEIMERSHOF
35;F;FIN;LIMPERTSBERG
30;M;L;HOLLERICH
10;M;S;BONNEVOIE-NORD/VERLORENKOST
35;F;I;HOLLERICH
38;F;GB;BONNEVOIE-NORD/VERLORENKOST
39;M;I;HOLLERICH
15;F;L;MERL
28;F;I;BELAIR
38;M;I;MERL
50;M;L;CENTS
3;M;IRL;LIMPERTSBERG
35;F;I;LIMPERTSBERG
37;F;EST;MERL
3;M;R;VILLE-HAUTE
40;M;P;NEUDORF/WEIMERSHOF
61;F;CH;VILLE-HAUTE
30;F;R;NEUDORF/WEIMERSHOF
55;M;DK;LIMPERTSBERG
68;F;I;CESSANGE
54;F;F;BONNEVOIE-SUD
61;F;L;CENTS
28;F;P;NEUDORF/WEIMERSHOF
48;M;F;CESSANGE
35;F;I;GARE
4;F;RUS;CLAUSEN
8;M;RUS;CLAUSEN
31;F;B;BELAIR
3;M;R;CENTS
36;F;H;BONNEVOIE-NORD/VERLORENKOST
40;F;B;WEIMERSKIRCH
28;F;B;HOLLERICH
58;F;L;CENTS
27;F;NL;LIMPERTSBERG
59;F;PL;HOLLERICH
45;F;BR;ROLLINGERGRUND/BELAIR-NORD
48;M;BR;BELAIR
61;M;L,I;MERL
45;F;BR;BELAIR
32;F;SK;MERL
37;F;F;GARE
18;F;L,FIN;KIRCHBERG
54;M;L,CV;ROLLINGERGRUND/BELAIR-NORD
74;M;L,F;CESSANGE
33;M;B;BONNEVOIE-SUD
35;F;P,BR;BONNEVOIE-NORD/VERLORENKOST
4;M;L,BG;CENTS
4;M;L;HOLLERICH
49;M;P;HOLLERICH
4;F;L;LIMPERTSBERG
4;M;L,H;ROLLINGERGRUND/BELAIR-NORD
27;M;F;MERL
4;F;L,P;GASPERICH
66;F;P;CENTS
4;F;L;NEUDORF/WEIMERSHOF
4;F;L;MERL
4;M;L;CENTS
4;F;L;WEIMERSKIRCH
4;F;L,I;BONNEVOIE-SUD
4;M;L;LIMPERTSBERG
4;M;L;DOMMELDANGE
4;M;L;BONNEVOIE-SUD
34;F;E;VILLE-HAUTE
4;M;L;KIRCHBERG
4;M;L;BEGGEN
4;M;L;CENTS
4;F;L,D;HOLLERICH
4;M;L;GASPERICH
4;F;L;CENTS
4;F;L,GB;BELAIR
4;M;L;BELAIR
4;M;L;GASPERICH
4;M;P;CENTS
4;F;L;KIRCHBERG
4;F;L,E;CESSANGE
4;F;L;HOLLERICH
4;F;L;ROLLINGERGRUND/BELAIR-NORD
4;M;L;CENTS
4;M;L;CENTS
4;M;L;GARE
38;F;TJ;KIRCHBERG
80;M;L;HOLLERICH
54;F;LTU;LIMPERTSBERG
30;F;F;HOLLERICH
75;M;L;CESSANGE
23;M;E;ROLLINGERGRUND/BELAIR-NORD
31;F;NL;BEGGEN
43;M;F;BELAIR
47;M;E;BELAIR
37;M;I;GARE
21;M;CL;DOMMELDANGE
39;F;F;MUEHLENBACH
43;M;GEO;HOLLERICH
35;F;D;BELAIR
49;M;L,F;MERL
25;F;L;BELAIR
31;F;B,TN;ROLLINGERGRUND/BELAIR-NORD
28;M;F;CENTS
35;M;E;LIMPERTSBERG
28;F;F;CENTS
32;F;FIN;BELAIR
29;M;L;LIMPERTSBERG
28;M;F;LIMPERTSBERG
29;M;L;BONNEVOIE-SUD
29;F;L,P;CENTS
29;F;L,SK;BEGGEN
29;M;L,B;LIMPERTSBERG
50;F;LTU;HAMM
29;F;L;WEIMERSKIRCH
41;F;TJ;GARE
29;M;L;KIRCHBERG
29;M;L;HAMM
29;F;L,B;CLAUSEN
29;M;L;NEUDORF/WEIMERSHOF
46;F;R;LIMPERTSBERG
39;F;B;HOLLERICH
29;M;L;BONNEVOIE-NORD/VERLORENKOST
29;M;L;GASPERICH
16;F;P;GARE
34;M;B;CENTS
42;F;TJ;DOMMELDANGE
37;F;BG,D;MERL
27;M;F;BONNEVOIE-SUD
29;F;F;BONNEVOIE-SUD
45;F;F;NEUDORF/WEIMERSHOF
30;M;F;GARE
43;M;I;LIMPERTSBERG
24;M;F;BONNEVOIE-SUD
26;M;P;MERL
67;F;B;HOLLERICH
29;M;P;HOLLERICH
24;F;E;HOLLERICH
40;M;I;BEGGEN
18;F;L;GARE
32;F;E;LIMPERTSBERG
28;F;ZA;NEUDORF/WEIMERSHOF
17;M;L;GARE
25;M;F;BELAIR
47;M;GR;BELAIR
2;F;I;GRUND
36;M;E;LIMPERTSBERG
4;F;L,B;BONNEVOIE-SUD
53;F;P;HAMM
31;F;L,ET;NEUDORF/WEIMERSHOF
5;M;IND;BELAIR
28;M;GR;GASPERICH
42;F;LTU;KIRCHBERG
26;F;F;BEGGEN
42;F;S;ROLLINGERGRUND/BELAIR-NORD
42;F;FIN;DOMMELDANGE
5;M;I;GRUND
21;M;P;BONNEVOIE-NORD/VERLORENKOST
37;M;D;BEGGEN
4;M;F;CESSANGE
14;F;F,GB;GASPERICH
31;M;F;CENTS
42;F;F;GASPERICH
10;M;F,GB;GASPERICH
24;M;TJ;GASPERICH
28;F;P;BONNEVOIE-SUD
32;M;WAN;CLAUSEN
8;F;P;HOLLERICH
45;F;BR;LIMPERTSBERG
18;M;F;WEIMERSKIRCH
22;M;P;BONNEVOIE-SUD
35;M;I;BONNEVOIE-SUD
18;F;L,P;NEUDORF/WEIMERSHOF
64;F;P;HOLLERICH
52;F;B;GARE
23;F;B,F;GARE
23;M;BIH;HAMM
55;M;P;PFAFFENTHAL
39;F;I;KIRCHBERG
25;F;E;GASPERICH
40;M;H;CESSANGE
50;F;P;PFAFFENTHAL
21;F;L;CENTS
43;M;TR;DOMMELDANGE
9;F;IRL,TR;DOMMELDANGE
60;M;B;DOMMELDANGE
68;M;F;BEGGEN
11;F;FIN,I;NEUDORF/WEIMERSHOF
27;F;GR;LIMPERTSBERG
29;F;B;ROLLINGERGRUND/BELAIR-NORD
32;M;L;LIMPERTSBERG
32;M;L;BONNEVOIE-SUD
32;M;L,F;LIMPERTSBERG
5;M;B;GASPERICH
21;F;I;CESSANGE
32;F;L;MERL
32;F;L;HOLLERICH
22;M;P;BONNEVOIE-SUD
32;F;L;CESSANGE
24;F;USA;LIMPERTSBERG
24;M;I;HOLLERICH
32;M;L;LIMPERTSBERG
26;M;I;LIMPERTSBERG
45;F;BR;CENTS
32;F;L;KIRCHBERG
32;M;L;ROLLINGERGRUND/BELAIR-NORD
24;M;F;BONNEVOIE-SUD
0;F;F,T;HOLLERICH
32;F;L;KIRCHBERG
32;M;L;GARE
32;M;L;GARE
40;M;I;DOMMELDANGE
42;F;R;GARE
22;F;IRL;GASPERICH
45;M;R;GARE
47;M;F;MUEHLENBACH
5;F;FIN,CDN;KIRCHBERG
27;M;GR;GASPERICH
36;F;CDN;KIRCHBERG
37;M;FIN;KIRCHBERG
22;F;SGP;BELAIR
25;F;P;BELAIR
0;F;F,T;HOLLERICH
6;M;IRL,GB;NEUDORF/WEIMERSHOF
61;F;USA;BELAIR
8;F;IRL,AUS;NEUDORF/WEIMERSHOF
43;M;IRL;NEUDORF/WEIMERSHOF
69;M;P;BONNEVOIE-SUD
37;M;J;HAMM
62;M;D;BELAIR
26;F;USA;BELAIR
24;M;F;PULVERMUEHL
20;M;USA;BELAIR
30;M;TJ;BELAIR
32;M;IND;GARE
50;F;P;KIRCHBERG
33;F;FIN;BELAIR
30;F;TJ;BELAIR
41;M;SYR;LIMPERTSBERG
45;F;F;KIRCHBERG
15;F;P;BELAIR
9;M;SYR;EICH
1;M;P;BONNEVOIE-SUD
8;M;GB;CENTS
48;M;F;LIMPERTSBERG
45;F;F;LIMPERTSBERG
14;M;F;LIMPERTSBERG
12;F;F;LIMPERTSBERG
43;M;GB;CENTS
41;F;IRL;CENTS
3;M;F;BELAIR
25;F;L;BONNEVOIE-NORD/VERLORENKOST
41;M;L,D;GARE
39;F;F;VILLE-HAUTE
31;M;P;CLAUSEN
44;M;IRL;PFAFFENTHAL
38;F;F;PFAFFENTHAL
48;M;AUS;NEUDORF/WEIMERSHOF
31;M;F;BONNEVOIE-SUD
43;M;F;LIMPERTSBERG
39;F;F;BELAIR
32;F;HRV;KIRCHBERG
4;M;F,GB;LIMPERTSBERG
26;M;F;CESSANGE
33;M;P;DOMMELDANGE
71;F;I;LIMPERTSBERG
27;F;P;LIMPERTSBERG
31;M;B;LIMPERTSBERG
44;M;P;GARE
30;F;XXK;BONNEVOIE-SUD
32;F;ZA;VILLE-HAUTE
54;M;P;BONNEVOIE-SUD
89;M;L;GRUND
54;M;I;KIRCHBERG
37;M;P;BONNEVOIE-SUD
45;F;P;GARE
22;M;P;GARE
31;F;TJ;BONNEVOIE-SUD
29;F;P;LIMPERTSBERG
41;F;BR;CESSANGE
9;F;B;BONNEVOIE-SUD
31;F;DK;CESSANGE
39;M;P;BONNEVOIE-SUD
35;M;P;MERL
23;M;L,E;NEUDORF/WEIMERSHOF
39;F;PL;KIRCHBERG
7;F;F;KIRCHBERG
37;F;E;CENTS
29;F;TN;BONNEVOIE-NORD/VERLORENKOST
71;F;L;CENTS
39;M;XXK;GARE
9;F;TJ;BELAIR
5;M;TJ;BELAIR
40;M;TJ;BELAIR
47;M;I;DOMMELDANGE
35;F;I;VILLE-HAUTE
56;F;P;GASPERICH
47;F;L;WEIMERSKIRCH
37;F;PL;ROLLINGERGRUND/BELAIR-NORD
71;F;F;CENTS
62;F;P;NEUDORF/WEIMERSHOF
79;F;F;GARE
67;F;P;GRUND
47;M;L,P;NEUDORF/WEIMERSHOF
47;F;L;LIMPERTSBERG
71;M;F;LIMPERTSBERG
54;M;I;ROLLINGERGRUND/BELAIR-NORD
39;F;R;BONNEVOIE-SUD
45;M;PL;WEIMERSKIRCH
79;M;B;VILLE-HAUTE
41;F;D;CLAUSEN
64;M;I;BONNEVOIE-SUD
47;F;L,F;BELAIR
47;M;L;GARE
69;M;B,GB;NEUDORF/WEIMERSHOF
47;F;L,GB;WEIMERSKIRCH
38;M;DK;LIMPERTSBERG
43;F;GR;NEUDORF/WEIMERSHOF
41;M;SK;MERL
59;F;P;HOLLERICH
44;F;F;BELAIR
51;M;A;CENTS
59;F;SRB;GARE
25;M;L;BONNEVOIE-SUD
45;F;P;BEGGEN
30;M;F;EICH
28;M;F;ROLLINGERGRUND/BELAIR-NORD
37;F;SRB;GARE
14;F;SRB;GARE
13;F;SRB;GARE
37;M;F;HOLLERICH
12;M;L;BELAIR
10;F;B,F;LIMPERTSBERG
56;M;F;BELAIR
15;F;GB;CENTS
59;M;L;CENTS
50;F;F;NEUDORF/WEIMERSHOF
33;M;I;CESSANGE
48;M;I;CESSANGE
50;M;E;BONNEVOIE-SUD
44;F;BD;BONNEVOIE-SUD
45;M;I;NEUDORF/WEIMERSHOF
48;F;D;HOLLERICH
59;M;L;DOMMELDANGE
55;M;P;PULVERMUEHL
59;M;L;MERL
43;M;F;PFAFFENTHAL
84;M;D;EICH
61;M;GR,F;KIRCHBERG
59;F;L;CENTS
44;F;PL;MERL
52;M;IRL;WEIMERSKIRCH
53;M;IRL;MERL
84;F;D;GARE
38;M;P;CENTS
59;M;L;KIRCHBERG
41;F;F;CESSANGE
11;F;LTU;HOLLERICH
77;M;B;CENTS
59;M;L;CENTS
58;M;P;GARE
59;M;L;BONNEVOIE-SUD
59;F;L;HOLLERICH
50;F;B;BELAIR
59;F;L,DK;LIMPERTSBERG
59;M;L;BONNEVOIE-SUD
59;M;L,P;BONNEVOIE-SUD
59;M;L;LIMPERTSBERG
48;M;B;BEGGEN
55;M;F;VILLE-HAUTE
42;F;F;ROLLINGERGRUND/BELAIR-NORD
63;F;DK;KIRCHBERG
29;F;L;GARE
29;M;L;HOLLERICH
29;F;L;HAMM
29;F;L;BONNEVOIE-SUD
29;F;L;MERL
29;F;L,F;GASPERICH
29;M;L;BONNEVOIE-SUD
29;M;L;BONNEVOIE-SUD
68;F;I;WEIMERSKIRCH
29;M;L;HAMM
29;M;L;DOMMELDANGE
49;M;GR;DOMMELDANGE
43;F;USA;MERL
19;M;F;MERL
43;M;F;MERL
12;M;F;MERL
47;F;L,TJ;NEUDORF/WEIMERSHOF
42;F;R;BELAIR
43;M;FIN;MUEHLENBACH
24;M;F;GARE
43;F;L,F;GARE
8;F;L,F;GARE
7;M;L,GB;NEUDORF/WEIMERSHOF
55;M;B;HOLLERICH
40;M;L,SRB;ROLLINGERGRUND/BELAIR-NORD
1;M;L,SRB;ROLLINGERGRUND/BELAIR-NORD
51;M;TC;GRUND
46;M;I;BONNEVOIE-NORD/VERLORENKOST
43;F;I;BONNEVOIE-NORD/VERLORENKOST
25;M;L,P;GASPERICH
43;M;I;GARE
30;F;B;MERL
41;F;J;HOLLERICH
34;M;L;HOLLERICH
71;M;P;BONNEVOIE-SUD
20;M;B;DOMMELDANGE
88;F;F;HOLLERICH
28;M;GR;BONNEVOIE-SUD
39;F;LTU;NEUDORF/WEIMERSHOF
43;F;BG;ROLLINGERGRUND/BELAIR-NORD
47;M;P;GARE
11;M;DK;BONNEVOIE-NORD/VERLORENKOST
31;F;RUS;CENTS
53;M;GB;MUEHLENBACH
38;F;HRV;BONNEVOIE-NORD/VERLORENKOST
57;M;I;DOMMELDANGE
58;F;L,I;KIRCHBERG
35;F;L;GASPERICH
35;M;L;HOLLERICH
35;F;L;ROLLINGERGRUND/BELAIR-NORD
35;F;L;CENTS
35;M;L;CESSANGE
36;F;NL;NEUDORF/WEIMERSHOF
34;M;NL;NEUDORF/WEIMERSHOF
35;F;L;BELAIR
35;M;L,F;ROLLINGERGRUND/BELAIR-NORD
35;F;L;DOMMELDANGE
35;F;L;CESSANGE
35;M;L;BELAIR
35;F;L;CENTS
35;F;L;GASPERICH
7;M;F;GASPERICH
35;F;L;GARE
35;M;L;NEUDORF/WEIMERSHOF
29;F;F;BONNEVOIE-SUD
54;F;L;NEUDORF/WEIMERSHOF
49;M;I;MUEHLENBACH
36;M;IRQ;HOLLERICH
54;M;L;HOLLERICH
15;M;RUS;BONNEVOIE-SUD
54;F;L;GASPERICH
52;M;B;KIRCHBERG
54;F;L;BELAIR
10;F;L;KIRCHBERG
54;F;L;BONNEVOIE-SUD
54;F;L;GASPERICH
12;F;E;KIRCHBERG
54;F;L;BONNEVOIE-SUD
54;F;L;MERL
54;M;L;BONNEVOIE-SUD
53;M;L;DOMMELDANGE
53;M;L;LIMPERTSBERG
30;F;F,D;GASPERICH
53;F;L;BEGGEN
32;M;MS;GASPERICH
40;F;F;BELAIR
40;M;F;WEIMERSKIRCH
28;M;F;BONNEVOIE-SUD
46;F;F;BELAIR
21;F;D,GB;BELAIR
8;F;P;BONNEVOIE-SUD
46;M;B;ROLLINGERGRUND/BELAIR-NORD
39;M;P;BONNEVOIE-SUD
40;M;B;KIRCHBERG
37;F;B;KIRCHBERG
6;M;B;KIRCHBERG
5;M;B;KIRCHBERG
3;M;B;KIRCHBERG
18;M;F;BELAIR
60;M;DK;BELAIR
94;F;I;HAMM
36;F;R;HOLLERICH
27;M;DK,D;DOMMELDANGE
36;M;L;BONNEVOIE-SUD
33;F;CZ;EICH
48;F;F,GB;BONNEVOIE-SUD
40;F;F;BONNEVOIE-NORD/VERLORENKOST
61;F;L,GB;ROLLINGERGRUND/BELAIR-NORD
19;F;T;GASPERICH
18;M;B;BELAIR
53;F;F;NEUDORF/WEIMERSHOF
53;M;F;NEUDORF/WEIMERSHOF
4;M;XXX;BEGGEN
31;F;B;BONNEVOIE-NORD/VERLORENKOST
15;M;L,P;BONNEVOIE-NORD/VERLORENKOST
37;F;I;NEUDORF/WEIMERSHOF
84;F;F;BELAIR
29;F;P;BONNEVOIE-SUD
36;M;D;KIRCHBERG
8;F;NEP;BONNEVOIE-SUD
7;M;F;BONNEVOIE-SUD
