Age;Sexe;Nationalite;Quartier
0;M;F;ROLLINGERGRUND/BELAIR-NORD
0;F;F;LIMPERTSBERG
0;M;F;MERL
0;M;F;NEUDORF/WEIMERSHOF
0;F;F;LIMPERTSBERG
0;F;P;BEGGEN
0;F;L;CENTS
0;F;XXK,SRB;BELAIR
0;F;L;EICH
0;M;MEX;KIRCHBERG
0;F;L;CENTS
0;F;L;BONNEVOIE-SUD
0;M;F,LTU;BELAIR
0;M;B,F,R;BONNEVOIE-SUD
0;F;B,F,R;BONNEVOIE-SUD
0;F;L;GASPERICH
0;F;F;MERL
0;F;L;BONNEVOIE-SUD
0;M;L;GARE
0;F;GB;CENTS
0;M;S;LIMPERTSBERG
0;M;D,B;GASPERICH
0;F;P;HOLLERICH
0;M;APA;GARE
0;M;D,IRL;CESSANGE
0;F;L;BONNEVOIE-SUD
0;M;F;BELAIR
0;M;L;LIMPERTSBERG
0;M;B,BG;BONNEVOIE-SUD
0;F;L;WEIMERSKIRCH
0;F;I;BEGGEN
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;F;P;MERL
0;M;E;ROLLINGERGRUND/BELAIR-NORD
0;M;E;ROLLINGERGRUND/BELAIR-NORD
0;F;L;BELAIR
0;M;PAK;BONNEVOIE-SUD
0;M;L;BELAIR
0;F;I,MS;BELAIR
0;M;P;GARE
0;F;E,I;ROLLINGERGRUND/BELAIR-NORD
0;F;P;CENTS
0;F;L;BONNEVOIE-SUD
0;F;L;GARE
0;F;F;MERL
0;F;PL;LIMPERTSBERG
0;F;F,I;BONNEVOIE-SUD
0;F;BIH;BONNEVOIE-SUD
0;F;L;BONNEVOIE-SUD
0;M;L;LIMPERTSBERG
0;M;L;LIMPERTSBERG
0;F;L;BELAIR
0;F;IND;GARE
0;M;B;KIRCHBERG
0;M;F;BONNEVOIE-NORD/VERLORENKOST
0;F;F,PL;BELAIR
0;F;L;HOLLERICH
0;M;CZ;BEGGEN
0;M;M;KIRCHBERG
0;M;L,P;BELAIR
0;M;LTU;NEUDORF/WEIMERSHOF
0;F;PL,CZ;HOLLERICH
0;F;GR;ROLLINGERGRUND/BELAIR-NORD
0;F;D;ROLLINGERGRUND/BELAIR-NORD
0;F;B;GASPERICH
0;M;P;BONNEVOIE-SUD
0;F;L,A;VILLE-HAUTE
0;F;GB;BONNEVOIE-SUD
0;M;L;GASPERICH
0;M;CL;BEGGEN
0;M;SVN;KIRCHBERG
0;M;I;GASPERICH
0;M;F;GASPERICH
0;F;MNE;MERL
0;M;NL;MUEHLENBACH
0;F;B,F;GARE
0;M;APA;EICH
0;F;D;BELAIR
0;M;P;ROLLINGERGRUND/BELAIR-NORD
0;M;F;LIMPERTSBERG
0;F;F;BONNEVOIE-NORD/VERLORENKOST
0;M;PL;WEIMERSKIRCH
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;F;F,NL;KIRCHBERG
0;F;L;NEUDORF/WEIMERSHOF
0;F;LVA;BELAIR
0;F;DK,CZ;GASPERICH
0;F;B;GASPERICH
0;M;I;ROLLINGERGRUND/BELAIR-NORD
0;M;F;CENTS
0;M;L;PFAFFENTHAL
0;F;L;WEIMERSKIRCH
0;F;F;KIRCHBERG
0;F;L;PFAFFENTHAL
0;M;SVN;WEIMERSKIRCH
0;M;L;EICH
0;F;L;BELAIR
0;F;F,USA;BELAIR
0;F;P;GARE
0;M;L;GASPERICH
0;M;IRL,I;BEGGEN
0;F;P;BELAIR
0;F;D;BELAIR
0;F;L;MERL
0;M;L;BONNEVOIE-SUD
0;F;F;BELAIR
0;F;D,S;WEIMERSKIRCH
0;F;D,BG;LIMPERTSBERG
0;F;F,USA;BELAIR
0;F;F;GARE
0;M;L;BEGGEN
0;M;I,CDN;LIMPERTSBERG
0;F;PL;HAMM
0;M;I;LIMPERTSBERG
0;F;F;HOLLERICH
0;F;SRB;BELAIR
0;F;L;GRUND
0;M;IND;KIRCHBERG
0;M;B,GB;NEUDORF/WEIMERSHOF
0;F;B;GARE
0;F;L;NEUDORF/WEIMERSHOF
0;M;B,E;BELAIR
0;F;F,I;BONNEVOIE-NORD/VERLORENKOST
0;F;L;BONNEVOIE-SUD
0;M;I;BELAIR
0;F;F;BELAIR
0;M;F;NEUDORF/WEIMERSHOF
0;M;L;HOLLERICH
0;M;L;CENTS
0;F;L;DOMMELDANGE
0;F;F;BELAIR
0;F;D;BELAIR
0;F;L;GASPERICH
0;F;D,TR;GASPERICH
0;F;SAL;ROLLINGERGRUND/BELAIR-NORD
0;M;B;BONNEVOIE-NORD/VERLORENKOST
0;M;F;NEUDORF/WEIMERSHOF
0;M;L;MUEHLENBACH
0;M;BG;NEUDORF/WEIMERSHOF
0;F;L;HAMM
0;M;D,F;GRUND
0;F;L;GRUND
0;M;USA;CLAUSEN
0;M;HRV;LIMPERTSBERG
0;F;L;GARE
0;F;BIH;GARE
0;F;I;BELAIR
0;M;D,F;GARE
0;M;F;GASPERICH
0;F;P;BONNEVOIE-SUD
0;F;PL;PFAFFENTHAL
0;M;D;ROLLINGERGRUND/BELAIR-NORD
0;F;L;GASPERICH
0;M;F;HOLLERICH
0;M;F;VILLE-HAUTE
0;M;SK;GRUND
0;F;BG;NEUDORF/WEIMERSHOF
0;M;F,I;CENTS
0;F;B;HOLLERICH
0;F;D;DOMMELDANGE
0;F;F,TN;BEGGEN
0;M;F,I;GARE
0;F;F;HOLLERICH
0;F;L;CENTS
0;M;GR;NEUDORF/WEIMERSHOF
0;M;F;LIMPERTSBERG
0;F;B,F;BONNEVOIE-NORD/VERLORENKOST
0;M;S;BELAIR
0;F;R;BELAIR
0;M;IRL;GARE
0;M;P;BONNEVOIE-SUD
0;F;P;EICH
0;F;P;BONNEVOIE-SUD
0;M;APA;GARE
0;F;L,P;NEUDORF/WEIMERSHOF
0;F;P;WEIMERSKIRCH
0;M;B;LIMPERTSBERG
0;F;L;BONNEVOIE-SUD
0;F;F;BEGGEN
0;F;P;MERL
0;F;P;GARE
0;M;L;NEUDORF/WEIMERSHOF
0;M;D;BONNEVOIE-SUD
0;M;D;BONNEVOIE-SUD
0;F;B;GASPERICH
0;M;IND;GARE
0;F;L;CESSANGE
0;F;B;DOMMELDANGE
0;M;NL;BONNEVOIE-SUD
0;F;NL;BONNEVOIE-SUD
0;F;NL;BONNEVOIE-SUD
0;F;F;GASPERICH
0;M;H;KIRCHBERG
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;F;L;BONNEVOIE-SUD
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;L;EICH
0;F;F,PL;LIMPERTSBERG
0;M;F;LIMPERTSBERG
0;M;L;BELAIR
0;F;R;MERL
0;F;P;BEGGEN
0;M;B,F;BELAIR
0;F;B,E;BONNEVOIE-SUD
0;M;PL;HOLLERICH
0;F;LTU;KIRCHBERG
0;M;L;MERL
0;M;L,B,F;LIMPERTSBERG
0;M;I;GARE
0;F;BG;KIRCHBERG
0;F;GB;BELAIR
0;F;GR;CESSANGE
0;M;L;MERL
0;M;GB,TJ;NEUDORF/WEIMERSHOF
0;F;GB;GASPERICH
0;M;L;HOLLERICH
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;F;F;GRUND
0;F;NL;LIMPERTSBERG
0;M;E;HAMM
0;M;EST,F;CESSANGE
0;M;L;NEUDORF/WEIMERSHOF
0;F;L;MUEHLENBACH
0;F;BLR,UKR;EICH
0;F;SRB;CLAUSEN
0;F;GB,IRL;BEGGEN
0;M;L;MERL
0;F;L;LIMPERTSBERG
0;M;F;VILLE-HAUTE
0;F;GB;LIMPERTSBERG
0;F;L;BELAIR
0;M;D,SK;BEGGEN
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;S;BONNEVOIE-NORD/VERLORENKOST
0;F;D,CZ;HOLLERICH
0;M;BG;KIRCHBERG
0;F;I;CENTS
0;F;F,PL;BONNEVOIE-SUD
0;F;F,IRL;BELAIR
0;F;F;BELAIR
0;M;L;CENTS
0;M;IRL;LIMPERTSBERG
0;F;L;CENTS
0;F;F,NL;ROLLINGERGRUND/BELAIR-NORD
0;M;F;MERL
0;F;P;GARE
0;M;F,J;NEUDORF/WEIMERSHOF
0;F;MNE;GASPERICH
0;F;F;MERL
0;F;F;BONNEVOIE-SUD
0;M;F;LIMPERTSBERG
0;F;E;BELAIR
0;M;L;BELAIR
0;M;R;LIMPERTSBERG
0;M;L;BEGGEN
0;F;P;BONNEVOIE-SUD
0;M;F;BONNEVOIE-SUD
0;M;F,IRL;EICH
0;M;L;HOLLERICH
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;D,S;BELAIR
0;M;F;LIMPERTSBERG
0;F;P;CENTS
0;F;L,P;GASPERICH
0;F;L;LIMPERTSBERG
0;F;P;HOLLERICH
0;F;F,I;BELAIR
0;M;XXK;PFAFFENTHAL
0;M;L;CENTS
0;M;BG,F;MERL
0;M;P;HOLLERICH
0;M;NL,CZ;WEIMERSKIRCH
0;M;F;BELAIR
0;F;L;MUEHLENBACH
0;M;F;ROLLINGERGRUND/BELAIR-NORD
0;F;S,RA;EICH
0;M;I;GARE
0;M;F;BONNEVOIE-SUD
0;M;L;MERL
0;M;F;GASPERICH
0;F;I,PL;HOLLERICH
0;M;F;BELAIR
0;M;B;BELAIR
0;M;F,LTU;DOMMELDANGE
0;M;L;BONNEVOIE-SUD
0;F;P;GARE
0;M;F;BEGGEN
0;F;F;PFAFFENTHAL
0;F;GB;CENTS
0;F;B,TC;EICH
0;M;B,TC;EICH
0;F;L;MERL
0;M;L,I;BELAIR
0;F;IRL,TR;NEUDORF/WEIMERSHOF
0;F;P;HOLLERICH
0;F;B;BONNEVOIE-NORD/VERLORENKOST
0;M;F;MERL
0;F;F;BELAIR
0;M;L,P;EICH
0;M;L;WEIMERSKIRCH
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;M;PL;BONNEVOIE-SUD
0;F;D;BELAIR
0;M;CV;HOLLERICH
0;M;IND;HOLLERICH
0;M;F,USA;LIMPERTSBERG
0;M;P;GARE
0;M;F;BELAIR
0;M;B;BONNEVOIE-SUD
0;M;D;KIRCHBERG
0;M;BG;BONNEVOIE-SUD
0;M;IND;KIRCHBERG
0;M;L;BELAIR
0;F;D;CENTS
0;M;F;LIMPERTSBERG
0;M;F;VILLE-HAUTE
0;M;F;ROLLINGERGRUND/BELAIR-NORD
0;M;D;WEIMERSKIRCH
0;F;F;HOLLERICH
0;M;F;GARE
0;F;F;BELAIR
0;M;F;LIMPERTSBERG
0;F;P;MUEHLENBACH
0;F;L;CESSANGE
0;F;I,SVN;KIRCHBERG
0;F;MNE;BONNEVOIE-NORD/VERLORENKOST
0;M;P,IS;LIMPERTSBERG
0;M;F;BELAIR
0;M;L;LIMPERTSBERG
0;F;L;LIMPERTSBERG
0;F;L;BELAIR
0;F;P;BONNEVOIE-SUD
0;M;F;BELAIR
0;M;I;CENTS
0;M;F;VILLE-HAUTE
0;F;L;NEUDORF/WEIMERSHOF
0;M;F;LIMPERTSBERG
0;F;L;LIMPERTSBERG
0;F;F;LIMPERTSBERG
0;M;I;LIMPERTSBERG
0;M;CZ;WEIMERSKIRCH
0;F;GB,I;GASPERICH
0;F;D;LIMPERTSBERG
0;F;L;BONNEVOIE-SUD
0;F;M;KIRCHBERG
0;M;IND;BONNEVOIE-SUD
0;M;D,B;MERL
0;M;B,SK;DOMMELDANGE
0;M;MK;BELAIR
0;F;L;CENTS
0;M;R;CENTS
0;M;E,LVA;GASPERICH
0;M;NL;HOLLERICH
0;M;L;MERL
0;M;F;BONNEVOIE-SUD
0;M;F;BONNEVOIE-SUD
0;M;GR;CENTS
0;M;IND;KIRCHBERG
0;M;L,P;BONNEVOIE-SUD
0;M;L;EICH
0;M;L;EICH
0;M;APA;BONNEVOIE-SUD
0;M;TJ;GARE
0;F;E;GARE
0;F;P;GASPERICH
0;M;BG,E;KIRCHBERG
0;F;RUS;BONNEVOIE-SUD
0;M;I;MERL
0;M;P;GARE
0;F;L;BONNEVOIE-SUD
0;F;F;MERL
0;F;L;CENTS
0;F;F;HAMM
0;F;E,EC;BELAIR
0;M;P;VILLE-HAUTE
0;M;F,NL;WEIMERSKIRCH
0;M;NL;CENTS
0;F;B;LIMPERTSBERG
0;M;P;PFAFFENTHAL
0;F;P;BONNEVOIE-SUD
0;M;I;BELAIR
0;F;ET;NEUDORF/WEIMERSHOF
0;F;F;KIRCHBERG
0;M;P;GARE
0;M;P;DOMMELDANGE
0;M;F;LIMPERTSBERG
0;F;P;BONNEVOIE-NORD/VERLORENKOST
0;M;H;MUEHLENBACH
0;F;P;GRUND
0;F;L;BELAIR
0;M;DK;LIMPERTSBERG
0;M;B,PL;BONNEVOIE-SUD
0;M;L;GARE
0;M;B;GARE
0;M;P;CENTS
0;M;I,U;BELAIR
0;F;I;NEUDORF/WEIMERSHOF
0;M;F;EICH
0;F;SVN;KIRCHBERG
0;F;F;CESSANGE
0;F;USA,HRV;CENTS
0;F;L;CESSANGE
0;M;P;ROLLINGERGRUND/BELAIR-NORD
0;F;L;MUEHLENBACH
0;F;F;LIMPERTSBERG
0;M;P;BONNEVOIE-SUD
0;M;S;MERL
0;M;E;MUEHLENBACH
0;F;IND;BELAIR
0;M;L;PFAFFENTHAL
0;F;L;LIMPERTSBERG
0;F;GB,NZ;CENTS
0;M;AL;BELAIR
0;F;R;EICH
0;M;AL;BELAIR
0;F;L;HOLLERICH
0;M;F,P;BONNEVOIE-SUD
0;M;R;MERL
0;M;L;BONNEVOIE-SUD
0;F;E,SK;VILLE-HAUTE
0;M;L;GARE
0;M;L;GARE
0;F;L;LIMPERTSBERG
0;F;P;BONNEVOIE-NORD/VERLORENKOST
0;F;F;LIMPERTSBERG
0;M;E;BONNEVOIE-SUD
0;M;F;HOLLERICH
0;F;IND;LIMPERTSBERG
0;F;L;CENTS
0;M;D,I;BELAIR
0;F;P;GARE
0;M;B;MERL
0;M;L;GASPERICH
0;M;GB,SVN;HOLLERICH
0;M;I;WEIMERSKIRCH
0;M;GR;LIMPERTSBERG
0;F;DOM;BEGGEN
0;M;F;LIMPERTSBERG
0;F;S;VILLE-HAUTE
0;F;IRL;GASPERICH
0;F;P;WEIMERSKIRCH
0;M;L;EICH
0;F;R;KIRCHBERG
0;M;E,NL;LIMPERTSBERG
0;M;R;BONNEVOIE-NORD/VERLORENKOST
0;M;PL,HRV;BELAIR
0;M;F;BONNEVOIE-SUD
0;M;F;EICH
0;F;R;GASPERICH
0;M;L;KIRCHBERG
0;F;B,F;DOMMELDANGE
0;M;L;NEUDORF/WEIMERSHOF
0;F;F;MUEHLENBACH
0;M;L;MERL
0;F;D;BELAIR
0;M;D,B;CLAUSEN
0;M;L;LIMPERTSBERG
0;F;F;BONNEVOIE-NORD/VERLORENKOST
0;M;I;BELAIR
0;F;S;BELAIR
0;F;XXK;HOLLERICH
0;M;D;KIRCHBERG
0;F;F;MERL
0;M;F,M;MERL
0;F;S,N;GARE
0;F;LVA;CESSANGE
0;M;L;GARE
0;F;F;LIMPERTSBERG
0;F;B,IRL;VILLE-HAUTE
0;M;F;KIRCHBERG
0;F;NL,CV;EICH
0;M;GB,SVN;LIMPERTSBERG
0;F;L;ROLLINGERGRUND/BELAIR-NORD
0;M;L;BELAIR
0;F;P;BONNEVOIE-SUD
0;F;F;CESSANGE
0;F;E,I;BELAIR
0;M;SVN;BEGGEN
0;F;ERY;EICH
0;F;F;HOLLERICH
0;F;P;VILLE-HAUTE
0;M;S;BELAIR
0;M;L;BELAIR
0;M;F;NEUDORF/WEIMERSHOF
0;F;FIN,F;LIMPERTSBERG
0;F;TJ;BONNEVOIE-SUD
0;M;F;LIMPERTSBERG
0;M;S,MEX;NEUDORF/WEIMERSHOF
0;M;MNE;HOLLERICH
0;M;L;BONNEVOIE-SUD
0;M;E,F;GARE
0;F;L;MERL
0;F;F;GARE
0;F;B,F;GASPERICH
0;F;L;BONNEVOIE-SUD
0;F;F,I;BONNEVOIE-NORD/VERLORENKOST
0;F;PAK;GASPERICH
0;F;F;LIMPERTSBERG
0;M;L;BEGGEN
0;F;A;ROLLINGERGRUND/BELAIR-NORD
0;F;F,I;BEGGEN
0;F;E;BELAIR
0;M;FIN;MERL
0;F;L;BEGGEN
0;M;F,I;NEUDORF/WEIMERSHOF
0;M;P;GARE
0;F;P;CESSANGE
0;F;F,J;HOLLERICH
0;F;P;BONNEVOIE-SUD
0;F;I;ROLLINGERGRUND/BELAIR-NORD
0;M;F;CESSANGE
0;M;BG,F;CENTS
0;M;GR;NEUDORF/WEIMERSHOF
0;M;P,ANG;GARE
0;F;F;LIMPERTSBERG
0;F;L;CENTS
0;F;L;BONNEVOIE-NORD/VERLORENKOST
0;F;GB;GARE
0;M;B,F;BONNEVOIE-SUD
0;F;L;GASPERICH
0;F;L;WEIMERSKIRCH
0;M;L;GASPERICH
0;F;P;BONNEVOIE-SUD
0;F;E,F;GARE
0;F;F;BONNEVOIE-SUD
0;M;GR;BONNEVOIE-NORD/VERLORENKOST
0;F;F;LIMPERTSBERG
0;F;F;MERL
0;F;L;DOMMELDANGE
0;F;F;GASPERICH
0;M;L;BONNEVOIE-SUD
0;F;TJ;KIRCHBERG
0;F;BG;CENTS
0;M;L;CENTS
0;F;F;BELAIR
0;M;L;EICH
0;F;D;HOLLERICH
0;F;F;BONNEVOIE-SUD
0;F;B;HOLLERICH
0;M;F;GARE
0;M;P;BONNEVOIE-SUD
0;F;L;BEGGEN
0;M;F;GARE
0;F;L,USA;KIRCHBERG
0;F;LVA,NL;HOLLERICH
0;F;APA;CENTS
0;M;F,PL;MERL
0;M;CZ;DOMMELDANGE
0;M;R;LIMPERTSBERG
0;M;GR;BELAIR
0;F;R,TC;BONNEVOIE-SUD
0;M;L;LIMPERTSBERG
0;F;MNE;BELAIR
0;M;E;BELAIR
0;F;F,I;BELAIR
0;M;L;BELAIR
0;F;F;WEIMERSKIRCH
0;F;L;CENTS
0;M;CH,CO;LIMPERTSBERG
0;F;F,HRV;BELAIR
0;F;L;GARE
0;F;SRB;ROLLINGERGRUND/BELAIR-NORD
0;F;SK;KIRCHBERG
0;F;L;KIRCHBERG
0;M;L;NEUDORF/WEIMERSHOF
0;M;S;LIMPERTSBERG
0;M;I,BFA;BEGGEN
0;M;L;LIMPERTSBERG
0;M;L;CESSANGE
0;M;CZ;KIRCHBERG
0;F;NAI;GARE
0;F;P;GARE
0;F;AL;BEGGEN
0;F;F;BELAIR
0;M;F,PL;DOMMELDANGE
0;M;L;BONNEVOIE-SUD
0;M;E,CH;BONNEVOIE-SUD
0;F;APA;BONNEVOIE-SUD
0;M;APA;KIRCHBERG
0;M;BG;KIRCHBERG
0;M;L;CENTS
0;M;D;MERL
0;F;PL,R;LIMPERTSBERG
0;M;PL,R;LIMPERTSBERG
0;F;IRL,RI;EICH
0;M;GR;CENTS
0;F;L;WEIMERSKIRCH
0;F;P;GASPERICH
0;F;P;MERL
0;M;IRQ;GASPERICH
0;M;F;MERL
0;M;E;NEUDORF/WEIMERSHOF
0;M;L;EICH
0;M;L;CENTS
0;F;P;LIMPERTSBERG
0;M;L,P;HAMM
0;M;F;NEUDORF/WEIMERSHOF
0;M;L;MERL
0;F;TJ;BONNEVOIE-NORD/VERLORENKOST
0;F;B,PL;ROLLINGERGRUND/BELAIR-NORD
0;F;SVN;KIRCHBERG
0;F;F;PULVERMUEHL
0;M;L,B;BONNEVOIE-NORD/VERLORENKOST
0;M;F;LIMPERTSBERG
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;M;F,H;GARE
0;M;E,F;LIMPERTSBERG
0;F;L;BELAIR
0;F;L;CESSANGE
0;F;E,R;BONNEVOIE-SUD
0;F;BG;HOLLERICH
0;M;D,TJ;CENTS
0;F;L;BONNEVOIE-SUD
0;F;L;PFAFFENTHAL
0;F;A,GR;NEUDORF/WEIMERSHOF
0;M;L;BELAIR
0;F;L;LIMPERTSBERG
0;M;D;BELAIR
0;F;L;GARE
0;M;P;HOLLERICH
0;F;L;LIMPERTSBERG
0;F;L;MERL
0;F;L;MERL
0;M;P;CESSANGE
0;F;B;GARE
0;M;L;LIMPERTSBERG
0;M;F;HOLLERICH
0;F;D,F;BONNEVOIE-NORD/VERLORENKOST
0;M;L;BONNEVOIE-SUD
0;M;L;CESSANGE
0;F;L;BELAIR
0;M;P;HOLLERICH
0;M;L;GASPERICH
0;M;APA;GARE
0;F;F;LIMPERTSBERG
0;M;IRL,PL;HOLLERICH
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;F;P;HAMM
0;F;P;BELAIR
0;F;D,EST;LIMPERTSBERG
0;M;I;BONNEVOIE-SUD
0;M;D,I;PFAFFENTHAL
0;F;L,B;HAMM
0;M;F;MERL
0;F;D,F;GASPERICH
0;M;R;ROLLINGERGRUND/BELAIR-NORD
0;M;I;MERL
0;M;L;GASPERICH
0;F;L;CESSANGE
0;M;GB;BELAIR
0;M;B;CESSANGE
0;F;APA;GARE
0;F;F;MERL
0;F;PL;LIMPERTSBERG
0;M;F,I;BEGGEN
0;M;L;PFAFFENTHAL
0;M;I;GASPERICH
0;F;L;LIMPERTSBERG
0;F;P;KIRCHBERG
0;F;I;VILLE-HAUTE
0;F;F;MUEHLENBACH
0;M;L,P;ROLLINGERGRUND/BELAIR-NORD
0;F;L;GASPERICH
0;M;B,I;GARE
0;F;PL,SCG;BONNEVOIE-SUD
0;M;L;LIMPERTSBERG
0;M;L;EICH
0;F;L,D,F;CENTS
0;M;B,DK;NEUDORF/WEIMERSHOF
0;F;F;ROLLINGERGRUND/BELAIR-NORD
0;M;L;CENTS
0;F;L;DOMMELDANGE
0;F;D,F;ROLLINGERGRUND/BELAIR-NORD
0;M;L;HAMM
0;F;L;KIRCHBERG
0;F;L;CESSANGE
0;F;L;BELAIR
0;F;L;WEIMERSKIRCH
0;M;L;CENTS
0;M;PL,BR;GASPERICH
0;F;F;DOMMELDANGE
0;M;GB,F;GARE
0;M;L;BELAIR
0;M;P;GARE
0;M;IR;GARE
0;M;L;CENTS
0;M;L;HOLLERICH
0;F;L;MUEHLENBACH
0;M;D,GB;BONNEVOIE-NORD/VERLORENKOST
0;F;L;NEUDORF/WEIMERSHOF
0;F;L;BONNEVOIE-SUD
0;M;D;LIMPERTSBERG
0;M;L;BONNEVOIE-NORD/VERLORENKOST
0;M;L;CENTS
0;M;UKR;LIMPERTSBERG
0;M;I,CZ;GASPERICH
0;F;F;HOLLERICH
0;M;F;PULVERMUEHL
0;M;P;BONNEVOIE-SUD
0;M;E,F;BELAIR
0;F;PL;BELAIR
0;M;L,I;WEIMERSKIRCH
0;M;L,I;WEIMERSKIRCH
0;M;P;BONNEVOIE-SUD
0;F;L,D;BONNEVOIE-SUD
0;M;BR;GARE
0;F;P;BONNEVOIE-SUD
0;F;P;GARE
0;F;F;BONNEVOIE-SUD
0;M;BG,F;WEIMERSKIRCH
0;F;F;EICH
